time_s,time_h,Vladimir,Zheleznogorsk,Khabarovsk,Murmansk,Novosibirsk,Vladivostok,Yakutsk,Minsk,Almaty,Urumqi,Delhi,Yangon,Jakarta,Tehran,Johannesburg,Nairobi,Luanda,Havana,Caracas,Buenos_Aires
42000.0,11.6667,13,14,15,5,13,14,10,15,15,14,9,9,9,13,10,9,9,9,8,14
42600.0,11.8333,14,12,16,6,13,15,12,15,15,16,9,9,8,12,10,9,8,9,8,15
43200.0,12.0,11,11,14,6,14,17,11,15,15,14,9,8,9,14,10,8,8,8,7,13
43800.0,12.1667,12,14,14,8,13,15,11,14,16,14,10,11,8,15,9,7,8,10,7,12
44400.0,12.3333,14,14,15,8,12,13,10,13,16,16,14,10,9,17,10,7,7,12,9,14
45000.0,12.5,14,12,16,8,13,14,11,14,15,15,14,7,7,15,12,9,8,11,10,13
45600.0,12.6667,13,13,16,7,15,14,10,14,15,16,10,7,7,16,9,7,11,9,7,16
46200.0,12.8333,14,14,14,5,14,16,12,13,15,14,10,8,9,14,9,6,9,9,7,16
46800.0,13.0,13,13,15,6,14,16,11,13,16,15,9,7,8,13,9,9,8,10,8,17
47400.0,13.1667,12,11,15,8,14,16,10,15,15,17,11,9,8,12,10,9,7,9,8,14
48000.0,13.3333,12,13,13,8,13,16,11,13,15,16,10,9,9,13,11,8,8,10,8,11
48600.0,13.5,13,13,14,8,13,15,12,14,17,15,10,8,8,14,9,7,8,8,9,12
49200.0,13.6667,13,15,16,7,14,16,11,15,15,14,11,10,8,15,10,8,8,9,10,15
49800.0,13.8333,14,13,15,6,13,14,12,13,15,14,11,9,7,13,11,9,8,9,10,15
50400.0,14.0,15,13,14,4,14,16,12,13,14,15,11,8,9,15,12,8,9,8,9,15
51000.0,14.1667,13,12,14,6,15,16,11,14,16,16,11,8,8,13,11,7,10,9,8,14
51600.0,14.3333,12,12,15,8,13,16,10,13,16,17,11,9,8,14,9,8,8,12,9,15
52200.0,14.5,11,12,15,7,14,16,11,13,16,16,11,10,9,13,10,8,9,12,9,12
52800.0,14.6667,13,15,15,7,15,14,12,15,16,14,10,10,8,15,11,10,8,10,9,12
53400.0,14.8333,14,15,13,7,13,14,10,15,15,15,9,10,7,15,10,8,9,9,9,15
54000.0,15.0,14,13,13,6,13,13,11,13,14,16,9,9,9,12,10,8,9,8,9,15
54600.0,15.1667,14,12,15,4,14,17,10,15,13,16,11,10,8,11,9,8,9,8,8,15
55200.0,15.3333,13,13,16,6,13,19,11,13,14,16,12,8,9,13,11,8,8,9,8,15
55800.0,15.5,13,13,14,7,12,16,11,13,16,16,12,10,8,14,11,8,8,10,8,12
56400.0,15.6667,13,13,16,8,11,14,12,14,16,15,12,10,9,16,10,8,8,12,8,14
57000.0,15.8333,13,15,14,8,14,14,11,13,15,14,12,10,9,14,10,10,8,11,11,13
57600.0,16.0,13,13,15,8,14,14,10,12,14,15,11,7,10,16,10,10,9,10,8,15
58200.0,16.1667,13,12,15,8,16,16,9,15,14,14,9,9,9,14,9,9,8,8,7,15
58800.0,16.3333,13,12,15,5,13,15,10,15,14,15,9,8,9,12,11,7,7,9,8,15
59400.0,16.5,14,12,15,7,12,15,10,14,15,16,10,9,8,13,11,8,8,9,8,13
60000.0,16.6667,13,12,14,7,12,16,11,14,16,15,12,9,9,14,10,8,8,8,7,12
60600.0,16.8333,12,16,14,8,13,14,12,15,16,14,11,9,8,16,10,8,8,10,7,13
61200.0,17.0,14,15,15,8,13,14,11,13,17,15,12,10,9,16,10,7,8,10,10,14
61800.0,17.1667,15,12,16,8,16,15,11,13,14,14,11,7,7,13,11,10,9,11,10,14
62400.0,17.3333,13,11,17,6,15,15,10,14,15,15,10,7,7,15,10,9,10,9,8,16
63000.0,17.5,13,13,15,4,13,16,10,13,14,16,10,8,8,13,10,7,10,9,8,16
63600.0,17.6667,13,13,13,6,12,15,10,15,16,16,9,7,8,14,10,8,7,11,8,14
64200.0,17.8333,12,13,14,8,14,15,9,15,16,16,11,10,9,15,10,8,8,9,8,12
64800.0,18.0,12,14,12,8,13,16,12,13,16,16,12,10,9,15,11,9,9,10,8,13
65400.0,18.1667,14,12,13,7,15,16,13,15,17,15,10,9,8,14,10,8,8,8,9,14
66000.0,18.3333,14,12,15,7,15,16,11,15,14,14,10,9,8,13,10,9,10,9,10,15
66600.0,18.5,14,12,15,7,13,16,11,13,13,16,10,9,8,12,9,9,9,9,10,14
67200.0,18.6667,14,12,15,5,12,15,11,14,14,17,12,8,9,15,11,9,9,8,8,13
67800.0,18.8333,12,14,15,7,13,15,11,14,17,16,12,9,9,13,11,8,8,10,8,14
68400.0,19.0,13,14,15,8,13,15,10,13,17,15,11,9,8,15,9,7,9,11,9,15
69000.0,19.1667,14,13,14,7,14,15,12,12,16,14,11,10,9,15,11,7,10,12,9,14
69600.0,19.3333,14,13,15,7,16,15,12,12,14,14,10,10,8,15,11,10,9,10,9,12
70200.0,19.5,13,12,16,7,13,15,10,14,14,15,9,9,7,13,10,8,8,9,9,15
70800.0,19.6667,13,13,14,7,12,15,11,14,14,18,9,8,9,11,10,8,8,8,8,13
71400.0,19.8333,12,13,16,6,12,15,11,16,15,17,10,9,8,12,10,8,9,8,8,13
72000.0,20.0,12,13,15,7,14,16,11,13,15,15,11,8,9,15,11,8,8,9,7,13
72600.0,20.1667,12,14,13,6,13,14,11,12,15,14,13,9,9,15,11,8,7,10,7,14
73200.0,20.3333,15,12,15,6,13,15,12,12,15,16,11,9,9,16,10,8,7,12,10,15
73800.0,20.5,14,13,14,7,13,15,12,14,14,15,11,10,8,14,11,10,8,12,10,15
74400.0,20.6667,14,12,15,8,13,15,9,14,14,16,11,8,9,15,10,10,8,8,8,14
75000.0,20.8333,11,12,15,8,14,16,10,15,15,14,10,8,9,12,9,9,7,8,8,15
75600.0,21.0,12,14,15,7,13,15,10,15,15,14,9,8,10,14,10,8,7,9,8,14
76200.0,21.1667,13,14,14,7,13,15,9,14,16,17,11,10,8,14,10,8,8,9,8,15
76800.0,21.3333,14,13,14,7,14,16,11,12,15,14,11,9,9,15,10,8,8,8,9,13
77400.0,21.5,13,15,14,5,14,16,11,14,15,14,11,10,8,14,10,8,8,10,7,13
78000.0,21.6667,14,14,15,5,13,16,11,14,16,15,10,9,10,15,10,8,9,9,9,15
78600.0,21.8333,14,12,16,8,14,15,10,14,15,15,10,10,8,13,11,10,10,10,8,15
79200.0,22.0,12,12,18,7,14,14,9,15,15,16,11,9,7,15,10,8,10,9,8,15
79800.0,22.1667,12,14,16,7,13,16,10,13,16,15,13,9,7,13,11,7,10,8,10,15
80400.0,22.3333,14,13,14,8,13,15,10,13,15,15,11,7,8,16,10,7,8,10,9,14
81000.0,22.5,13,14,14,8,15,15,10,14,15,14,9,9,11,16,10,8,9,12,7,14
81600.0,22.6667,13,14,13,5,13,15,12,13,15,15,10,10,10,14,11,10,9,10,9,13
82200.0,22.8333,14,13,14,4,13,15,13,15,16,17,9,8,7,12,10,9,8,8,9,14
82800.0,23.0,13,12,14,6,14,16,11,16,15,15,10,7,8,12,10,9,10,9,9,14
83400.0,23.1667,12,14,15,8,13,15,11,14,15,15,11,8,8,14,9,9,9,10,8,14
84000.0,23.3333,14,13,15,8,12,15,11,13,15,16,14,9,8,16,10,9,9,10,7,13
84600.0,23.5,13,14,15,8,13,15,11,13,15,15,14,8,7,13,11,8,7,10,11,14
85200.0,23.6667,14,14,15,7,13,15,11,14,17,15,11,7,6,15,10,8,8,10,10,15
85800.0,23.8333,15,14,14,5,15,16,12,13,14,14,10,9,9,14,11,7,10,12,8,15
