n_points,coverage_4sats_pct,coverage_good_pdop_pct,n_sats_min,n_sats_max,n_sats_mean,pdop_min,pdop_max,pdop_mean,pdop_p95,gdop_mean,gdop_p95,time_s,time_h
765,0.92,0.13,0,4,2.11,5.661,6.374,6.127,6.36,6.302,6.528,0.0,0.0
765,0.39,0.39,0,4,2.1,5.333,5.893,5.628,5.869,5.816,6.061,600.0,0.1667
765,1.05,0.65,0,4,2.1,4.713,8.117,6.152,7.983,6.348,8.167,1200.0,0.3333
765,1.18,0.78,0,4,2.11,4.657,11.214,6.136,9.34,6.357,9.543,1800.0,0.5
765,1.7,0.65,0,4,2.1,4.71,14.043,6.991,10.853,7.247,11.115,2400.0,0.6667
765,1.83,0.65,0,4,2.06,4.31,10.507,7.156,10.266,7.452,10.595,3000.0,0.8333
765,2.09,0.39,0,4,2.07,4.718,13.082,8.825,12.793,9.186,13.214,3600.0,1.0
765,2.35,0.26,0,4,2.06,5.429,46.021,14.384,44.697,14.853,45.198,4200.0,1.1667
765,3.66,0.0,0,4,2.06,6.249,40.733,20.999,38.238,21.647,38.614,4800.0,1.3333
765,4.44,0.0,0,4,2.04,10.567,44.207,30.623,43.575,31.666,45.045,5400.0,1.5
765,5.49,0.0,0,4,2.05,63.384,279.699,173.34,278.206,179.883,287.905,6000.0,1.6667
765,5.75,0.0,0,4,2.03,15.019,64.074,41.072,63.612,42.611,65.759,6600.0,1.8333
765,5.49,0.0,0,4,2.05,7.222,38.848,21.337,35.496,22.097,36.038,7200.0,2.0
765,4.71,0.26,0,4,2.05,5.8,46.461,15.073,38.917,15.61,39.372,7800.0,2.1667
765,4.31,0.78,0,4,2.06,4.96,64.641,10.8,14.197,11.207,14.681,8400.0,2.3333
765,3.66,1.05,0,4,2.06,4.397,11.185,7.523,11.058,7.836,11.414,9000.0,2.5
765,3.4,1.31,0,4,2.07,4.688,9.547,6.824,9.451,7.096,9.758,9600.0,2.6667
765,2.75,1.57,0,4,2.08,4.678,12.412,6.22,7.716,6.455,7.969,10200.0,2.8333
765,1.96,1.57,0,4,2.09,4.637,8.374,5.725,6.961,5.935,7.173,10800.0,3.0
765,1.05,0.78,0,4,2.07,5.275,6.082,5.651,6.082,5.843,6.278,11400.0,3.1667
765,1.05,0.26,0,4,2.1,5.465,6.543,6.014,6.495,6.192,6.659,12000.0,3.3333
765,0.52,0.26,0,4,2.09,5.709,6.988,6.383,6.988,6.547,7.137,12600.0,3.5
765,0.65,0.52,0,4,2.09,5.225,6.219,5.757,6.142,5.959,6.351,13200.0,3.6667
765,1.18,0.78,0,4,2.11,4.521,8.515,6.114,8.515,6.326,8.723,13800.0,3.8333
765,1.7,0.78,0,4,2.11,4.598,12.755,6.623,10.045,6.865,10.289,14400.0,4.0
765,1.7,0.65,0,4,2.08,4.601,16.559,7.684,12.513,7.963,12.814,15000.0,4.1667
765,1.96,0.65,0,4,2.07,4.408,12.042,7.809,11.773,8.145,12.157,15600.0,4.3333
765,2.22,0.39,0,4,2.08,4.995,15.04,9.228,14.744,9.65,15.225,16200.0,4.5
765,3.01,0.0,0,4,2.06,6.025,42.791,18.052,37.84,18.63,38.315,16800.0,4.6667
765,4.05,0.0,0,4,2.05,8.062,39.501,25.402,37.513,26.232,38.079,17400.0,4.8333
765,4.58,0.0,0,4,2.05,21.017,93.364,59.487,92.67,61.582,95.813,18000.0,5.0
765,4.71,0.0,0,4,2.04,24.386,117.789,74.353,117.154,76.973,121.328,18600.0,5.1667
765,4.05,0.0,0,4,2.04,9.037,39.073,27.003,37.812,27.878,38.427,19200.0,5.3333
765,3.27,0.13,0,4,2.04,5.886,42.047,19.139,37.243,19.737,37.725,19800.0,5.5
765,3.01,0.52,0,4,2.05,5.35,50.876,13.145,41.7,13.635,42.844,20400.0,5.6667
765,2.48,0.65,0,4,2.06,4.674,12.114,7.819,11.785,8.162,12.163,21000.0,5.8333
765,3.14,1.18,0,4,2.08,4.359,16.795,7.28,10.177,7.574,10.513,21600.0,6.0
765,2.61,1.31,0,4,2.07,4.839,13.596,6.875,12.879,7.123,13.097,22200.0,6.1667
765,1.83,1.31,0,4,2.08,4.753,6.565,5.595,6.565,5.813,6.793,22800.0,6.3333
765,1.18,1.05,0,4,2.08,4.887,7.645,5.669,6.955,5.86,7.141,23400.0,6.5
765,0.78,0.52,0,4,2.08,5.501,6.098,5.849,6.098,6.035,6.291,24000.0,6.6667
765,0.52,0.52,0,4,2.06,5.794,5.951,5.883,5.951,6.064,6.137,24600.0,6.8333
765,0.52,0.39,0,4,2.08,5.209,6.118,5.679,6.076,5.868,6.273,25200.0,7.0
765,0.92,0.52,0,4,2.08,4.927,8.359,6.313,8.359,6.518,8.552,25800.0,7.1667
765,1.31,0.65,0,4,2.09,4.91,11.672,7.135,11.672,7.362,11.867,26400.0,7.3333
765,1.83,0.78,0,4,2.08,4.44,14.814,7.525,14.814,7.789,15.064,27000.0,7.5
