time_s,time_h,Vladimir,Zheleznogorsk,Khabarovsk,Murmansk,Novosibirsk,Vladivostok,Yakutsk,Minsk,Almaty,Urumqi,Delhi,Yangon,Jakarta,Tehran,Johannesburg,Nairobi,Luanda,Havana,Caracas,Buenos_Aires
31800.0,8.8333,6,6,5,9,4,5,6,5,4,4,3,2,2,4,2,3,3,3,4,3
32400.0,9.0,5,6,3,8,5,4,10,4,2,4,2,2,1,2,4,3,2,3,3,4
33000.0,9.1667,5,6,4,7,4,3,6,6,4,5,2,2,3,4,3,3,3,3,3,4
33600.0,9.3333,4,5,4,9,5,2,8,5,2,4,3,2,1,2,3,3,2,4,2,3
34200.0,9.5,5,6,4,7,6,3,6,5,4,5,3,3,2,4,3,2,1,2,3,4
34800.0,9.6667,4,5,3,8,6,2,8,6,4,4,3,2,4,4,2,1,3,3,2,2
35400.0,9.8333,5,6,5,7,6,3,6,5,4,2,3,2,2,3,4,3,3,2,3,3
36000.0,10.0,4,5,4,7,6,4,8,5,4,4,4,3,4,4,4,2,2,2,2,2
36600.0,10.1667,6,6,6,7,6,4,6,4,6,3,2,3,2,4,3,2,4,3,2,2
37200.0,10.3333,6,5,4,7,5,4,10,5,4,2,4,3,4,3,3,3,2,2,2,2
37800.0,10.5,5,5,6,8,4,5,7,6,4,3,3,2,2,3,3,2,4,2,2,2
38400.0,10.6667,6,7,3,7,5,4,10,5,4,2,3,3,4,2,4,3,2,3,2,4
39000.0,10.8333,6,5,5,9,4,5,6,5,4,4,3,2,2,3,2,3,3,2,4,3
39600.0,11.0,4,6,3,7,5,4,10,4,2,4,3,3,1,2,4,3,2,3,3,3
40200.0,11.1667,6,6,4,9,5,4,6,6,4,5,2,2,3,3,3,3,3,3,3,5
40800.0,11.3333,4,6,4,8,4,2,9,5,2,4,2,2,2,2,3,3,2,4,2,3
41400.0,11.5,6,5,4,8,6,4,6,5,4,4,3,3,2,4,3,2,3,2,3,4
42000.0,11.6667,4,5,3,7,6,2,8,6,4,4,2,2,4,4,2,1,3,3,3,2
42600.0,11.8333,6,5,6,8,6,4,6,5,6,3,3,2,2,4,4,3,3,2,3,3
43200.0,12.0,4,4,4,7,5,4,10,6,4,4,3,3,4,3,2,2,2,3,3,2
43800.0,12.1667,5,6,6,8,5,4,6,5,4,3,2,3,2,3,3,2,4,3,3,3
44400.0,12.3333,6,4,4,7,6,4,9,5,4,3,4,3,4,3,3,2,2,2,2,2
45000.0,12.5,4,6,5,8,5,6,7,5,3,3,3,2,2,3,3,2,4,2,1,2
45600.0,12.6667,6,7,4,7,5,4,9,4,4,3,3,3,4,2,4,3,2,3,2,3
46200.0,12.8333,6,5,4,10,6,4,6,6,3,5,2,2,2,3,2,2,3,2,3,3
46800.0,13.0,5,7,4,7,5,4,9,5,2,3,3,4,2,2,4,3,2,3,2,4
47400.0,13.1667,6,6,4,10,5,4,6,6,3,4,2,2,3,4,2,2,2,3,3,4
48000.0,13.3333,4,5,4,8,5,2,8,5,2,4,3,2,2,2,3,2,2,4,3,3
48600.0,13.5,6,5,4,9,6,4,6,5,4,4,3,3,2,4,3,2,3,2,3,4
49200.0,13.6667,4,4,3,7,6,2,10,6,4,5,3,2,2,4,3,1,2,3,3,2
49800.0,13.8333,6,5,6,9,6,4,6,4,5,3,3,2,2,5,4,3,3,2,3,3
50400.0,14.0,4,4,4,7,5,4,8,5,4,4,3,3,4,4,2,2,2,4,3,2
51000.0,14.1667,6,5,5,9,5,6,6,5,5,2,2,3,2,2,3,2,3,3,3,4
51600.0,14.3333,6,4,4,7,5,4,9,6,4,3,4,3,4,4,3,2,2,3,2,2
52200.0,14.5,6,5,5,9,5,5,7,5,3,2,3,2,2,2,3,2,4,2,2,4
52800.0,14.6667,6,6,4,6,6,4,9,4,4,3,3,4,3,3,4,2,2,2,2,3
53400.0,14.8333,5,5,4,10,6,3,6,5,3,4,2,2,2,3,3,2,4,2,3,3
54000.0,15.0,6,6,4,6,4,4,10,5,2,3,3,4,2,2,4,2,2,3,1,4
54600.0,15.1667,5,7,4,11,5,3,6,6,3,4,3,2,3,4,2,2,1,3,3,3
55200.0,15.3333,4,5,4,7,5,2,10,5,2,5,3,2,2,2,3,2,2,4,3,3
55800.0,15.5,5,6,4,10,6,3,6,5,4,4,4,3,2,4,3,2,2,2,3,4
56400.0,15.6667,4,4,3,7,6,2,8,6,4,5,2,2,2,5,4,3,2,3,3,2
57000.0,15.8333,5,6,5,10,6,4,6,5,5,4,3,2,2,5,4,4,3,2,3,4
57600.0,16.0,4,4,3,7,6,4,9,5,4,4,2,2,2,4,2,2,2,4,3,2
58200.0,16.1667,5,6,4,10,4,5,6,5,4,2,2,3,2,2,3,2,3,3,2,4
58800.0,16.3333,5,4,4,7,5,4,10,4,4,3,4,4,3,4,2,3,2,3,3,2
59400.0,16.5,6,6,4,9,5,4,7,5,2,2,3,2,2,2,2,2,3,2,2,4
60000.0,16.6667,6,6,4,6,5,4,10,5,4,3,4,4,2,3,3,3,2,3,2,3
60600.0,16.8333,5,4,4,10,5,3,7,5,3,4,3,2,2,2,3,2,3,2,3,4
61200.0,17.0,6,6,3,5,5,4,8,5,3,3,3,4,2,3,4,3,2,2,2,4
61800.0,17.1667,6,5,4,10,6,3,6,5,3,4,3,2,3,4,2,2,2,3,2,3
62400.0,17.3333,4,6,3,6,5,2,8,5,3,4,3,3,2,2,3,2,2,2,3,3
63000.0,17.5,5,6,4,9,6,3,6,3,4,4,4,3,2,3,2,2,3,2,3,5
63600.0,17.6667,4,4,3,7,6,2,8,6,3,6,2,3,2,5,3,3,2,3,3,3
64200.0,17.8333,5,6,5,10,6,4,6,5,5,4,4,2,2,4,4,3,3,2,2,4
64800.0,18.0,5,4,3,7,6,4,9,4,4,4,2,2,2,4,2,2,2,4,3,2
65400.0,18.1667,6,6,5,10,5,5,6,5,4,2,2,3,2,2,2,2,3,3,2,4
66000.0,18.3333,6,4,5,7,5,4,10,4,5,4,4,2,2,4,2,3,2,3,3,2
66600.0,18.5,6,6,3,10,5,4,6,5,2,2,2,2,2,2,2,3,3,2,2,5
67200.0,18.6667,7,6,5,6,4,4,9,4,4,4,4,4,2,3,2,3,2,3,2,3
67800.0,18.8333,5,7,3,11,5,3,7,5,2,4,3,2,2,2,3,2,2,2,3,4
68400.0,19.0,7,6,4,6,4,4,8,5,3,4,3,3,2,3,3,3,2,2,2,4
69000.0,19.1667,6,5,5,10,5,3,6,4,3,4,3,2,2,3,2,2,2,3,2,2
69600.0,19.3333,5,6,4,6,6,3,8,4,3,5,2,4,2,4,2,2,2,2,3,3
70200.0,19.5,6,5,4,9,5,3,6,3,5,4,4,3,2,3,2,2,3,2,2,5
70800.0,19.6667,5,4,4,7,6,3,8,5,3,5,3,3,2,2,3,3,2,3,3,3
71400.0,19.8333,5,5,5,9,5,4,6,4,4,4,4,2,3,4,3,3,2,2,2,4
72000.0,20.0,5,4,3,7,5,4,7,4,5,4,2,1,2,4,2,3,3,4,3,2
72600.0,20.1667,6,5,4,9,5,5,6,4,4,2,2,3,3,3,2,3,3,3,2,4
73200.0,20.3333,6,4,5,7,4,4,7,4,5,4,3,2,2,4,2,3,3,3,3,2
73800.0,20.5,6,5,3,9,5,4,6,4,4,2,3,2,2,2,2,3,3,2,2,5
74400.0,20.6667,6,5,5,8,4,5,6,4,4,4,4,3,2,3,2,3,3,3,2,3
75000.0,20.8333,5,6,3,10,5,2,7,4,2,4,3,2,2,2,3,3,2,3,3,4
75600.0,21.0,6,7,4,7,4,4,7,5,3,6,2,3,3,4,3,3,2,3,2,4
76200.0,21.1667,5,5,4,10,5,3,7,3,2,4,3,2,2,3,2,2,2,4,2,4
76800.0,21.3333,6,7,4,7,5,3,7,4,3,5,3,4,2,4,2,3,2,2,3,3
77400.0,21.5,6,6,3,8,5,3,7,5,4,4,4,3,3,3,2,2,3,2,2,3
78000.0,21.6667,6,4,4,6,5,3,7,5,3,4,3,3,2,2,4,2,2,3,3,3
78600.0,21.8333,5,6,4,8,4,5,7,5,4,4,4,2,4,4,3,2,2,2,2,4
79200.0,22.0,5,4,5,7,5,2,7,4,4,4,2,2,2,4,2,2,3,4,3,2
79800.0,22.1667,6,5,4,8,6,4,6,5,4,2,3,4,4,3,2,3,2,2,2,4
80400.0,22.3333,6,5,5,7,4,5,7,4,5,4,3,2,2,5,2,3,3,3,3,2
81000.0,22.5,6,7,3,8,6,4,7,5,4,2,2,2,3,2,3,3,2,3,3,4
81600.0,22.6667,6,6,6,8,4,5,6,4,4,4,3,2,2,4,2,3,3,3,2,3
82200.0,22.8333,5,6,3,9,6,4,8,5,2,4,3,2,2,2,4,3,2,3,3,4
82800.0,23.0,5,6,4,7,4,4,6,6,3,6,2,3,4,4,2,3,2,3,3,4
83400.0,23.1667,5,5,4,9,5,2,8,4,2,4,3,2,3,2,2,3,2,4,2,4
84000.0,23.3333,6,7,4,7,5,3,6,5,3,5,3,4,2,4,3,3,2,2,3,3
84600.0,23.5,4,5,3,8,4,2,8,6,4,4,3,3,4,4,2,2,3,3,2,2
85200.0,23.6667,6,5,4,7,6,3,6,5,4,3,3,2,2,2,4,2,2,2,3,3
85800.0,23.8333,5,6,4,7,5,4,8,5,4,4,4,3,4,4,3,3,2,2,2,3
