n_points,coverage_4sats_pct,coverage_good_pdop_pct,n_sats_min,n_sats_max,n_sats_mean,pdop_min,pdop_max,pdop_mean,pdop_p95,gdop_mean,gdop_p95,time_s,time_h
765,88.89,65.49,2,10,6.19,1.558,2014.221,38.124,225.375,40.871,238.918,0.0,0.0
765,90.46,71.63,2,10,6.14,1.498,290.965,11.084,50.369,12.48,61.15,600.0,0.1667
765,89.41,72.16,2,11,6.23,1.524,344.614,8.84,29.893,9.91,31.786,1200.0,0.3333
765,91.63,73.99,2,11,6.18,1.516,429.528,9.223,32.446,10.245,35.076,1800.0,0.5
765,90.07,72.55,2,12,6.23,1.42,208.168,8.447,33.398,9.195,35.952,2400.0,0.6667
765,88.37,67.97,2,12,6.12,1.427,644.781,12.331,41.727,13.47,45.287,3000.0,0.8333
765,90.72,66.01,2,12,6.25,1.432,319.467,15.399,81.565,16.664,88.213,3600.0,1.0
765,90.46,65.23,2,12,6.17,1.434,2235.693,31.461,122.492,33.662,129.01,4200.0,1.1667
765,90.46,66.41,2,12,6.23,1.432,2444.798,25.836,66.822,28.082,73.653,4800.0,1.3333
765,89.8,69.15,2,12,6.14,1.425,930.1,14.801,45.071,16.419,48.642,5400.0,1.5
765,90.59,74.64,2,12,6.25,1.417,273.793,7.973,32.892,8.684,35.146,6000.0,1.6667
765,91.11,75.03,2,11,6.17,1.522,250.803,9.36,42.676,10.444,44.329,6600.0,1.8333
765,88.37,71.63,2,10,6.2,1.512,433.871,9.353,28.549,10.54,30.344,7200.0,2.0
765,90.98,69.54,2,10,6.16,1.557,348.221,16.189,77.597,17.817,81.897,7800.0,2.1667
765,87.71,66.54,2,10,6.21,1.558,3237.474,23.356,70.469,25.127,74.815,8400.0,2.3333
765,89.54,72.42,2,10,6.15,1.51,548.369,12.146,51.262,13.966,53.355,9000.0,2.5
765,89.41,73.99,2,11,6.23,1.519,206.419,7.861,29.175,8.67,30.874,9600.0,2.6667
765,90.46,73.59,2,12,6.17,1.416,333.048,8.843,32.643,9.789,34.601,10200.0,2.8333
765,89.67,70.33,2,12,6.2,1.425,6553.134,29.16,45.682,33.564,49.22,10800.0,3.0
765,89.15,66.41,2,12,6.13,1.431,818.741,13.578,53.305,14.736,57.68,11400.0,3.1667
765,90.59,64.84,2,12,6.23,1.433,4002.724,41.903,108.862,45.201,114.928,12000.0,3.3333
765,90.33,65.88,2,12,6.17,1.432,2212.816,19.51,52.436,21.037,58.406,12600.0,3.5
765,88.63,66.14,2,12,6.18,1.428,413.554,14.364,58.519,15.628,65.135,13200.0,3.6667
765,90.98,71.9,2,12,6.17,1.422,243.877,9.315,35.689,10.205,38.594,13800.0,3.8333
765,90.07,74.38,2,11,6.25,1.518,680.207,8.919,31.35,9.887,33.111,14400.0,4.0
765,92.16,74.38,2,11,6.18,1.51,298.235,9.932,37.404,11.197,39.04,15000.0,4.1667
765,88.37,69.8,2,10,6.2,1.532,360.646,9.798,30.831,10.94,37.182,15600.0,4.3333
765,90.2,67.06,2,10,6.16,1.559,1770.606,39.752,153.701,42.62,183.9,16200.0,4.5
765,88.89,69.54,2,10,6.18,1.527,1417.935,14.897,31.985,17.318,39.938,16800.0,4.6667
765,89.41,71.63,2,10,6.16,1.508,141.654,9.815,47.529,10.992,57.09,17400.0,4.8333
765,89.93,73.99,2,11,6.22,1.516,982.702,9.716,30.301,10.867,32.339,18000.0,5.0
765,89.93,72.29,2,12,6.17,1.42,331.543,8.905,31.338,9.777,32.406,18600.0,5.1667
765,89.93,68.1,2,12,6.19,1.426,711.206,15.046,53.444,16.436,58.588,19200.0,5.3333
765,89.54,64.97,2,12,6.17,1.431,1555.491,18.195,78.703,20.02,84.608,19800.0,5.5
765,90.46,64.58,2,12,6.23,1.433,2405.505,91.264,670.712,97.091,714.568,20400.0,5.6667
765,89.02,65.23,2,12,6.17,1.432,561.924,13.71,62.326,14.862,71.747,21000.0,5.8333
765,89.28,67.06,2,12,6.23,1.428,2393.274,23.103,44.502,25.478,50.858,21600.0,6.0
765,91.5,74.64,2,12,6.18,1.419,983.08,12.012,31.247,13.513,32.616,22200.0,6.1667
765,89.8,72.94,2,11,6.22,1.52,164.131,7.533,28.705,8.242,30.927,22800.0,6.3333
765,91.37,73.07,2,11,6.16,1.512,994.125,14.375,38.815,16.658,46.33,23400.0,6.5
765,88.89,67.32,2,10,6.18,1.512,1972.789,17.125,45.162,18.574,52.089,24000.0,6.6667
765,89.8,66.8,2,10,6.17,1.558,3276.96,52.507,129.921,60.408,136.464,24600.0,6.8333
765,89.41,70.85,2,10,6.17,1.507,159.782,9.643,44.686,10.748,48.418,25200.0,7.0
765,90.46,73.86,2,11,6.2,1.521,986.397,13.327,33.477,15.349,40.858,25800.0,7.1667
765,90.98,75.03,2,12,6.18,1.414,168.131,8.396,34.374,9.191,35.965,26400.0,7.3333
765,88.5,70.46,2,12,6.2,1.423,485.622,9.496,37.662,10.398,39.661,27000.0,7.5
765,89.93,66.8,2,12,6.18,1.429,1618.541,21.646,59.888,23.802,66.078,27600.0,7.6667
765,89.8,64.31,2,12,6.2,1.434,495.82,18.727,82.264,20.251,87.834,28200.0,7.8333
765,89.8,64.84,2,12,6.22,1.433,270.528,18.196,122.814,19.579,132.844,28800.0,8.0
765,89.54,66.01,2,12,6.17,1.429,691.486,15.709,60.952,17.214,65.551,29400.0,8.1667
765,89.28,69.28,2,12,6.21,1.423,303.218,9.626,39.902,10.47,42.24,30000.0,8.3333
765,91.11,74.25,2,11,6.19,1.415,222.126,8.655,33.602,9.497,35.473,30600.0,8.5
765,89.8,73.33,2,11,6.21,1.525,1771.002,15.852,32.567,18.571,34.86,31200.0,8.6667
765,89.41,71.24,2,10,6.15,1.517,137.701,10.1,43.777,11.281,56.408,31800.0,8.8333
765,89.67,66.01,2,10,6.17,1.558,2076.003,36.417,103.153,39.783,105.844,32400.0,9.0
765,89.41,66.67,2,10,6.17,1.518,15100.178,57.022,50.811,60.921,52.965,33000.0,9.1667
765,91.11,73.46,2,10,6.18,1.509,334.817,10.441,41.802,11.819,48.327,33600.0,9.3333
765,89.54,73.33,2,11,6.21,1.517,222.601,7.548,30.763,8.273,32.155,34200.0,9.5
765,90.98,74.12,2,12,6.18,1.419,1984.913,16.231,32.484,18.551,33.638,34800.0,9.6667
765,88.89,67.58,2,12,6.2,1.426,571.455,11.111,37.339,12.203,41.066,35400.0,9.8333
765,89.41,65.23,2,12,6.18,1.431,285.581,13.391,68.698,14.536,75.021,36000.0,10.0
