time_s,time_h,Vladimir,Zheleznogorsk,Khabarovsk,Murmansk,Novosibirsk,Vladivostok,Yakutsk,Minsk,Almaty,Urumqi,Delhi,Yangon,Jakarta,Tehran,Johannesburg,Nairobi,Luanda,Havana,Caracas,Buenos_Aires
39000.0,10.8333,8,9,8,3,9,6,8,8,6,8,3,4,4,5,4,4,4,5,4,4
39600.0,11.0,8,9,8,3,9,8,8,9,6,7,3,4,5,5,4,4,4,5,4,4
40200.0,11.1667,8,9,8,3,8,9,7,9,6,7,2,5,5,5,4,4,4,3,5,5
40800.0,11.3333,8,9,8,3,8,8,7,9,6,7,2,5,4,4,4,3,3,3,5,5
41400.0,11.5,7,9,10,4,9,8,7,8,6,7,4,4,3,3,4,2,4,3,4,5
42000.0,11.6667,8,9,8,4,9,7,7,8,7,7,4,4,3,3,3,5,4,3,4,5
42600.0,11.8333,9,9,8,4,9,7,6,9,6,8,4,4,3,2,3,6,5,3,4,5
43200.0,12.0,8,7,9,4,9,7,6,9,6,7,5,4,4,3,3,5,4,3,5,5
43800.0,12.1667,9,7,9,4,8,6,6,9,6,7,5,4,4,3,3,4,4,3,5,5
44400.0,12.3333,9,8,9,4,8,6,7,10,6,6,4,4,4,3,3,4,4,5,4,5
45000.0,12.5,9,9,9,4,9,6,7,9,7,7,5,5,4,5,3,4,3,5,3,4
45600.0,12.6667,9,9,8,3,9,6,7,9,8,7,5,5,5,5,4,4,3,5,4,3
46200.0,12.8333,9,9,8,3,9,6,7,8,9,8,5,3,4,6,4,4,4,4,5,3
46800.0,13.0,9,10,8,3,9,8,8,8,8,8,4,5,5,6,3,4,5,5,4,2
47400.0,13.1667,8,9,8,3,9,9,7,9,7,8,4,5,4,6,4,4,5,4,5,4
48000.0,13.3333,8,9,8,4,9,9,7,9,7,8,5,5,4,5,4,4,3,4,4,4
48600.0,13.5,7,9,8,4,9,8,7,9,7,8,5,4,3,5,4,3,3,4,4,4
49200.0,13.6667,7,9,8,4,8,8,7,8,7,8,4,4,3,5,4,3,5,4,4,5
49800.0,13.8333,7,8,9,4,9,7,7,8,7,8,4,4,3,4,4,6,5,3,4,6
50400.0,14.0,9,8,8,4,9,7,7,8,6,6,5,4,3,4,3,5,4,3,5,6
51000.0,14.1667,9,9,8,4,9,6,8,9,6,5,5,4,3,5,3,4,4,3,5,6
51600.0,14.3333,10,9,8,4,8,7,8,9,6,6,5,5,4,4,3,4,4,5,3,6
52200.0,14.5,9,8,9,4,7,7,8,9,7,6,5,5,4,6,3,4,4,5,3,4
52800.0,14.6667,9,9,9,3,8,7,7,9,8,6,5,5,5,6,3,4,3,5,4,4
53400.0,14.8333,9,9,9,3,8,7,7,9,9,7,5,5,3,6,3,4,5,5,5,4
54000.0,15.0,9,9,9,3,9,8,7,9,9,6,4,4,2,6,3,4,5,4,5,3
54600.0,15.1667,9,9,9,3,9,8,6,9,8,7,4,5,4,6,4,4,5,4,4,3
55200.0,15.3333,9,8,10,4,9,9,6,8,8,7,5,5,4,5,4,4,4,4,4,3
55800.0,15.5,8,8,8,4,9,8,7,8,7,7,5,4,4,5,6,5,4,4,4,4
56400.0,15.6667,7,8,8,4,9,8,7,9,7,7,5,4,3,5,5,4,5,4,4,5
57000.0,15.8333,8,8,8,4,9,8,7,9,6,7,4,4,3,4,5,5,5,4,4,6
57600.0,16.0,9,8,9,4,9,7,7,8,7,8,5,4,3,5,4,4,4,4,5,5
58200.0,16.1667,9,9,9,4,8,6,8,8,7,9,6,5,3,5,4,4,4,4,4,5
58800.0,16.3333,9,9,8,4,8,6,8,8,7,7,5,5,3,6,3,4,4,5,4,5
59400.0,16.5,9,9,8,4,7,7,8,8,7,7,5,4,4,6,3,4,4,5,3,4
60000.0,16.6667,9,9,8,3,8,7,8,9,8,7,5,5,4,7,3,4,4,6,3,4
60600.0,16.8333,9,10,8,3,8,8,8,9,8,7,5,5,3,6,4,4,4,5,4,5
61200.0,17.0,9,9,9,3,8,8,7,9,9,7,4,4,2,6,3,4,5,4,5,4
61800.0,17.1667,9,9,10,3,8,8,7,9,8,6,5,5,3,6,5,4,4,3,3,4
62400.0,17.3333,8,9,10,3,8,8,6,9,8,6,5,4,4,5,6,4,4,4,3,4
63000.0,17.5,8,8,9,4,9,9,6,9,8,7,5,4,4,5,6,6,4,4,4,4
63600.0,17.6667,9,7,9,4,9,8,6,9,6,7,5,4,4,4,5,4,5,4,4,4
64200.0,17.8333,9,7,8,4,9,8,6,8,6,7,5,4,4,4,5,3,5,4,3,5
64800.0,18.0,9,8,8,4,9,7,7,8,6,9,6,4,4,5,4,4,4,4,4,6
65400.0,18.1667,9,9,8,4,8,6,8,8,7,9,5,5,4,7,4,4,4,5,4,6
66000.0,18.3333,9,9,9,4,8,6,8,8,7,8,5,5,4,6,4,4,4,4,4,6
66600.0,18.5,9,9,9,4,7,6,8,8,8,8,5,5,4,6,4,4,4,5,3,6
67200.0,18.6667,9,9,9,3,8,8,8,8,9,7,5,4,3,6,3,4,5,5,3,5
67800.0,18.8333,9,9,8,3,7,8,8,8,8,7,5,5,3,7,5,4,4,5,4,5
68400.0,19.0,8,9,9,3,8,8,7,9,8,6,4,5,2,6,5,4,5,4,3,5
69000.0,19.1667,7,9,10,4,8,9,7,9,9,7,5,4,3,6,6,4,4,3,2,4
69600.0,19.3333,8,9,8,4,8,9,7,9,8,7,5,4,3,5,6,5,5,3,2,6
70200.0,19.5,9,8,8,5,8,8,7,9,8,7,5,4,5,5,6,6,5,3,2,5
70800.0,19.6667,9,7,9,5,8,7,7,9,7,8,5,4,4,4,5,5,4,3,3,5
71400.0,19.8333,9,7,9,5,7,8,7,9,6,8,7,4,4,5,5,2,4,4,3,5
72000.0,20.0,9,8,9,5,7,7,7,8,6,8,6,4,4,5,4,3,4,4,4,6
72600.0,20.1667,9,8,8,5,8,7,7,8,6,9,5,5,4,7,4,4,4,3,4,6
73200.0,20.3333,9,8,8,5,8,6,7,7,8,9,5,5,4,7,4,4,4,5,4,6
73800.0,20.5,9,8,8,5,8,6,7,7,8,8,5,4,4,6,4,4,4,5,3,6
74400.0,20.6667,10,9,9,5,8,7,7,7,8,8,5,4,4,6,5,4,5,5,4,5
75000.0,20.8333,9,9,10,5,8,8,6,8,9,7,4,4,3,7,5,4,5,5,3,5
75600.0,21.0,8,9,10,5,8,8,7,8,8,6,4,5,2,7,6,4,3,4,3,4
76200.0,21.1667,7,8,9,5,8,8,7,8,8,6,5,3,3,6,6,4,4,3,3,5
76800.0,21.3333,7,8,8,5,7,9,7,8,7,7,5,3,4,5,6,5,5,3,2,6
77400.0,21.5,8,8,8,5,7,8,7,9,8,7,5,4,3,5,5,5,5,3,2,6
78000.0,21.6667,8,7,8,5,7,8,7,8,7,8,5,4,3,4,5,5,3,3,2,6
78600.0,21.8333,8,8,8,6,8,6,7,9,7,9,6,4,3,5,5,2,3,3,2,6
79200.0,22.0,9,9,8,6,8,6,8,9,6,8,5,5,3,6,4,2,4,3,3,7
79800.0,22.1667,9,8,9,7,8,7,8,9,6,8,6,4,3,6,4,3,4,3,3,6
80400.0,22.3333,9,8,8,6,8,7,7,8,7,9,5,4,3,7,4,3,4,5,4,6
81000.0,22.5,9,8,8,6,8,6,7,8,8,9,5,4,4,7,4,4,5,5,3,5
81600.0,22.6667,9,8,8,6,8,7,6,8,8,8,5,4,4,6,5,4,5,5,4,5
82200.0,22.8333,8,7,9,5,8,7,6,8,8,7,4,4,4,6,5,4,5,6,4,5
82800.0,23.0,8,7,9,5,8,7,6,7,9,6,4,3,2,7,6,4,3,4,4,5
83400.0,23.1667,8,7,9,5,7,8,6,8,8,6,5,2,4,7,6,3,3,4,4,5
84000.0,23.3333,8,7,9,5,8,8,6,7,8,6,5,2,4,5,6,4,5,4,3,5
84600.0,23.5,8,7,9,5,8,9,6,7,6,7,5,2,3,4,5,5,5,4,2,7
85200.0,23.6667,8,7,9,5,8,8,6,8,6,8,5,3,3,5,5,4,3,4,2,7
85800.0,23.8333,8,6,9,6,8,6,7,8,7,8,5,3,3,5,4,2,3,3,2,6
