n_points,coverage_4sats_pct,coverage_good_pdop_pct,n_sats_min,n_sats_max,n_sats_mean,pdop_min,pdop_max,pdop_mean,pdop_p95,gdop_mean,gdop_p95,time_s,time_h
2701,69.64,47.98,0,9,4.48,1.509,305293.64,5812.638,9429.516,6329.115,9792.229,0.0,0.0
2701,65.46,45.09,0,10,4.46,1.508,7817.283,47.88,91.2,52.684,96.906,600.0,0.1667
2701,68.09,47.69,0,10,4.45,1.531,2556.656,30.337,67.937,32.304,76.437,1200.0,0.3333
2701,67.2,44.5,0,10,4.42,1.603,919.625,21.323,77.446,22.586,86.174,1800.0,0.5
2701,66.72,42.95,0,10,4.4,1.648,2863.331,46.261,123.81,48.636,146.774,2400.0,0.6667
2701,65.86,46.35,0,10,4.41,1.691,14550.444,141.795,177.834,147.013,194.709,3000.0,0.8333
2701,66.46,43.02,0,10,4.4,1.644,2881.95,48.194,127.263,50.699,145.643,3600.0,1.0
2701,67.57,44.58,0,10,4.43,1.607,888.397,21.034,63.313,22.283,70.353,4200.0,1.1667
2701,67.72,47.61,0,10,4.45,1.53,1672.966,26.713,64.233,28.614,69.602,4800.0,1.3333
2701,67.05,46.58,0,10,4.47,1.509,4934.206,38.621,92.589,42.253,97.664,5400.0,1.5
2701,69.12,47.87,0,10,4.48,1.509,30206.218,142.784,382.402,155.735,397.828,6000.0,1.6667
2701,67.27,46.17,0,10,4.48,1.507,13301.215,71.212,87.194,78.997,93.673,6600.0,1.8333
2701,68.38,48.65,0,10,4.47,1.533,4148.559,37.196,75.601,39.453,81.462,7200.0,2.0
2701,66.01,43.98,0,10,4.4,1.597,1726.345,24.818,70.069,26.135,77.521,7800.0,2.1667
2701,66.38,42.5,0,10,4.39,1.654,2941.995,49.511,120.359,52.026,144.229,8400.0,2.3333
2701,66.12,46.69,0,10,4.41,1.684,41271.134,229.356,349.795,239.926,383.156,9000.0,2.5
2701,66.68,43.54,0,10,4.39,1.593,2806.258,49.975,131.383,52.576,145.375,9600.0,2.6667
2701,67.57,45.24,0,10,4.42,1.608,932.427,21.318,77.622,22.74,85.235,10200.0,2.8333
2701,67.57,46.5,0,10,4.44,1.53,1733.613,26.285,74.506,28.216,82.494,10800.0,3.0
2701,67.27,47.43,0,10,4.48,1.51,3889.933,33.835,83.298,37.043,86.503,11400.0,3.1667
2701,68.9,48.43,0,10,4.49,1.509,21773.615,117.098,205.426,127.662,232.383,12000.0,3.3333
2701,67.12,46.13,0,10,4.46,1.521,43060.385,162.683,76.456,181.981,83.361,12600.0,3.5
2701,67.79,48.2,0,10,4.44,1.602,10150.627,70.703,73.48,74.052,82.946,13200.0,3.6667
2701,65.64,43.1,0,10,4.4,1.622,1755.757,28.65,99.48,30.291,107.449,13800.0,3.8333
2701,66.46,42.72,0,10,4.38,1.661,2489.01,42.841,117.268,45.317,139.75,14400.0,4.0
2701,66.38,46.13,0,10,4.4,1.677,25357.831,147.903,320.019,155.296,335.881,15000.0,4.1667
2701,66.83,44.54,0,10,4.4,1.569,2768.985,47.45,109.112,49.895,119.326,15600.0,4.3333
2701,68.09,45.91,0,10,4.42,1.606,8518.085,49.975,116.507,52.525,122.231,16200.0,4.5
2701,67.27,46.17,0,10,4.44,1.53,1835.758,29.081,78.001,31.19,85.601,16800.0,4.6667
2701,68.27,48.13,0,10,4.49,1.454,3208.785,35.001,91.473,38.189,95.503,17400.0,4.8333
2701,68.6,49.35,0,10,4.49,1.508,16908.468,88.068,124.54,95.784,129.592,18000.0,5.0
2701,67.27,46.58,0,10,4.48,1.52,36010.896,137.53,62.944,153.906,70.06,18600.0,5.1667
2701,67.72,47.61,0,10,4.44,1.604,32130.764,132.945,101.703,138.744,106.551,19200.0,5.3333
2701,66.01,42.87,0,10,4.4,1.627,1787.144,27.745,96.381,29.33,104.558,19800.0,5.5
2701,66.38,45.09,0,10,4.38,1.667,2578.362,48.896,112.339,51.926,114.529,20400.0,5.6667
2701,67.38,46.09,0,10,4.4,1.67,9700.598,59.141,178.543,62.13,188.05,21000.0,5.8333
2701,66.53,44.28,0,10,4.39,1.574,2775.769,44.173,89.251,46.511,97.77,21600.0,6.0
2701,67.9,46.5,0,10,4.43,1.603,4251.309,34.837,115.293,36.769,121.042,22200.0,6.1667
2701,66.31,45.24,0,10,4.42,1.53,1954.735,29.036,83.322,31.12,93.618,22800.0,6.3333
2701,68.05,48.35,0,10,4.48,1.453,2731.345,33.999,90.877,37.071,94.5,23400.0,6.5
2701,68.09,49.09,0,10,4.49,1.522,13706.119,88.66,92.995,95.738,96.786,24000.0,6.6667
2701,67.12,46.13,0,10,4.47,1.52,12880.689,63.831,78.082,70.67,81.66,24600.0,6.8333
2701,67.75,47.65,0,10,4.42,1.607,7054.268,49.71,118.953,52.362,125.61,25200.0,7.0
2701,65.72,43.47,0,10,4.39,1.632,1820.46,28.03,93.617,29.618,102.029,25800.0,7.1667
2701,66.46,46.46,0,10,4.39,1.674,2540.358,45.185,114.033,47.871,126.268,26400.0,7.3333
2701,67.05,44.8,0,10,4.37,1.663,5993.216,46.014,151.372,48.432,166.311,27000.0,7.5
2701,66.09,45.02,0,10,4.4,1.579,2789.973,43.18,58.015,45.386,61.057,27600.0,7.6667
2701,67.12,46.35,0,10,4.42,1.601,1661.371,25.501,91.368,27.082,101.926,28200.0,7.8333
2701,67.42,46.02,0,10,4.45,1.53,2094.467,28.96,96.88,31.079,105.92,28800.0,8.0
2701,68.75,47.54,0,10,4.48,1.512,7944.25,61.277,95.11,67.647,98.879,29400.0,8.1667
2701,67.72,47.83,0,10,4.47,1.521,11418.914,104.417,86.385,111.785,90.973,30000.0,8.3333
2701,67.31,46.95,0,10,4.46,1.609,7921.676,44.419,64.591,49.072,67.071,30600.0,8.5
2701,68.49,47.39,0,10,4.43,1.61,4416.143,41.207,101.68,43.513,106.576,31200.0,8.6667
2701,67.2,44.13,0,10,4.39,1.638,5202.39,47.201,127.119,49.329,138.943,31800.0,8.8333
2701,67.64,47.46,0,10,4.42,1.682,2615.383,47.751,132.491,50.479,146.503,32400.0,9.0
2701,66.68,44.5,0,11,4.38,1.657,6194.319,58.975,118.726,61.669,132.203,33000.0,9.1667
2701,66.23,45.09,0,10,4.4,1.619,2812.123,42.499,57.187,44.699,58.763,33600.0,9.3333
2701,67.2,46.13,0,10,4.43,1.6,1024.438,22.552,83.145,24.033,92.652,34200.0,9.5
2701,68.09,47.69,0,10,4.47,1.531,2260.168,28.565,85.051,30.723,91.895,34800.0,9.6667
2701,68.68,47.46,0,10,4.47,1.526,2111.113,36.458,114.182,39.383,118.94,35400.0,9.8333
2701,67.79,47.76,0,10,4.46,1.52,23979.714,135.899,85.404,143.886,88.867,36000.0,10.0
2701,67.57,47.54,0,10,4.47,1.61,5765.288,37.749,48.219,41.487,54.756,36600.0,10.1667
2701,67.27,46.35,0,10,4.44,1.55,5119.502,40.307,100.861,42.48,105.817,37200.0,10.3333
2701,66.9,43.28,0,10,4.4,1.598,1892.653,32.697,117.923,34.436,123.965,37800.0,10.5
2701,67.46,46.87,0,10,4.41,1.689,3116.209,50.208,115.604,53.058,134.276,38400.0,10.6667
2701,67.12,44.17,0,10,4.39,1.544,5885.537,53.842,139.318,56.341,155.658,39000.0,10.8333
2701,68.05,45.21,0,10,4.41,1.615,2842.893,33.177,45.071,34.898,50.016,39600.0,11.0
2701,67.79,46.5,0,10,4.43,1.598,989.445,22.124,82.308,23.586,91.677,40200.0,11.1667
2701,67.35,47.43,0,10,4.47,1.461,2458.911,26.637,81.332,28.856,85.376,40800.0,11.3333
2701,68.68,47.43,0,10,4.46,1.526,1900.424,40.782,122.925,44.113,128.296,41400.0,11.5
2701,66.75,46.13,0,10,4.44,1.519,8344.405,60.132,92.21,65.07,92.418,42000.0,11.6667
2701,67.75,48.54,0,10,4.46,1.612,4562.348,33.342,47.308,36.53,51.899,42600.0,11.8333
2701,67.35,46.28,0,10,4.45,1.545,2274.181,27.934,100.772,29.384,105.76,43200.0,12.0
2701,66.46,42.72,0,10,4.39,1.649,1931.402,33.031,132.827,34.836,145.954,43800.0,12.1667
2701,66.64,46.72,0,10,4.41,1.693,3847.276,57.761,163.582,60.944,172.034,44400.0,12.3333
2701,67.23,44.35,0,10,4.4,1.548,5603.595,50.553,170.579,52.952,173.88,45000.0,12.5
2701,68.42,45.17,0,10,4.41,1.598,2883.133,29.715,69.798,31.457,71.733,45600.0,12.6667
2701,67.83,47.24,0,10,4.43,1.597,1004.224,22.375,90.124,23.844,100.421,46200.0,12.8333
2701,66.42,46.21,0,10,4.46,1.46,2700.535,28.155,80.031,30.619,83.779,46800.0,13.0
2701,68.94,47.61,0,9,4.46,1.526,3331.046,46.774,112.542,50.231,123.668,47400.0,13.1667
2701,66.42,45.95,0,10,4.45,1.635,7259.564,51.16,85.021,55.592,88.515,48000.0,13.3333
2701,67.6,48.57,0,10,4.45,1.614,3797.12,30.642,46.454,33.506,49.69,48600.0,13.5
2701,67.6,46.58,0,10,4.46,1.55,1317.906,25.165,100.926,26.637,106.755,49200.0,13.6667
2701,67.01,43.61,0,10,4.38,1.656,1971.814,35.785,127.908,37.896,145.436,49800.0,13.8333
2701,66.46,46.72,0,10,4.4,1.686,5017.485,64.237,190.333,67.821,196.729,50400.0,14.0
2701,66.98,42.87,0,10,4.39,1.553,5346.564,51.032,164.701,53.581,171.42,51000.0,14.1667
2701,68.75,45.54,0,10,4.42,1.594,2933.922,29.888,80.249,31.625,93.356,51600.0,14.3333
2701,67.46,47.65,0,10,4.44,1.597,1020.281,21.767,101.005,23.236,112.592,52200.0,14.5
2701,67.09,47.13,0,10,4.46,1.46,54839.991,209.76,79.735,235.469,83.469,52800.0,14.6667
2701,67.75,47.24,0,9,4.45,1.525,3503.146,48.184,95.925,51.647,103.601,53400.0,14.8333
2701,66.53,47.09,0,10,4.46,1.643,6371.079,45.738,83.672,49.823,87.232,54000.0,15.0
2701,67.6,48.13,0,10,4.45,1.616,3268.963,32.452,90.073,35.217,94.294,54600.0,15.1667
2701,66.72,44.58,0,10,4.44,1.555,1337.648,25.039,112.018,26.514,124.469,55200.0,15.3333
2701,66.49,44.8,0,10,4.4,1.662,1446.258,29.003,117.499,30.896,123.702,55800.0,15.5
2701,68.35,47.54,0,10,4.43,1.668,7197.76,70.661,225.27,74.695,229.684,56400.0,15.6667
2701,67.31,43.69,0,10,4.38,1.635,5112.578,49.1,123.801,51.71,149.266,57000.0,15.8333
2701,69.27,46.35,0,10,4.44,1.607,1038.905,19.99,79.144,21.195,89.705,57600.0,16.0
2701,67.79,46.24,0,9,4.43,1.597,1126.321,25.205,115.92,26.796,121.559,58200.0,16.1667
2701,68.46,47.46,0,10,4.48,1.534,8117.593,57.027,79.719,62.938,83.426,58800.0,16.3333
2701,67.79,48.13,0,10,4.46,1.525,5011.251,64.343,134.149,68.309,139.741,59400.0,16.5
2701,66.75,47.91,0,10,4.47,1.645,5633.241,42.39,82.083,46.227,85.577,60000.0,16.6667
2701,66.98,48.57,0,10,4.44,1.619,2883.582,33.48,98.816,36.162,102.923,60600.0,16.8333
2701,65.79,43.91,0,10,4.42,1.562,1358.641,25.627,145.619,27.141,151.642,61200.0,17.0
2701,66.9,44.8,0,10,4.4,1.669,1151.581,28.369,118.956,30.074,125.169,61800.0,17.1667
2701,67.94,45.76,0,10,4.41,1.521,3890.185,78.395,274.977,85.251,289.443,62400.0,17.3333
2701,67.2,44.21,0,10,4.36,1.63,560578.726,2045.671,122.672,2282.567,137.039,63000.0,17.5
2701,69.38,47.06,0,10,4.42,1.604,979.465,21.625,97.253,23.006,107.161,63600.0,17.6667
2701,67.97,45.98,0,9,4.41,1.471,1107.107,24.443,100.016,26.056,102.761,64200.0,17.8333
2701,68.2,48.28,0,10,4.47,1.612,3862.404,31.575,79.477,34.403,82.53,64800.0,18.0
2701,66.86,48.61,0,10,4.46,1.71,2893.405,46.672,163.91,49.913,170.34,65400.0,18.1667
2701,67.12,47.98,0,10,4.48,1.644,5014.083,40.574,72.017,44.293,74.771,66000.0,18.3333
2701,67.57,48.43,0,10,4.44,1.622,2932.333,37.321,99.9,40.024,103.857,66600.0,18.5
2701,66.57,42.5,0,10,4.42,1.569,1380.842,25.366,129.546,26.878,135.142,67200.0,18.6667
