n_points,coverage_4sats_pct,coverage_good_pdop_pct,n_sats_min,n_sats_max,n_sats_mean,pdop_min,pdop_max,pdop_mean,pdop_p95,gdop_mean,gdop_p95,time_s,time_h
765,66.01,47.32,1,7,4.16,2.088,179.281,10.316,26.047,11.747,26.605,23400.0,6.5
765,67.32,39.22,1,7,4.1,1.93,21.324,7.03,15.696,7.523,16.404,24000.0,6.6667
765,66.27,47.97,1,7,4.14,2.123,60.376,6.653,16.353,7.261,16.873,24600.0,6.8333
765,66.93,44.97,1,7,4.1,1.894,44.959,6.075,13.053,6.555,13.952,25200.0,7.0
765,67.97,46.27,1,7,4.09,1.888,44.489,5.889,12.546,6.371,13.462,25800.0,7.1667
765,66.41,49.02,2,7,4.13,2.242,56.133,6.177,14.524,6.809,16.433,26400.0,7.3333
765,68.89,41.44,1,7,4.11,1.908,42.94,6.85,14.308,7.323,15.195,27000.0,7.5
765,65.62,46.27,1,7,4.15,2.03,313.766,9.663,22.327,11.02,22.854,27600.0,7.6667
765,67.06,37.12,1,7,4.09,1.738,60.928,11.455,30.721,12.144,32.09,28200.0,7.8333
765,64.71,45.49,2,7,4.16,2.083,109.966,9.806,44.777,10.87,46.039,28800.0,8.0
765,67.58,33.59,1,7,4.06,1.719,3792.197,90.046,238.361,95.318,244.667,29400.0,8.1667
765,66.54,46.54,1,7,4.18,2.038,2453.834,18.648,34.048,20.184,34.841,30000.0,8.3333
765,68.1,37.65,1,7,4.14,1.807,37.171,9.168,22.129,9.717,23.641,30600.0,8.5
765,65.49,46.93,1,7,4.16,2.045,975.039,11.107,13.272,12.889,15.572,31200.0,8.6667
765,68.63,44.18,1,7,4.13,1.914,42.077,6.354,14.559,6.826,15.647,31800.0,8.8333
765,66.8,49.67,2,7,4.14,2.277,49.4,5.856,11.819,6.409,12.527,32400.0,9.0
765,67.06,47.32,1,7,4.09,2.298,47.421,6.117,13.421,6.655,13.816,33000.0,9.1667
765,67.97,43.92,1,7,4.11,1.906,43.827,6.459,13.939,6.927,15.228,33600.0,9.3333
765,65.1,47.58,1,7,4.13,2.097,136.646,6.955,12.263,7.761,14.957,34200.0,9.5
765,67.45,39.74,1,7,4.09,1.853,27.554,7.643,18.107,8.159,18.931,34800.0,9.6667
765,66.14,45.62,1,7,4.14,2.008,346.06,11.739,29.814,13.233,31.158,35400.0,9.8333
765,66.8,36.34,1,7,4.09,1.724,330.349,21.014,64.087,22.204,69.734,36000.0,10.0
765,65.23,45.1,2,7,4.16,2.039,1031.965,22.139,87.584,23.642,89.75,36600.0,10.1667
765,67.32,35.82,1,7,4.1,1.724,123.437,16.245,47.435,17.207,50.091,37200.0,10.3333
765,66.01,46.14,1,7,4.14,2.082,7945.225,64.438,35.499,77.124,36.229,37800.0,10.5
765,69.02,39.22,1,7,4.1,1.852,24.08,7.4,16.3,7.936,17.101,38400.0,10.6667
765,66.54,49.67,1,7,4.15,2.106,70.496,6.478,10.724,7.152,12.278,39000.0,10.8333
765,67.84,43.53,1,7,4.13,1.9,44.301,6.336,14.424,6.808,14.856,39600.0,11.0
765,67.84,46.54,1,7,4.12,2.325,45.661,6.146,13.046,6.634,13.767,40200.0,11.1667
765,66.41,49.8,2,7,4.15,2.261,52.515,5.899,11.358,6.46,11.788,40800.0,11.3333
765,69.54,41.31,1,7,4.12,1.921,42.254,6.691,14.737,7.187,16.486,41400.0,11.5
765,66.27,47.06,1,7,4.13,2.039,468.96,10.93,23.646,12.668,24.162,42000.0,11.6667
765,67.19,37.25,1,7,4.09,1.808,46.046,9.97,25.253,10.581,26.573,42600.0,11.8333
765,65.88,46.14,2,7,4.17,1.965,106.794,9.218,41.23,10.275,50.465,43200.0,12.0
765,65.75,33.2,1,7,4.04,1.719,5256018.011,22373.998,4033.63,23161.122,4245.003,43800.0,12.1667
765,66.14,46.14,2,7,4.16,2.083,136.93,9.691,41.411,10.976,50.646,44400.0,12.3333
765,67.32,37.25,1,7,4.09,1.802,46.213,10.001,25.694,10.639,26.593,45000.0,12.5
765,65.75,46.54,1,7,4.13,2.035,743.006,10.604,14.732,12.254,17.592,45600.0,12.6667
765,68.1,41.05,1,7,4.12,1.92,42.453,6.829,14.851,7.305,17.103,46200.0,12.8333
765,66.01,48.76,2,7,4.14,2.257,52.232,6.134,12.986,6.729,15.36,46800.0,13.0
765,68.5,47.71,1,7,4.1,2.302,45.847,5.996,12.958,6.5,13.353,47400.0,13.1667
765,68.63,44.84,1,7,4.13,1.9,44.164,6.113,12.856,6.584,14.24,48000.0,13.3333
765,66.41,48.24,1,7,4.17,2.112,72.859,6.525,14.404,7.221,16.302,48600.0,13.5
765,68.37,38.43,1,7,4.11,1.859,24.196,7.606,16.718,8.115,17.46,49200.0,13.6667
765,65.88,46.54,1,7,4.16,2.089,4606.821,34.89,28.967,41.386,30.205,49800.0,13.8333
765,67.45,36.47,1,7,4.1,1.726,123.491,15.776,46.653,16.749,48.763,50400.0,14.0
765,65.49,45.49,2,7,4.16,2.048,804.004,20.215,75.851,21.777,77.487,51000.0,14.1667
765,66.54,35.42,1,7,4.08,1.723,326.25,21.834,68.457,23.116,70.915,51600.0,14.3333
765,65.23,45.1,1,7,4.14,2.077,341.303,12.159,30.033,13.571,30.654,52200.0,14.5
765,67.71,39.74,1,7,4.1,1.846,27.69,7.743,18.059,8.254,18.811,52800.0,14.6667
765,65.62,47.45,1,7,4.13,2.091,129.793,7.075,18.413,7.925,19.166,53400.0,14.8333
765,68.24,44.31,1,7,4.11,1.906,43.962,6.277,13.672,6.759,14.869,54000.0,15.0
765,67.45,47.97,1,7,4.12,2.315,47.225,5.931,12.196,6.434,13.035,54600.0,15.1667
765,66.01,48.63,2,7,4.15,2.281,49.659,6.101,11.949,6.64,13.255,55200.0,15.3333
765,68.24,42.35,1,7,4.13,1.914,41.88,6.596,15.288,7.067,16.539,55800.0,15.5
765,66.27,48.1,1,7,4.16,2.05,710.982,9.963,13.212,11.496,15.288,56400.0,15.6667
765,68.24,38.3,1,7,4.12,1.813,37.007,8.81,21.592,9.381,22.822,57000.0,15.8333
765,66.14,45.75,1,7,4.17,2.044,3327.808,23.915,35.691,25.985,37.132,57600.0,16.0
765,66.67,33.2,1,7,4.06,1.719,15967.252,135.921,232.751,142.567,249.538,58200.0,16.1667
765,64.97,45.62,2,7,4.18,2.077,108.734,10.14,46.091,11.159,51.78,58800.0,16.3333
765,67.06,37.65,1,7,4.1,1.736,61.072,11.131,30.513,11.814,31.987,59400.0,16.5
765,65.88,46.54,1,7,4.14,2.026,220.293,9.29,16.986,10.583,21.035,60000.0,16.6667
765,68.89,41.44,1,7,4.09,1.9,43.143,6.903,14.439,7.387,15.367,60600.0,16.8333
765,66.14,48.76,2,7,4.13,2.238,55.819,6.107,10.909,6.704,12.198,61200.0,17.0
765,67.58,45.75,1,7,4.08,1.888,44.667,6.098,12.854,6.573,13.729,61800.0,17.1667
765,66.93,44.31,1,7,4.09,1.893,44.819,6.175,13.44,6.674,14.57,62400.0,17.3333
765,66.8,49.67,1,7,4.13,2.129,60.564,6.261,10.99,6.885,11.808,63000.0,17.5
765,68.37,40.0,1,7,4.12,1.866,21.56,6.899,14.975,7.395,15.728,63600.0,17.6667
765,65.23,46.54,1,7,4.16,2.096,222.422,10.075,23.332,11.431,23.855,64200.0,17.8333
765,68.5,35.16,1,7,4.12,1.727,75.785,14.07,40.667,14.896,42.522,64800.0,18.0
765,66.67,47.06,2,7,4.19,2.047,167.635,10.966,50.957,12.108,52.127,65400.0,18.1667
765,67.45,34.77,1,7,4.09,1.722,333.252,37.789,125.883,40.349,133.557,66000.0,18.3333
765,67.06,47.32,1,7,4.16,1.996,9932.319,54.505,31.513,65.608,33.704,66600.0,18.5
765,67.97,37.91,1,7,4.11,1.84,32.607,8.643,20.647,9.204,21.664,67200.0,18.6667
765,65.62,47.19,1,7,4.15,2.078,851.237,10.708,19.71,12.321,20.164,67800.0,18.8333
765,68.76,43.79,1,7,4.11,1.912,40.936,6.328,13.417,6.791,15.394,68400.0,19.0
765,66.93,49.67,2,7,4.11,2.306,49.245,5.931,12.149,6.472,12.956,69000.0,19.1667
765,67.71,49.15,1,7,4.11,2.303,47.404,5.933,12.518,6.455,13.019,69600.0,19.3333
765,67.32,44.97,1,7,4.09,1.908,41.8,6.166,13.793,6.622,15.052,70200.0,19.5
765,65.23,46.27,1,7,4.14,2.062,183.661,7.565,17.893,8.436,18.521,70800.0,19.6667
765,67.84,38.82,1,7,4.12,1.818,30.947,8.049,19.067,8.558,19.9,71400.0,19.8333
765,66.93,45.36,1,7,4.16,2.047,531.288,12.711,29.906,14.201,33.125,72000.0,20.0
765,67.45,34.9,1,7,4.07,1.72,1971.536,36.906,92.535,39.087,100.552,72600.0,20.1667
765,66.14,46.54,2,7,4.19,2.077,595.865,17.313,61.9,18.925,63.349,73200.0,20.3333
765,67.32,35.95,1,7,4.11,1.734,89.921,14.13,40.237,14.934,42.657,73800.0,20.5
765,66.27,46.54,1,7,4.18,2.018,360.93,11.959,24.488,13.79,26.54,74400.0,20.6667
765,69.28,40.92,1,7,4.13,1.893,30.61,7.157,15.672,7.66,16.578,75000.0,20.8333
765,66.27,50.33,2,7,4.17,2.063,63.707,6.23,11.06,6.897,12.855,75600.0,21.0
765,67.45,44.71,1,7,4.09,1.895,43.837,6.061,13.434,6.543,14.195,76200.0,21.1667
765,67.71,45.1,1,7,4.1,2.251,45.814,6.231,13.171,6.719,13.653,76800.0,21.3333
765,65.88,49.02,1,7,4.12,2.232,56.352,5.941,10.638,6.496,11.134,77400.0,21.5
765,67.19,41.05,1,7,4.09,1.924,43.614,6.677,14.877,7.158,16.185,78000.0,21.6667
765,65.62,47.71,1,7,4.15,2.104,341.399,9.429,21.605,10.782,22.095,78600.0,21.8333
765,67.58,37.39,1,7,4.1,1.78,54.622,10.95,30.144,11.627,31.386,79200.0,22.0
765,64.84,45.88,2,7,4.16,2.047,180.568,9.832,41.862,10.984,46.4,79800.0,22.1667
765,67.32,33.33,1,7,4.08,1.721,8717.378,162.312,545.811,178.843,557.767,80400.0,22.3333
765,66.27,45.88,2,7,4.17,1.993,93.019,8.756,41.268,9.854,42.349,81000.0,22.5
765,68.24,36.6,1,7,4.09,1.755,39.677,9.641,23.851,10.296,25.136,81600.0,22.6667
765,66.27,48.37,1,7,4.17,2.066,4052.057,23.563,18.297,28.436,19.702,82200.0,22.8333
765,68.76,41.18,1,7,4.15,1.918,21.473,6.661,16.007,7.135,17.02,82800.0,23.0
765,66.14,48.76,2,7,4.16,2.291,51.814,6.058,11.344,6.601,11.941,83400.0,23.1667
765,68.1,47.97,1,7,4.12,2.326,45.64,5.817,12.34,6.301,12.648,84000.0,23.3333
765,67.71,44.44,1,7,4.1,1.901,42.007,6.073,12.842,6.556,14.491,84600.0,23.5
765,65.88,48.1,2,7,4.13,2.076,81.615,6.79,16.964,7.56,18.507,85200.0,23.6667
765,67.58,39.35,1,7,4.12,1.823,26.612,7.474,17.107,7.979,17.839,85800.0,23.8333
