time_s,time_h,Vladimir,Zheleznogorsk,Khabarovsk,Murmansk,Novosibirsk,Vladivostok,Yakutsk,Minsk,Almaty,Urumqi,Delhi,Yangon,Jakarta,Tehran,Johannesburg,Nairobi,Luanda,Havana,Caracas,Buenos_Aires
42000.0,11.6667,6,6,5,10,6,5,6,5,4,3,2,4,4,3,3,3,2,3,4,3
42600.0,11.8333,6,6,5,10,6,4,7,5,3,2,2,5,4,2,2,3,2,4,4,2
43200.0,12.0,6,7,5,9,5,3,7,6,4,3,3,2,4,2,2,2,2,4,4,4
43800.0,12.1667,6,6,5,10,6,3,6,6,3,4,3,2,4,2,2,2,2,3,4,5
44400.0,12.3333,5,6,5,10,7,3,7,7,3,5,3,2,4,2,3,3,4,4,4,5
45000.0,12.5,5,6,4,10,7,3,8,6,4,5,3,3,4,3,5,3,4,4,3,5
45600.0,12.6667,6,7,4,11,6,3,7,6,4,5,3,4,4,3,4,4,4,3,3,5
46200.0,12.8333,6,7,4,12,6,5,8,7,4,4,4,4,3,4,3,4,4,3,2,4
46800.0,13.0,5,7,4,12,7,5,8,7,5,4,3,4,2,4,3,4,4,3,3,4
47400.0,13.1667,6,6,5,11,7,6,7,5,5,4,3,4,3,3,3,4,3,3,4,3
48000.0,13.3333,6,5,4,11,7,5,7,6,5,3,3,4,3,2,3,4,4,3,4,3
48600.0,13.5,6,6,6,11,5,5,6,6,5,3,2,4,4,2,3,4,2,2,4,3
49200.0,13.6667,7,7,6,10,6,4,7,5,3,2,2,5,4,2,2,3,2,3,4,2
49800.0,13.8333,6,7,5,8,6,4,7,6,3,4,3,4,4,2,2,2,2,5,4,3
50400.0,14.0,6,6,4,9,6,4,7,6,3,4,3,2,4,3,2,2,2,4,4,4
51000.0,14.1667,6,6,4,9,7,3,8,7,3,4,3,2,4,3,3,2,4,3,4,5
51600.0,14.3333,6,6,4,9,7,4,8,7,3,6,4,3,4,3,4,3,4,3,4,5
52200.0,14.5,6,6,4,10,6,4,8,6,4,5,4,4,4,4,4,4,4,3,3,4
52800.0,14.6667,6,7,4,12,6,4,8,7,5,5,4,4,3,4,4,4,4,3,2,3
53400.0,14.8333,5,7,5,10,6,5,7,7,5,4,5,4,3,5,3,4,4,3,3,3
54000.0,15.0,5,7,6,10,7,5,7,6,5,4,4,4,2,3,3,4,4,3,3,3
54600.0,15.1667,6,6,6,10,7,6,7,5,5,3,3,4,4,3,3,4,4,4,4,3
55200.0,15.3333,7,5,6,10,6,6,7,6,4,3,3,4,3,2,3,4,4,4,4,3
55800.0,15.5,7,7,5,10,5,6,6,6,4,3,2,4,4,2,3,4,2,2,4,3
56400.0,15.6667,6,7,5,10,6,4,7,5,3,3,3,5,4,2,3,3,2,3,4,3
57000.0,15.8333,6,7,4,9,6,4,8,6,3,4,3,3,4,4,3,3,2,5,4,4
57600.0,16.0,6,6,4,9,7,4,8,7,3,4,3,2,4,4,3,2,4,4,4,4
58200.0,16.1667,6,6,3,10,7,4,8,7,4,5,4,2,4,4,4,3,4,3,4,5
58800.0,16.3333,7,6,3,10,7,4,8,6,4,5,4,4,3,5,4,4,4,3,3,5
59400.0,16.5,7,7,5,11,6,4,8,7,5,5,4,4,3,5,3,4,4,3,3,4
60000.0,16.6667,5,7,5,10,6,4,8,7,5,6,4,4,3,6,3,4,4,3,2,3
60600.0,16.8333,5,7,5,10,7,5,7,6,6,4,5,4,2,5,2,4,4,4,4,3
61200.0,17.0,6,6,6,10,6,5,7,6,6,3,6,4,2,4,2,4,4,4,4,3
61800.0,17.1667,7,6,6,10,6,6,7,5,6,2,3,4,4,3,2,4,4,4,4,4
62400.0,17.3333,7,6,6,10,6,6,7,6,4,3,3,4,3,2,3,4,4,3,4,3
63000.0,17.5,6,7,6,10,5,6,8,6,4,3,3,4,3,3,3,4,2,3,4,3
63600.0,17.6667,6,7,6,11,5,4,8,6,4,3,3,5,3,4,3,3,2,4,4,3
64200.0,17.8333,6,6,4,10,7,5,8,7,4,4,3,4,4,4,3,3,4,5,4,4
64800.0,18.0,6,6,4,10,7,5,8,7,4,4,4,3,3,4,3,2,4,3,4,5
65400.0,18.1667,7,6,4,9,7,4,8,6,4,5,4,4,3,4,4,4,4,3,3,5
66000.0,18.3333,7,7,4,9,6,4,8,6,4,5,4,4,3,5,5,4,4,3,3,3
66600.0,18.5,7,7,5,10,6,4,7,7,5,5,4,4,3,5,3,4,4,4,2,4
67200.0,18.6667,6,7,5,10,7,4,8,6,5,4,4,4,3,6,2,4,4,4,2,3
67800.0,18.8333,5,6,5,10,6,5,7,6,6,4,5,4,2,6,2,4,4,4,3,2
68400.0,19.0,7,6,7,10,6,5,7,6,6,2,5,4,2,4,2,4,4,4,4,3
69000.0,19.1667,7,7,6,10,6,6,7,5,6,3,5,4,3,2,3,4,4,3,4,3
69600.0,19.3333,7,8,6,10,5,6,8,5,4,3,4,4,3,3,4,4,4,3,4,3
70200.0,19.5,6,7,6,10,5,5,8,6,5,4,3,4,3,4,4,3,2,3,4,3
70800.0,19.6667,6,6,6,10,5,6,9,7,5,5,3,2,3,4,4,2,3,5,4,4
71400.0,19.8333,6,6,5,9,7,5,8,7,4,5,4,3,3,4,4,4,4,5,4,4
72000.0,20.0,7,6,4,9,7,5,8,6,4,5,4,4,3,4,4,3,4,3,3,5
72600.0,20.1667,7,6,4,9,6,5,7,6,4,6,4,4,3,4,4,4,4,3,3,5
73200.0,20.3333,7,7,4,9,6,4,7,6,4,6,4,4,3,5,5,4,4,3,2,4
73800.0,20.5,6,7,5,10,6,4,7,6,5,5,4,4,4,5,3,4,4,4,2,3
74400.0,20.6667,6,5,5,10,6,4,7,6,5,4,4,4,2,6,2,4,4,4,3,2
75000.0,20.8333,7,5,7,10,6,5,7,6,6,4,5,4,2,5,2,4,4,4,4,3
75600.0,21.0,7,7,6,10,6,5,8,5,6,3,5,4,2,4,3,4,4,3,3,3
76200.0,21.1667,7,7,6,10,6,5,8,5,5,4,6,4,4,4,4,4,3,3,4,4
76800.0,21.3333,6,8,6,11,5,6,8,5,6,4,3,4,3,4,4,4,4,3,4,4
77400.0,21.5,6,6,6,10,5,5,9,6,5,4,3,3,3,4,4,3,2,3,4,4
78000.0,21.6667,6,6,6,9,6,6,8,7,5,5,4,2,3,4,4,2,4,5,4,5
78600.0,21.8333,7,6,6,9,5,5,8,5,4,5,4,3,3,4,4,3,4,5,3,5
79200.0,22.0,7,6,4,9,6,5,7,6,4,5,4,5,4,4,4,4,4,3,3,5
79800.0,22.1667,7,7,4,9,6,5,7,5,4,6,4,4,4,4,5,4,4,3,2,5
80400.0,22.3333,5,7,4,10,5,4,7,6,4,6,4,4,4,5,5,4,4,4,2,4
81000.0,22.5,6,6,4,11,6,4,7,6,5,5,4,4,3,5,4,4,4,4,2,2
81600.0,22.6667,7,5,6,11,6,4,7,6,5,4,4,4,3,6,2,4,4,4,3,3
82200.0,22.8333,7,5,6,11,6,5,8,6,6,5,4,4,3,5,4,4,4,3,3,4
82800.0,23.0,7,6,6,12,6,5,8,5,6,5,5,4,2,4,4,4,4,3,3,4
83400.0,23.1667,6,7,6,11,6,5,8,5,5,4,6,4,4,5,4,4,2,3,3,4
84000.0,23.3333,6,7,6,11,5,5,8,5,6,4,4,4,2,4,4,3,3,3,3,4
84600.0,23.5,6,6,6,10,6,6,8,6,5,4,4,2,3,4,4,2,3,4,3,4
85200.0,23.6667,7,6,7,10,5,6,6,5,5,5,4,2,3,4,4,2,4,5,3,5
85800.0,23.8333,7,6,5,11,5,5,7,4,5,5,4,4,4,4,4,4,4,3,3,5
