n_points,coverage_4sats_pct,coverage_good_pdop_pct,n_sats_min,n_sats_max,n_sats_mean,pdop_min,pdop_max,pdop_mean,pdop_p95,gdop_mean,gdop_p95,time_s,time_h
2701,77.97,52.94,2,24,8.33,0.982,2690.386,30.398,47.237,31.045,48.799,19800.0,5.5
2701,77.67,55.02,2,24,8.4,1.023,7222.022,50.268,35.74,51.317,36.473,20400.0,5.6667
2701,76.97,56.05,2,24,8.3,1.057,1971.399,29.903,48.607,30.518,50.327,21000.0,5.8333
2701,77.38,58.09,2,24,8.34,1.07,159122.439,780.945,680.686,796.739,703.249,21600.0,6.0
2701,77.38,57.53,2,24,8.33,1.056,2120.082,33.073,57.474,33.775,62.881,22200.0,6.1667
2701,78.38,55.39,2,24,8.4,1.021,13146.983,112.743,47.597,115.937,48.657,22800.0,6.3333
2701,78.79,52.65,2,24,8.34,0.98,2644.668,31.703,46.079,32.401,48.25,23400.0,6.5
2701,81.64,48.2,2,23,8.04,1.076,2249.677,27.665,36.299,29.185,38.072,24000.0,6.6667
2701,83.04,47.02,2,23,7.97,1.079,184739.936,833.507,360.174,937.79,415.305,24600.0,6.8333
2701,82.38,48.06,2,23,8.02,1.079,4172.476,49.844,43.05,52.188,45.99,25200.0,7.0
2701,78.23,51.09,2,24,8.31,0.971,2693.587,35.914,35.282,37.076,37.864,25800.0,7.1667
2701,78.93,55.5,2,24,8.4,1.012,6445.201,44.75,34.953,45.684,35.663,26400.0,7.3333
2701,78.42,56.61,2,24,8.34,1.049,1953.104,33.442,61.63,34.21,63.299,27000.0,7.5
2701,78.12,58.35,2,24,8.31,1.069,28597.283,212.69,304.456,217.021,316.587,27600.0,7.6667
2701,77.19,56.98,2,24,8.32,1.062,2128.311,37.205,67.075,38.142,68.803,28200.0,7.8333
2701,77.38,55.16,2,24,8.38,1.032,10686.336,83.932,57.001,85.67,58.727,28800.0,8.0
2701,77.9,55.61,2,24,8.36,0.991,2655.848,28.551,42.917,29.144,44.322,29400.0,8.1667
2701,81.82,49.39,2,24,8.21,0.959,2110.549,23.631,30.785,24.79,33.587,30000.0,8.3333
2701,82.82,46.58,2,23,7.99,1.076,5609.589,65.992,82.964,73.317,95.769,30600.0,8.5
2701,83.78,45.98,2,23,8.0,1.077,24942.659,120.29,59.028,124.412,67.473,31200.0,8.6667
2701,79.27,49.98,2,24,8.16,0.966,2725.953,30.945,32.811,32.171,37.039,31800.0,8.8333
2701,78.38,54.35,2,24,8.4,1.0,5867.891,43.195,41.699,44.121,42.499,32400.0,9.0
2701,78.45,55.76,2,24,8.35,1.04,3149.678,37.309,59.849,38.244,64.648,33000.0,9.1667
2701,78.45,58.05,2,24,8.33,1.066,16550.792,146.092,346.977,149.162,363.19,33600.0,9.3333
2701,76.68,56.72,2,24,8.32,1.067,2128.718,38.307,82.757,39.349,85.525,34200.0,9.5
2701,77.71,54.57,2,24,8.35,1.042,13867.511,106.903,67.595,109.258,69.094,34800.0,9.6667
2701,77.67,55.16,2,24,8.38,1.003,2681.53,27.649,22.354,28.197,23.851,35400.0,9.8333
2701,80.78,49.83,2,24,8.2,0.968,2041.097,22.969,30.028,23.945,31.928,36000.0,10.0
2701,81.27,46.21,2,23,7.98,1.076,3493.057,39.901,51.63,42.567,58.02,36600.0,10.1667
2701,84.6,46.02,2,23,8.01,1.077,5663.077,74.93,109.479,81.928,127.096,37200.0,10.3333
2701,80.6,48.39,2,23,8.01,1.073,2807.756,31.392,34.132,32.903,38.7,37800.0,10.5
2701,78.3,53.83,2,24,8.39,0.989,5428.19,42.131,36.679,43.088,37.571,38400.0,10.6667
2701,77.64,55.02,2,24,8.37,1.029,1892.851,38.909,60.431,39.929,65.415,39000.0,10.8333
2701,78.16,58.35,2,24,8.34,1.061,12332.65,94.622,148.6,97.335,165.213,39600.0,11.0
2701,77.34,57.35,2,24,8.3,1.07,2122.133,41.675,135.761,42.834,146.379,40200.0,11.1667
2701,77.71,56.02,2,24,8.33,1.051,20042.821,130.185,74.629,132.892,76.284,40800.0,11.3333
2701,77.56,55.09,2,24,8.38,1.014,2717.6,28.482,22.108,29.054,22.839,41400.0,11.5
2701,79.71,52.05,2,24,8.37,0.974,10072.911,69.539,41.937,71.66,45.484,42000.0,11.6667
2701,80.64,48.2,2,23,7.98,1.078,5398.57,53.672,41.887,55.812,46.487,42600.0,11.8333
2701,85.01,46.87,2,23,8.0,1.08,11363094.616,29441.114,833.242,33452.183,941.393,43200.0,12.0
2701,80.86,48.65,2,23,8.02,1.077,2985.465,32.463,37.481,34.336,42.659,43800.0,12.1667
2701,78.6,52.13,2,24,8.36,0.978,5087.369,41.46,32.862,42.472,33.543,44400.0,12.3333
2701,77.9,55.76,2,24,8.39,1.018,1851.234,39.352,70.772,40.425,77.009,45000.0,12.5
2701,77.56,57.87,2,24,8.35,1.054,9926.194,81.003,83.813,83.395,85.686,45600.0,12.6667
2701,78.19,56.35,2,24,8.33,1.07,2645.145,50.867,164.782,52.38,175.168,46200.0,12.8333
2701,78.64,57.02,2,24,8.31,1.059,36777.883,212.043,90.163,216.723,92.094,46800.0,13.0
2701,77.34,55.02,2,24,8.37,1.025,4096.488,42.124,22.874,43.544,24.16,47400.0,13.1667
2701,79.79,52.24,2,24,8.39,0.985,5303.823,39.864,52.289,40.929,55.377,48000.0,13.3333
2701,79.38,48.13,2,23,7.98,1.074,2667.969,28.969,35.018,30.143,38.024,48600.0,13.5
2701,83.38,46.83,2,23,7.99,1.078,10199.695,99.634,148.795,110.21,171.566,49200.0,13.6667
2701,81.3,48.02,2,23,8.0,1.08,3391.429,42.497,47.141,45.418,52.095,49800.0,13.8333
2701,78.79,51.17,2,24,8.35,0.967,4819.976,37.992,32.152,39.039,33.083,50400.0,14.0
2701,77.93,55.83,2,24,8.37,1.007,1771.163,28.03,87.488,28.871,95.063,51000.0,14.1667
2701,78.42,57.09,2,24,8.39,1.046,8388.736,73.6,43.132,75.678,45.368,51600.0,14.3333
2701,77.93,56.2,2,24,8.31,1.068,2092.028,39.331,167.316,40.436,177.049,52200.0,14.5
2701,77.86,57.39,2,24,8.3,1.065,232824.038,827.082,89.402,844.228,91.311,52800.0,14.6667
2701,76.97,56.28,2,24,8.38,1.036,2810.323,30.952,28.489,31.636,29.383,53400.0,14.8333
2701,79.08,53.87,2,24,8.4,0.996,5899.765,40.979,46.75,42.016,47.652,54000.0,15.0
2701,79.38,49.46,2,24,8.15,0.962,2554.893,26.879,29.408,27.774,31.328,54600.0,15.1667
2701,82.93,46.69,2,23,8.02,1.078,3379.38,38.123,64.513,42.068,75.163,55200.0,15.3333
2701,83.01,46.5,2,23,8.01,1.079,4605.022,63.57,55.96,69.36,69.769,55800.0,15.5
2701,79.93,49.8,2,24,8.17,0.962,4608.615,37.913,31.301,39.112,32.21,56400.0,15.6667
2701,79.08,54.05,2,24,8.37,0.995,1764.284,26.389,106.368,27.247,108.388,57000.0,15.8333
2701,78.27,56.5,2,24,8.42,1.036,10721.453,83.262,36.698,86.164,37.637,57600.0,16.0
2701,77.42,56.2,2,24,8.3,1.064,2070.739,34.918,83.937,35.762,85.757,58200.0,16.1667
2701,77.12,57.09,2,24,8.32,1.069,54095.645,222.233,132.366,227.127,135.751,58800.0,16.3333
2701,77.9,56.94,2,24,8.4,1.046,2863.03,42.238,36.055,43.03,37.138,59400.0,16.5
2701,78.79,55.61,2,24,8.4,1.007,6721.72,49.854,42.701,51.037,43.627,60000.0,16.6667
2701,79.3,51.61,2,24,8.36,0.967,5008.508,39.049,27.541,40.042,28.467,60600.0,16.8333
2701,81.6,47.02,2,23,8.01,1.08,2459.145,28.264,42.283,30.629,44.708,61200.0,17.0
2701,83.45,46.72,2,23,7.98,1.078,8859.568,87.824,150.093,99.104,176.008,61800.0,17.1667
2701,80.71,48.32,2,23,8.0,1.075,4441.007,39.104,35.328,40.573,38.461,62400.0,17.3333
2701,79.3,51.87,2,24,8.35,0.984,1765.586,24.908,43.59,25.79,44.777,63000.0,17.5
2701,77.75,56.05,2,24,8.42,1.025,6577.572,47.346,32.165,48.354,32.996,63600.0,17.6667
2701,77.23,56.72,2,24,8.31,1.058,12003.26,85.163,57.106,87.909,58.649,64200.0,17.8333
2701,77.6,58.24,2,24,8.34,1.07,24481.709,120.971,178.629,124.124,187.439,64800.0,18.0
2701,76.79,56.87,2,24,8.36,1.054,2349.44,33.706,44.578,34.462,45.969,65400.0,18.1667
2701,79.08,55.53,2,24,8.41,1.019,7908.726,71.134,53.448,73.053,58.139,66000.0,18.3333
2701,78.56,52.5,2,24,8.36,0.978,5218.858,41.435,33.485,42.359,33.932,66600.0,18.5
2701,81.08,48.72,2,23,8.04,1.077,4381.651,36.648,35.79,38.518,40.228,67200.0,18.6667
2701,82.71,46.87,2,23,7.96,1.08,19715.839,315.61,956.038,359.36,1086.418,67800.0,18.8333
2701,80.27,48.13,2,23,7.96,1.078,4308.249,41.122,41.914,43.054,45.864,68400.0,19.0
2701,79.79,50.35,2,24,8.36,0.973,13816.869,70.292,37.215,72.615,40.187,69000.0,19.1667
2701,77.27,54.79,2,24,8.4,1.014,6015.328,44.345,28.783,45.251,29.532,69600.0,19.3333
2701,77.97,55.46,2,24,8.33,1.051,2374.684,38.77,55.017,39.745,58.71,70200.0,19.5
2701,77.3,58.2,2,24,8.33,1.07,16000.445,88.892,148.748,91.012,161.328,70800.0,19.6667
2701,76.9,57.9,2,24,8.33,1.061,12769.004,79.824,56.937,85.321,58.782,71400.0,19.8333
2701,78.3,54.65,2,24,8.38,1.03,9745.653,73.218,55.301,75.003,56.389,72000.0,20.0
2701,78.01,53.5,2,24,8.38,0.989,5488.122,44.796,33.359,45.736,33.708,72600.0,20.1667
2701,81.08,48.87,2,23,8.04,1.073,4641.63,35.983,32.295,37.489,35.252,73200.0,20.3333
2701,82.56,45.09,2,23,7.97,1.077,6314.085,74.38,99.466,81.085,115.118,73800.0,20.5
2701,81.67,46.43,2,23,7.96,1.076,4203.739,47.736,52.856,50.664,59.041,74400.0,20.6667
2701,80.41,49.83,2,24,8.2,0.968,5420.427,39.856,30.634,41.238,33.745,75000.0,20.8333
2701,77.56,54.57,2,24,8.4,1.002,5588.134,42.744,31.016,43.619,31.317,75600.0,21.0
2701,78.01,55.16,2,24,8.34,1.042,3205.841,41.635,50.422,42.727,54.583,76200.0,21.1667
2701,76.9,57.61,2,24,8.32,1.067,12022.21,98.26,95.608,101.071,97.9,76800.0,21.3333
2701,77.27,57.68,2,24,8.32,1.067,3913.442,46.109,74.036,47.527,77.342,77400.0,21.5
2701,77.64,54.57,2,24,8.33,1.04,3532.03,43.051,49.986,44.207,54.318,78000.0,21.6667
2701,76.97,53.83,2,24,8.38,1.001,5834.683,43.928,26.371,44.843,27.047,78600.0,21.8333
2701,80.38,49.98,2,24,8.2,0.966,4977.162,37.268,31.19,38.652,34.061,79200.0,22.0
2701,81.78,46.17,2,23,7.96,1.077,19084.756,110.295,58.082,114.217,65.913,79800.0,22.1667
2701,83.52,45.09,2,23,7.98,1.076,5053.972,72.484,89.402,78.663,101.512,80400.0,22.3333
2701,81.08,48.94,2,24,8.19,0.958,5007.893,36.688,31.971,38.201,35.707,81000.0,22.5
2701,77.23,54.28,2,24,8.37,0.991,5258.331,41.44,32.886,42.327,33.221,81600.0,22.6667
2701,77.75,54.5,2,24,8.36,1.031,5072.693,49.71,51.769,51.131,54.575,82200.0,22.8333
2701,77.53,57.61,2,24,8.35,1.062,9740.043,67.173,58.641,68.907,60.563,82800.0,23.0
2701,77.82,57.65,2,24,8.33,1.07,17330.352,90.18,129.433,92.303,135.658,83400.0,23.1667
2701,77.82,55.05,2,24,8.34,1.05,2114.32,37.384,52.184,38.302,56.412,84000.0,23.3333
2701,77.05,54.87,2,24,8.39,1.012,6285.573,45.425,24.34,46.353,25.905,84600.0,23.5
2701,80.6,50.39,2,24,8.36,0.972,5415.561,50.587,36.115,52.112,39.006,85200.0,23.6667
2701,80.38,48.5,2,23,7.98,1.072,4497.581,49.66,44.376,51.89,48.826,85800.0,23.8333
