time_h,gs_name,sat_id,distance_km,elevation_deg,fspl_db,atm_loss_db,rx_power_dbw,cn0_dbhz,snr_db,doppler_hz,link_margin_db
1.5,Vladivostok,25,1567.965125,0.0,160.3,34.38,-161.68,40.29,-29.8,38643.9,5.29
1.5,Minsk,5,1478.89725,0.0,159.79,34.38,-161.17,40.8,-29.3,38643.9,5.8
1.5,Almaty,52,1639.0105,0.0,160.69,34.38,-162.07,39.91,-30.19,38643.9,4.91
1.6666666666666667,Vladimir,4,1253.617375,0.0,158.36,34.38,-159.74,42.24,-27.86,38643.9,7.24
1.6666666666666667,Murmansk,32,1012.4649375,0.0,156.5,34.38,-157.88,44.09,-26.01,38643.9,9.09
1.6666666666666667,Novosibirsk,13,2155.96125,0.0,163.07,34.38,-164.45,37.53,-32.57,38643.9,2.53
1.6666666666666667,Zheleznogorsk,24,2020.08925,0.0,162.5,34.38,-163.88,38.09,-32.01,38643.9,3.09
1.6666666666666667,Khabarovsk,62,1116.19725,0.0,157.35,34.38,-158.73,43.25,-26.85,38643.9,8.25
1.6666666666666667,Vladivostok,62,1543.057875,0.0,160.16,34.38,-161.54,40.43,-29.67,38643.9,5.43
1.6666666666666667,Minsk,4,1255.225375,0.0,158.37,34.38,-159.75,42.23,-27.87,38643.9,7.23
1.6666666666666667,Almaty,51,1559.26825,0.0,160.25,34.38,-161.63,40.34,-29.76,38643.9,5.34
1.8333333333333333,Vladimir,3,1250.176125,0.0,158.34,34.38,-159.71,42.26,-27.84,38643.9,7.26
1.8333333333333333,Murmansk,31,1043.464625,0.0,156.77,34.38,-158.14,43.83,-26.27,38643.9,8.83
1.8333333333333333,Novosibirsk,51,2310.0845,0.0,163.67,34.38,-165.05,36.93,-33.17,38643.9,1.93
1.8333333333333333,Zheleznogorsk,23,1745.3605,0.0,161.23,34.38,-162.61,39.36,-30.74,38643.9,4.36
1.8333333333333333,Khabarovsk,61,1077.4335,0.0,157.04,34.38,-158.42,43.55,-26.55,38643.9,8.55
1.8333333333333333,Vladivostok,61,1386.568625,0.0,159.23,34.38,-160.61,41.36,-28.74,38643.9,6.36
1.8333333333333333,Minsk,3,1087.210375,0.0,157.12,34.38,-158.5,43.47,-26.62,38643.9,8.47
1.8333333333333333,Almaty,13,1464.432875,0.0,159.71,34.38,-161.09,40.89,-29.21,38643.9,5.89
2.0,Vladimir,2,1318.189625,0.0,158.8,34.38,-160.17,41.8,-28.3,38643.9,6.8
2.0,Murmansk,30,1147.39225,0.0,157.59,34.38,-158.97,43.01,-27.09,38643.9,8.01
2.0,Novosibirsk,50,2052.259875,0.0,162.64,34.38,-164.02,37.96,-32.14,38643.9,2.96
2.0,Zheleznogorsk,22,1494.0635,0.0,159.88,34.38,-161.26,40.71,-29.39,38643.9,5.71
2.0,Khabarovsk,60,1141.292625,0.0,157.54,34.38,-158.92,43.05,-27.05,38643.9,8.05
2.0,Vladivostok,60,1303.242375,0.0,158.7,34.38,-160.08,41.9,-28.2,38643.9,6.9
2.0,Minsk,2,1000.66325,0.0,156.4,34.38,-157.78,44.2,-25.9,38643.9,9.2
2.0,Almaty,12,1280.595,0.0,158.54,34.38,-159.92,42.05,-28.05,38643.9,7.05
2.1666666666666665,Vladimir,49,1409.01,0.0,159.37,34.38,-160.75,41.22,-28.88,38643.9,6.22
2.1666666666666665,Murmansk,10,1068.979625,0.0,156.98,34.38,-158.35,43.62,-26.48,38643.9,8.62
2.1666666666666665,Novosibirsk,59,1801.47025,0.0,161.51,34.38,-162.89,39.09,-31.01,38643.9,4.09
2.1666666666666665,Zheleznogorsk,21,1279.0,0.0,158.53,34.38,-159.91,42.06,-28.04,38643.9,7.06
2.1666666666666665,Khabarovsk,69,1295.0855,0.0,158.64,34.38,-160.02,41.96,-28.14,38643.9,6.96
2.1666666666666665,Vladivostok,69,1310.172875,0.0,158.74,34.38,-160.12,41.85,-28.24,38643.9,6.85
2.1666666666666665,Minsk,1,1013.642375,0.0,156.51,34.38,-157.89,44.08,-26.02,38643.9,9.08
2.1666666666666665,Almaty,11,1174.4045,0.0,157.79,34.38,-159.17,42.8,-27.29,38643.9,7.8
2.3333333333333335,Vladimir,48,1508.46975,0.0,159.97,34.38,-161.35,40.63,-29.47,38643.9,5.63
2.3333333333333335,Murmansk,19,1021.1691875,0.0,156.58,34.38,-157.96,44.02,-26.08,38643.9,9.02
2.3333333333333335,Novosibirsk,58,1564.337,0.0,160.28,34.38,-161.66,40.31,-29.78,38643.9,5.31
2.3333333333333335,Zheleznogorsk,20,1119.57925,0.0,157.38,34.38,-158.76,43.22,-26.88,38643.9,8.22
2.3333333333333335,Khabarovsk,68,1513.34425,0.0,159.99,34.38,-161.37,40.6,-29.5,38643.9,5.6
2.3333333333333335,Vladivostok,68,1408.450625,0.0,159.37,34.38,-160.75,41.23,-28.87,38643.9,6.23
2.3333333333333335,Minsk,0,1119.62875,0.0,157.38,34.38,-158.76,43.22,-26.88,38643.9,8.22
2.3333333333333335,Almaty,10,1164.50525,0.0,157.72,34.38,-159.1,42.88,-27.22,38643.9,7.88
2.5,Vladimir,47,1662.127,0.0,160.81,34.38,-162.19,39.79,-30.31,38643.9,4.79
2.5,Murmansk,18,1054.991,0.0,156.86,34.38,-158.24,43.74,-26.36,38643.9,8.74
2.5,Novosibirsk,57,1351.59525,0.0,159.01,34.38,-160.39,41.58,-28.51,38643.9,6.58
2.5,Zheleznogorsk,29,1039.473375,0.0,156.73,34.38,-158.11,43.86,-26.23,38643.9,8.86
2.5,Khabarovsk,39,1748.45275,0.0,161.25,34.38,-162.63,39.35,-30.75,38643.9,4.35
2.5,Vladivostok,67,1582.92925,0.0,160.38,34.38,-161.76,40.21,-29.89,38643.9,5.21
2.5,Minsk,9,1293.021625,0.0,158.63,34.38,-160.01,41.97,-28.13,38643.9,6.97
2.5,Almaty,19,1250.1865,0.0,158.34,34.38,-159.71,42.26,-27.84,38643.9,7.26
2.6666666666666665,Vladimir,46,1858.00025,0.0,161.78,34.38,-163.16,38.82,-31.28,38643.9,3.82
2.6666666666666665,Murmansk,17,1161.889125,0.0,157.7,34.38,-159.08,42.9,-27.2,38643.9,7.9
2.6666666666666665,Novosibirsk,56,1180.26975,0.0,157.84,34.38,-159.21,42.76,-27.34,38643.9,7.76
2.6666666666666665,Zheleznogorsk,28,1054.296,0.0,156.85,34.38,-158.23,43.74,-26.36,38643.9,8.74
2.6666666666666665,Khabarovsk,38,1479.6655,0.0,159.8,34.38,-161.18,40.8,-29.3,38643.9,5.8
2.6666666666666665,Vladivostok,38,1546.367625,0.0,160.18,34.38,-161.56,40.41,-29.68,38643.9,5.41
2.6666666666666665,Minsk,8,1507.97225,0.0,159.96,34.38,-161.34,40.63,-29.47,38643.9,5.63
2.6666666666666665,Almaty,18,1411.154875,0.0,159.39,34.38,-160.77,41.21,-28.89,38643.9,6.21
2.8333333333333335,Vladimir,45,2085.292125,0.0,162.78,34.38,-164.16,37.82,-32.28,38643.9,2.82
2.8333333333333335,Murmansk,16,1322.784125,0.0,158.83,34.38,-160.2,41.77,-28.33,38643.9,6.77
2.8333333333333335,Novosibirsk,55,1074.181,0.0,157.02,34.38,-158.4,43.58,-26.52,38643.9,8.58
2.8333333333333335,Zheleznogorsk,27,1157.7075,0.0,157.67,34.38,-159.05,42.93,-27.17,38643.9,7.93
2.8333333333333335,Khabarovsk,37,1249.163875,0.0,158.33,34.38,-159.71,42.27,-27.83,38643.9,7.27
2.8333333333333335,Vladivostok,37,1336.85625,0.0,158.92,34.38,-160.3,41.68,-28.42,38643.9,6.68
2.8333333333333335,Minsk,7,1746.59025,0.0,161.24,34.38,-162.62,39.36,-30.74,38643.9,4.36
2.8333333333333335,Almaty,17,1622.25,0.0,160.6,34.38,-161.98,40.0,-30.1,38643.9,5.0
3.0,Vladimir,16,2079.3305,0.0,162.75,34.38,-164.13,37.84,-32.26,38643.9,2.84
3.0,Murmansk,15,1519.144,0.0,160.03,34.38,-161.41,40.57,-29.53,38643.9,5.57
3.0,Novosibirsk,54,1056.67025,0.0,156.87,34.38,-158.25,43.72,-26.38,38643.9,8.72
3.0,Zheleznogorsk,26,1326.522,0.0,158.85,34.38,-160.23,41.75,-28.35,38643.9,6.75
3.0,Khabarovsk,36,1079.626375,0.0,157.06,34.38,-158.44,43.54,-26.56,38643.9,8.54
3.0,Vladivostok,36,1199.05725,0.0,157.97,34.38,-159.35,42.62,-27.47,38643.9,7.62
3.0,Minsk,44,1890.550375,0.0,161.93,34.38,-163.31,38.67,-31.43,38643.9,3.67
3.0,Almaty,16,1863.728,0.0,161.8,34.38,-163.18,38.79,-31.31,38643.9,3.79
3.1666666666666665,Vladimir,15,1802.713375,0.0,161.51,34.38,-162.89,39.08,-31.02,38643.9,4.08
3.1666666666666665,Murmansk,44,1478.226875,0.0,159.79,34.38,-161.17,40.81,-29.29,38643.9,5.81
3.1666666666666665,Novosibirsk,53,1134.689875,0.0,157.49,34.38,-158.87,43.1,-27.0,38643.9,8.1
3.1666666666666665,Zheleznogorsk,25,1536.825,0.0,160.13,34.38,-161.51,40.47,-29.63,38643.9,5.47
3.1666666666666665,Khabarovsk,35,999.7098125,0.0,156.39,34.38,-157.77,44.2,-25.9,38643.9,9.2
3.1666666666666665,Vladivostok,35,1156.48475,0.0,157.66,34.38,-159.04,42.94,-27.16,38643.9,7.94
3.1666666666666665,Minsk,43,2065.249,0.0,162.7,34.38,-164.07,37.9,-32.2,38643.9,2.9
3.1666666666666665,Almaty,53,1768.23025,0.0,161.35,34.38,-162.73,39.25,-30.85,38643.9,4.25
3.3333333333333335,Vladimir,14,1546.754875,0.0,160.18,34.38,-161.56,40.41,-29.69,38643.9,5.41
3.3333333333333335,Murmansk,43,1317.44525,0.0,158.79,34.38,-160.17,41.81,-28.29,38643.9,6.81
3.3333333333333335,Novosibirsk,52,1293.186,0.0,158.63,34.38,-160.01,41.97,-28.13,38643.9,6.97
3.3333333333333335,Zheleznogorsk,24,1771.51,0.0,161.36,34.38,-162.74,39.23,-30.86,38643.9,4.23
3.3333333333333335,Khabarovsk,34,1027.296,0.0,156.63,34.38,-158.01,43.97,-26.13,38643.9,8.97
3.3333333333333335,Vladivostok,34,1216.444625,0.0,158.1,34.38,-159.48,42.5,-27.6,38643.9,7.5
3.3333333333333335,Minsk,14,2132.68675,0.0,162.97,34.38,-164.35,37.62,-32.48,38643.9,2.62
3.3333333333333335,Almaty,52,1680.152125,0.0,160.9,34.38,-162.28,39.69,-30.4,38643.9,4.69
3.5,Vladimir,13,1322.309,0.0,158.82,34.38,-160.2,41.77,-28.32,38643.9,6.77
3.5,Murmansk,42,1193.944125,0.0,157.94,34.38,-159.31,42.66,-27.44,38643.9,7.66
3.5,Novosibirsk,51,1508.522375,0.0,159.97,34.38,-161.35,40.63,-29.47,38643.9,5.63
3.5,Zheleznogorsk,23,2019.826375,0.0,162.5,34.38,-163.88,38.09,-32.0,38643.9,3.09
3.5,Khabarovsk,33,1151.438125,0.0,157.62,34.38,-159.0,42.98,-27.12,38643.9,7.98
3.5,Vladivostok,33,1362.67125,0.0,159.08,34.38,-160.46,41.51,-28.59,38643.9,6.51
3.5,Minsk,13,1852.785375,0.0,161.75,34.38,-163.13,38.84,-31.25,38643.9,3.84
3.5,Almaty,51,1662.416625,0.0,160.81,34.38,-162.19,39.79,-30.31,38643.9,4.79
3.6666666666666665,Vladimir,12,1146.247625,0.0,157.58,34.38,-158.96,43.02,-27.08,38643.9,8.02
3.6666666666666665,Murmansk,41,1122.643625,0.0,157.4,34.38,-158.78,43.2,-26.9,38643.9,8.2
3.6666666666666665,Novosibirsk,50,1761.01675,0.0,161.31,34.38,-162.69,39.29,-30.81,38643.9,4.29
3.6666666666666665,Zheleznogorsk,61,2242.74925,0.0,163.41,34.38,-164.79,37.19,-32.91,38643.9,2.19
3.6666666666666665,Khabarovsk,70,1237.66575,0.0,158.25,34.38,-159.63,42.35,-27.75,38643.9,7.35
3.6666666666666665,Vladivostok,32,1568.469125,0.0,160.31,34.38,-161.68,40.29,-29.81,38643.9,5.29
3.6666666666666665,Minsk,12,1596.035,0.0,160.46,34.38,-161.84,40.14,-29.96,38643.9,5.14
3.6666666666666665,Almaty,50,1719.1765,0.0,161.1,34.38,-162.48,39.49,-30.6,38643.9,4.49
3.8333333333333335,Vladimir,11,1040.992875,0.0,156.74,34.38,-158.12,43.85,-26.25,38643.9,8.85
3.8333333333333335,Murmansk,40,1115.941125,0.0,157.35,34.38,-158.73,43.25,-26.85,38643.9,8.25
3.8333333333333335,Novosibirsk,59,2037.578375,0.0,162.58,34.38,-163.96,38.02,-32.08,38643.9,3.02
3.8333333333333335,Zheleznogorsk,60,1988.35325,0.0,162.37,34.38,-163.74,38.23,-31.87,38643.9,3.23
3.8333333333333335,Khabarovsk,79,1079.239875,0.0,157.06,34.38,-158.44,43.54,-26.56,38643.9,8.54
3.8333333333333335,Vladivostok,79,1424.56425,0.0,159.47,34.38,-160.85,41.13,-28.97,38643.9,6.13
3.8333333333333335,Minsk,11,1374.557875,0.0,159.16,34.38,-160.54,41.44,-28.66,38643.9,6.44
3.8333333333333335,Almaty,22,1768.32975,0.0,161.35,34.38,-162.73,39.25,-30.85,38643.9,4.25
4.0,Vladimir,10,1025.7039375,0.0,156.62,34.38,-158.0,43.98,-26.12,38643.9,8.98
4.0,Murmansk,49,1176.935,0.0,157.81,34.38,-159.19,42.79,-27.31,38643.9,7.79
4.0,Novosibirsk,21,2238.47725,0.0,163.39,34.38,-164.77,37.2,-32.9,38643.9,2.2
4.0,Zheleznogorsk,69,1740.565875,0.0,161.21,34.38,-162.59,39.39,-30.71,38643.9,4.39
4.0,Khabarovsk,78,1003.95,0.0,156.43,34.38,-157.81,44.17,-25.93,38643.9,9.17
4.0,Vladivostok,78,1214.94175,0.0,158.09,34.38,-159.47,42.51,-27.59,38643.9,7.51
4.0,Minsk,10,1206.479375,0.0,158.03,34.38,-159.41,42.57,-27.53,38643.9,7.57
4.0,Almaty,21,1487.47775,0.0,159.84,34.38,-161.22,40.75,-29.35,38643.9,5.75
4.166666666666667,Vladimir,19,1101.132,0.0,157.23,34.38,-158.61,43.36,-26.73,38643.9,8.36
4.166666666666667,Murmansk,29,1179.28675,0.0,157.83,34.38,-159.21,42.77,-27.33,38643.9,7.77
4.166666666666667,Novosibirsk,68,2020.77375,0.0,162.51,34.38,-163.89,38.09,-32.01,38643.9,3.09
4.166666666666667,Zheleznogorsk,68,1505.956875,0.0,159.95,34.38,-161.33,40.64,-29.45,38643.9,5.64
4.166666666666667,Khabarovsk,77,1034.064875,0.0,156.69,34.38,-158.07,43.91,-26.19,38643.9,8.91
4.166666666666667,Vladivostok,77,1071.205875,0.0,156.99,34.38,-158.37,43.6,-26.5,38643.9,8.6
4.166666666666667,Minsk,19,1114.201125,0.0,157.33,34.38,-158.71,43.26,-26.84,38643.9,8.26
4.166666666666667,Almaty,20,1246.54325,0.0,158.31,34.38,-159.69,42.29,-27.81,38643.9,7.29
4.333333333333333,Vladimir,18,1248.02325,0.0,158.32,34.38,-159.7,42.28,-27.82,38643.9,7.28
4.333333333333333,Murmansk,28,1095.741625,0.0,157.19,34.38,-158.57,43.41,-26.69,38643.9,8.41
4.333333333333333,Novosibirsk,67,1773.35725,0.0,161.37,34.38,-162.75,39.23,-30.87,38643.9,4.23
4.333333333333333,Zheleznogorsk,67,1295.323625,0.0,158.64,34.38,-160.02,41.95,-28.15,38643.9,6.95
4.333333333333333,Khabarovsk,76,1164.44325,0.0,157.72,34.38,-159.1,42.88,-27.22,38643.9,7.88
4.333333333333333,Vladivostok,76,1025.8220625,0.0,156.62,34.38,-158.0,43.98,-26.12,38643.9,8.98
4.333333333333333,Minsk,18,1114.269625,0.0,157.34,34.38,-158.71,43.26,-26.84,38643.9,8.26
4.333333333333333,Almaty,29,1070.75125,0.0,156.99,34.38,-158.37,43.61,-26.49,38643.9,8.61
4.5,Vladimir,17,1441.931375,0.0,159.57,34.38,-160.95,41.02,-29.08,38643.9,6.02
4.5,Murmansk,27,1089.283125,0.0,157.14,34.38,-158.52,43.46,-26.64,38643.9,8.46
4.5,Novosibirsk,66,1537.625875,0.0,160.13,34.38,-161.51,40.46,-29.63,38643.9,5.46
4.5,Zheleznogorsk,66,1126.107875,0.0,157.43,34.38,-158.81,43.17,-26.93,38643.9,8.17
4.5,Khabarovsk,75,1368.899125,0.0,159.12,34.38,-160.5,41.47,-28.63,38643.9,6.47
4.5,Vladivostok,75,1094.647375,0.0,157.18,34.38,-158.56,43.42,-26.68,38643.9,8.42
4.5,Minsk,17,1204.066875,0.0,158.01,34.38,-159.39,42.59,-27.51,38643.9,7.59
4.5,Almaty,28,992.4783125,0.0,156.33,34.38,-157.71,44.27,-25.83,38643.9,9.27
4.666666666666667,Vladimir,16,1663.88475,0.0,160.82,34.38,-162.2,39.78,-30.32,38643.9,4.78
4.666666666666667,Murmansk,26,1160.151625,0.0,157.69,34.38,-159.07,42.91,-27.19,38643.9,7.91
4.666666666666667,Novosibirsk,65,1323.585,0.0,158.83,34.38,-160.21,41.77,-28.33,38643.9,6.77
4.666666666666667,Zheleznogorsk,65,1023.0500625,0.0,156.59,34.38,-157.97,44.0,-26.1,38643.9,9.0
4.666666666666667,Khabarovsk,74,1621.16275,0.0,160.59,34.38,-161.97,40.0,-30.09,38643.9,5.0
4.666666666666667,Vladivostok,74,1261.701375,0.0,158.41,34.38,-159.79,42.18,-27.92,38643.9,7.18
4.666666666666667,Minsk,16,1363.396625,0.0,159.09,34.38,-160.47,41.51,-28.59,38643.9,6.51
4.666666666666667,Almaty,27,1030.90125,0.0,156.66,34.38,-158.04,43.94,-26.16,38643.9,8.94
4.833333333333333,Vladimir,15,1901.625875,0.0,161.98,34.38,-163.36,38.62,-31.48,38643.9,3.62
4.833333333333333,Murmansk,25,1294.544125,0.0,158.64,34.38,-160.02,41.96,-28.14,38643.9,6.96
4.833333333333333,Novosibirsk,64,1147.511125,0.0,157.59,34.38,-158.97,43.01,-27.09,38643.9,8.01
4.833333333333333,Zheleznogorsk,64,1010.2589375,0.0,156.48,34.38,-157.86,44.11,-25.99,38643.9,9.11
4.833333333333333,Khabarovsk,46,1641.14225,0.0,160.7,34.38,-162.08,39.9,-30.2,38643.9,4.9
4.833333333333333,Vladivostok,73,1496.215625,0.0,159.9,34.38,-161.27,40.7,-29.4,38643.9,5.7
4.833333333333333,Minsk,44,1542.159875,0.0,160.16,34.38,-161.54,40.44,-29.66,38643.9,5.44
4.833333333333333,Almaty,26,1171.3315,0.0,157.77,34.38,-159.15,42.83,-27.27,38643.9,7.83
5.0,Vladimir,14,2147.59275,0.0,163.03,34.38,-164.41,37.56,-32.54,38643.9,2.56
5.0,Murmansk,24,1473.96275,0.0,159.77,34.38,-161.14,40.83,-29.27,38643.9,5.83
5.0,Novosibirsk,63,1033.2208125,0.0,156.68,34.38,-158.06,43.92,-26.18,38643.9,8.92
