time_s,time_h,Vladimir,Zheleznogorsk,Khabarovsk,Murmansk,Novosibirsk,Vladivostok,Yakutsk,Minsk,Almaty,Urumqi,Delhi,Yangon,Jakarta,Tehran,Johannesburg,Nairobi,Luanda,Havana,Caracas,Buenos_Aires
29400.0,8.1667,9,8,9,5,8,10,5,9,9,9,6,4,4,9,5,5,6,6,6,9
30000.0,8.3333,7,8,8,4,8,8,7,8,9,10,7,6,5,8,7,6,5,6,4,8
30600.0,8.5,8,8,8,5,8,8,7,10,9,8,6,5,5,9,6,4,7,5,6,8
31200.0,8.6667,9,8,9,4,9,10,7,8,10,10,5,6,3,10,6,3,5,6,6,8
31800.0,8.8333,8,8,9,3,9,8,7,8,8,9,8,8,7,7,7,4,3,7,5,8
32400.0,9.0,9,8,10,5,8,10,5,8,10,9,5,5,5,8,5,5,6,6,4,7
33000.0,9.1667,7,6,9,3,7,10,8,9,10,9,6,6,6,9,6,6,5,6,6,10
33600.0,9.3333,8,9,9,4,9,10,7,8,9,8,8,6,6,8,6,5,5,6,4,8
34200.0,9.5,8,9,10,3,8,10,5,8,10,9,6,6,4,8,7,6,6,5,6,7
34800.0,9.6667,7,7,9,4,8,8,8,8,9,10,6,4,5,9,6,7,4,6,5,8
35400.0,9.8333,8,9,9,5,9,10,4,8,10,9,7,2,4,9,7,6,5,4,6,9
36000.0,10.0,8,7,9,4,8,8,7,8,9,10,6,5,5,7,7,7,6,6,6,8
36600.0,10.1667,8,7,7,3,9,9,8,8,8,10,7,6,5,9,6,5,4,6,5,9
37200.0,10.3333,9,8,9,5,7,9,5,7,9,10,6,4,3,10,5,5,6,6,6,9
37800.0,10.5,7,7,8,4,8,8,7,7,9,10,8,6,6,9,6,4,4,7,5,7
38400.0,10.6667,9,8,9,5,8,9,6,9,9,8,6,5,6,8,6,4,6,5,5,8
39000.0,10.8333,8,8,10,3,8,10,7,8,10,10,5,6,4,10,7,3,5,5,6,8
39600.0,11.0,7,8,9,3,8,8,7,8,8,9,8,8,7,8,6,4,4,6,4,9
40200.0,11.1667,9,9,10,5,8,10,4,8,10,9,5,5,4,8,6,5,6,5,4,7
40800.0,11.3333,7,8,9,4,8,9,8,8,9,9,6,6,6,8,6,7,5,6,7,9
41400.0,11.5,8,9,10,6,9,10,5,8,9,6,8,4,5,8,6,5,5,6,4,9
42000.0,11.6667,8,7,10,4,8,10,6,8,10,9,5,5,3,6,7,6,6,5,6,8
42600.0,11.8333,7,7,8,4,9,9,8,8,7,10,7,5,5,10,5,6,4,6,4,8
43200.0,12.0,8,9,9,5,8,10,5,8,9,9,7,3,5,9,5,5,5,6,5,9
43800.0,12.1667,8,8,9,4,7,8,7,8,9,10,8,6,5,7,7,7,7,6,5,8
44400.0,12.3333,8,8,7,5,9,8,7,10,8,8,7,6,5,10,6,4,5,5,5,8
45000.0,12.5,9,8,9,4,8,9,6,7,10,10,6,5,3,10,6,4,6,6,6,8
45600.0,12.6667,7,7,8,3,8,9,7,7,9,9,8,7,6,8,6,4,4,7,5,8
46200.0,12.8333,9,8,10,6,8,10,5,8,10,9,6,4,6,7,6,4,6,6,5,8
46800.0,13.0,7,6,9,3,7,10,7,8,10,9,5,6,5,10,6,3,5,6,6,10
47400.0,13.1667,8,8,9,4,8,9,7,8,9,8,8,6,6,8,6,5,5,6,5,8
48000.0,13.3333,7,9,10,3,7,10,4,8,10,9,6,5,4,8,6,6,6,5,6,7
48600.0,13.5,8,7,9,4,8,8,8,8,9,9,6,5,5,8,7,7,5,6,6,9
49200.0,13.6667,7,9,9,5,9,10,5,8,10,9,7,3,5,9,7,5,5,5,6,9
49800.0,13.8333,8,6,9,4,8,9,7,8,9,10,6,4,5,7,8,6,6,6,6,7
50400.0,14.0,7,8,8,4,9,9,8,8,7,9,8,6,6,9,5,5,4,6,4,9
51000.0,14.1667,9,8,9,5,8,9,5,9,9,10,6,4,4,9,5,5,6,7,6,9
51600.0,14.3333,7,6,8,4,8,8,7,8,10,10,8,6,6,8,8,5,4,7,4,8
52200.0,14.5,9,8,8,5,9,7,7,9,9,8,6,5,5,9,6,4,7,5,5,8
52800.0,14.6667,9,8,9,3,8,10,7,8,10,10,5,6,4,10,6,3,5,6,5,8
53400.0,14.8333,7,8,9,3,8,8,7,8,8,9,8,8,7,8,7,4,4,6,5,8
54000.0,15.0,9,9,10,5,8,10,5,8,10,9,5,5,5,8,6,5,6,6,4,8
54600.0,15.1667,7,7,9,3,8,9,8,8,10,9,6,6,6,8,6,6,5,5,6,11
55200.0,15.3333,8,9,9,4,9,10,7,8,9,7,8,5,5,8,6,5,5,5,4,9
55800.0,15.5,8,7,10,3,8,10,5,8,10,9,5,6,3,8,7,6,6,5,6,7
56400.0,15.6667,8,7,9,4,9,8,8,8,8,10,7,4,5,10,6,6,3,6,5,8
57000.0,15.8333,8,8,9,5,8,10,4,8,9,9,6,3,4,8,5,6,5,4,6,9
57600.0,16.0,8,7,9,4,7,8,7,8,9,10,8,5,5,7,7,7,7,6,5,8
58200.0,16.1667,8,7,7,4,9,9,7,9,8,8,7,6,5,9,6,5,4,5,5,9
58800.0,16.3333,9,8,9,4,7,9,5,7,10,10,6,5,3,10,5,4,6,6,6,9
59400.0,16.5,7,7,7,3,8,8,8,7,9,10,7,7,6,8,6,4,4,7,5,7
60000.0,16.6667,9,8,9,6,8,9,5,9,10,9,6,5,6,8,6,4,6,6,5,8
60600.0,16.8333,8,8,9,3,8,10,7,8,10,10,5,6,5,10,7,3,5,6,6,10
61200.0,17.0,7,8,9,3,8,9,7,8,8,8,8,7,7,8,6,5,5,6,5,8
61800.0,17.1667,9,9,11,5,8,10,4,8,10,9,5,5,4,8,6,5,7,5,5,7
62400.0,17.3333,7,8,9,4,8,8,8,8,9,9,6,6,6,8,6,7,5,6,7,9
63000.0,17.5,7,9,10,6,9,10,5,8,10,7,9,4,5,8,6,5,5,5,4,9
63600.0,17.6667,8,6,9,4,8,10,7,10,9,9,6,5,4,6,7,6,6,6,6,7
64200.0,17.8333,7,8,8,4,9,9,8,8,7,10,8,5,5,10,5,5,4,6,4,9
64800.0,18.0,9,9,9,5,8,10,5,8,9,9,6,4,4,9,5,5,6,6,6,9
65400.0,18.1667,7,8,8,4,8,8,7,8,9,10,7,6,5,8,7,6,5,6,4,8
66000.0,18.3333,8,8,8,5,8,8,7,10,9,8,6,5,5,10,6,4,7,5,6,8
66600.0,18.5,9,8,9,4,9,9,7,8,10,10,5,5,3,10,6,3,5,6,5,8
67200.0,18.6667,8,8,8,3,8,8,7,8,9,9,8,8,6,7,7,4,3,7,5,8
67800.0,18.8333,9,8,10,5,8,10,5,8,10,9,5,4,5,8,5,5,6,6,4,7
68400.0,19.0,7,6,9,3,7,10,8,9,10,9,6,6,5,9,6,6,5,6,6,10
69000.0,19.1667,8,9,9,4,9,10,7,8,9,8,8,6,6,8,6,5,5,6,5,7
69600.0,19.3333,7,9,10,3,7,10,5,8,10,9,6,6,4,8,7,6,6,4,6,7
70200.0,19.5,8,7,9,4,8,8,8,8,9,10,6,5,5,8,7,7,5,6,5,8
70800.0,19.6667,8,9,9,5,9,10,4,8,10,9,7,2,4,9,7,5,5,4,6,9
71400.0,19.8333,8,7,9,4,8,9,7,8,9,10,6,4,5,7,7,7,6,6,6,8
72000.0,20.0,7,7,7,4,9,9,8,8,8,10,8,6,5,9,6,5,4,6,4,9
72600.0,20.1667,9,8,9,5,7,9,5,8,9,10,6,4,3,10,5,5,6,6,6,9
73200.0,20.3333,7,7,8,4,8,8,7,7,9,10,8,6,6,9,6,4,4,7,4,7
73800.0,20.5,9,8,9,5,8,9,7,9,9,8,6,5,5,8,6,4,6,5,5,8
74400.0,20.6667,9,8,9,3,8,10,7,8,10,10,5,6,4,10,7,3,5,5,6,8
75000.0,20.8333,7,8,9,3,8,8,7,8,8,9,8,8,7,8,6,4,4,6,4,9
75600.0,21.0,9,9,10,5,8,10,5,8,10,10,5,5,4,8,6,5,6,6,4,8
76200.0,21.1667,7,7,9,3,8,9,8,8,10,9,6,6,6,8,6,6,5,6,6,10
76800.0,21.3333,8,9,9,6,9,10,6,8,9,6,8,4,5,8,6,5,5,6,4,9
77400.0,21.5,8,7,10,3,8,10,5,8,10,9,5,6,3,7,7,6,6,5,6,8
78000.0,21.6667,7,7,8,4,9,9,8,8,8,10,7,4,5,10,5,6,4,6,4,8
78600.0,21.8333,8,8,9,5,8,10,5,8,9,9,7,3,4,9,5,5,5,5,6,9
79200.0,22.0,8,8,9,4,7,8,7,8,9,10,8,5,5,7,7,7,7,6,5,8
79800.0,22.1667,8,8,7,5,9,8,7,10,8,8,7,6,5,10,6,4,5,5,5,9
80400.0,22.3333,9,8,9,4,8,9,6,7,10,10,5,5,3,10,6,4,6,6,6,8
81000.0,22.5,7,7,8,3,8,8,7,7,9,10,7,7,6,8,6,4,4,7,5,7
81600.0,22.6667,9,8,10,6,8,9,5,9,10,9,6,4,6,8,6,4,6,6,5,8
82200.0,22.8333,7,7,9,3,7,10,7,8,10,10,5,6,5,10,6,3,4,6,6,10
82800.0,23.0,8,8,9,3,8,9,7,8,8,8,8,6,6,8,6,5,5,6,5,8
83400.0,23.1667,9,9,12,3,7,10,4,8,10,9,6,5,4,8,6,4,7,5,5,7
84000.0,23.3333,8,7,9,4,8,8,8,8,9,9,6,6,6,8,6,7,5,6,7,9
84600.0,23.5,7,9,8,5,9,10,5,8,10,8,8,4,5,9,7,5,5,5,6,9
85200.0,23.6667,8,6,9,4,8,10,7,8,9,10,6,4,5,6,8,6,6,6,6,7
85800.0,23.8333,7,8,8,4,9,9,8,8,7,9,8,6,5,9,5,5,4,6,4,9
