time_s,time_h,Vladimir,Zheleznogorsk,Khabarovsk,Murmansk,Novosibirsk,Vladivostok,Yakutsk,Minsk,Almaty,Urumqi,Delhi,Yangon,Jakarta,Tehran,Johannesburg,Nairobi,Luanda,Havana,Caracas,Buenos_Aires
24600.0,6.8333,7,6,4,7,7,4,11,6,4,5,4,3,3,3,4,3,2,4,2,3
25200.0,7.0,6,5,4,7,6,3,9,5,4,5,4,4,2,4,4,2,3,4,2,4
25800.0,7.1667,6,7,4,6,8,2,7,5,4,4,3,4,2,4,2,2,4,3,2,4
26400.0,7.3333,6,7,5,7,7,4,5,6,4,4,3,2,2,3,2,3,4,2,2,4
27000.0,7.5,7,6,5,8,7,5,5,7,5,3,4,2,3,3,3,3,3,3,3,3
27600.0,7.6667,7,7,5,9,7,5,5,7,5,2,4,3,4,3,3,3,2,3,3,4
28200.0,7.8333,8,7,5,9,6,4,7,7,5,3,3,4,4,3,3,3,3,3,4,3
28800.0,8.0,7,6,5,8,5,4,8,6,5,5,3,3,4,2,3,3,4,2,3,3
29400.0,8.1667,8,6,5,7,5,4,10,7,5,5,2,3,2,3,3,3,3,4,3,3
30000.0,8.3333,7,6,4,6,7,4,10,6,3,5,2,2,2,3,4,2,3,4,3,4
30600.0,8.5,5,6,5,7,7,4,8,6,2,4,3,3,2,4,3,2,2,4,3,4
31200.0,8.6667,5,7,5,7,7,5,7,6,2,4,5,3,3,3,4,4,3,2,3,3
31800.0,8.8333,6,7,5,8,7,5,6,7,4,4,5,3,4,5,3,3,4,3,3,5
32400.0,9.0,7,8,5,9,8,5,6,5,4,4,3,4,3,5,3,3,4,3,2,4
33000.0,9.1667,8,8,6,8,6,5,5,6,5,4,3,3,2,4,3,3,3,3,3,4
33600.0,9.3333,8,7,4,9,7,5,6,5,5,5,3,3,4,4,2,2,2,3,3,4
34200.0,9.5,8,7,4,9,6,3,8,6,6,5,3,4,3,3,3,3,2,2,4,3
34800.0,9.6667,7,5,4,8,6,2,10,4,5,5,2,4,3,3,4,3,2,3,3,3
35400.0,9.8333,7,5,3,7,7,2,11,6,5,5,3,3,2,3,4,3,2,4,3,4
36000.0,10.0,6,6,5,7,6,4,8,6,4,4,3,3,2,3,4,3,3,3,2,4
36600.0,10.1667,6,7,5,6,6,4,7,7,4,2,3,2,2,3,5,2,3,4,2,3
37200.0,10.3333,6,9,6,7,6,5,5,6,4,2,4,3,2,3,3,3,3,3,2,3
37800.0,10.5,5,7,5,8,6,6,6,6,3,3,4,3,3,3,2,3,3,2,3,3
38400.0,10.6667,7,8,4,9,6,5,6,6,3,4,3,3,4,4,2,3,3,2,2,4
39000.0,10.8333,7,7,5,9,5,5,7,6,4,5,2,3,4,4,3,2,2,2,2,4
39600.0,11.0,6,7,6,9,6,5,8,6,4,5,2,3,2,3,3,3,2,2,4,4
40200.0,11.1667,6,6,5,7,6,4,9,7,4,6,3,2,2,3,4,4,2,4,3,3
40800.0,11.3333,6,6,5,7,7,4,10,6,3,6,4,2,4,4,4,4,2,5,3,4
41400.0,11.5,6,6,3,7,7,4,10,6,4,5,4,4,4,3,5,2,2,4,2,4
42000.0,11.6667,6,6,4,6,7,3,7,4,4,5,4,4,3,4,4,2,4,3,2,4
42600.0,11.8333,6,6,4,7,9,3,6,5,4,4,2,4,2,4,2,2,4,3,2,4
43200.0,12.0,7,7,4,8,7,4,5,6,4,4,3,2,2,4,2,3,4,2,2,4
43800.0,12.1667,7,6,6,9,7,4,5,7,5,3,3,2,4,4,3,3,2,3,3,4
44400.0,12.3333,7,7,5,10,7,4,5,5,5,3,3,4,4,4,3,3,2,3,4,4
45000.0,12.5,7,5,5,9,6,3,7,7,5,4,3,4,4,3,3,3,3,3,4,4
45600.0,12.6667,7,6,5,8,5,4,10,6,5,4,3,4,3,2,3,3,4,3,3,2
46200.0,12.8333,7,6,5,7,5,4,10,6,4,4,2,2,2,3,3,3,3,4,2,3
46800.0,13.0,6,6,4,7,6,4,9,6,3,4,3,2,2,4,4,2,3,4,3,4
47400.0,13.1667,5,7,5,7,6,4,8,7,2,3,4,3,2,4,3,2,2,4,3,4
48000.0,13.3333,5,8,5,7,7,5,7,6,2,4,4,3,3,3,4,3,3,2,3,3
48600.0,13.5,6,7,5,8,7,5,6,7,2,4,3,3,3,5,3,4,4,3,3,4
49200.0,13.6667,7,8,5,9,6,5,6,6,4,4,2,2,3,4,3,4,4,3,3,4
49800.0,13.8333,8,8,5,8,7,5,6,7,5,5,3,3,3,4,3,2,2,3,3,4
50400.0,14.0,7,7,5,9,6,4,7,6,5,5,3,2,4,4,2,2,2,3,4,4
51000.0,14.1667,7,6,4,8,6,3,8,5,5,6,3,3,3,3,2,3,2,3,4,3
51600.0,14.3333,7,5,4,7,6,2,11,5,5,5,4,3,2,3,5,3,2,3,3,3
52200.0,14.5,7,5,4,7,7,2,10,6,4,4,3,3,2,4,5,3,2,3,2,4
52800.0,14.6667,6,5,5,7,6,3,7,7,4,4,3,3,2,4,4,2,3,3,2,4
53400.0,14.8333,6,8,5,7,7,4,5,7,4,2,4,2,2,3,3,3,3,4,2,3
54000.0,15.0,6,7,6,7,7,5,5,5,4,2,4,3,3,3,3,3,3,3,2,2
54600.0,15.1667,6,8,4,9,7,5,6,6,3,2,4,2,4,3,3,3,3,3,2,3
55200.0,15.3333,6,6,5,10,6,5,6,8,4,4,3,3,4,4,2,2,3,2,2,3
55800.0,15.5,7,7,5,9,5,5,7,6,4,4,2,3,4,4,2,3,3,2,3,4
56400.0,15.6667,7,6,5,8,6,4,9,7,4,5,2,3,2,3,4,3,2,3,3,3
57000.0,15.8333,7,6,5,7,6,4,10,7,3,5,3,2,2,3,5,3,2,4,2,3
57600.0,16.0,5,6,4,6,7,4,9,6,3,5,4,2,4,4,4,4,2,4,3,3
58200.0,16.1667,6,7,3,7,6,4,8,6,4,5,4,4,4,4,4,3,3,3,3,4
58800.0,16.3333,6,6,4,7,7,3,7,5,4,4,4,4,3,4,3,2,4,3,2,5
59400.0,16.5,6,8,4,7,7,4,6,6,4,4,3,4,2,5,2,2,4,3,2,5
60000.0,16.6667,7,7,4,9,6,4,5,6,5,4,3,2,2,3,2,3,3,2,3,4
60600.0,16.8333,7,9,5,9,7,4,5,6,5,3,2,2,4,4,3,3,2,3,3,4
61200.0,17.0,8,7,5,9,6,3,6,6,5,4,3,4,4,4,3,3,2,3,4,4
61800.0,17.1667,7,5,5,8,6,3,8,6,6,4,3,4,4,3,4,3,3,3,3,3
62400.0,17.3333,7,6,4,7,5,4,11,6,5,4,3,4,2,2,4,3,3,3,3,4
63000.0,17.5,7,6,4,6,6,4,10,6,4,4,3,2,2,3,4,3,4,4,2,3
63600.0,17.6667,6,7,5,7,6,4,8,6,4,3,5,2,2,4,4,2,3,4,3,3
64200.0,17.8333,5,7,5,7,6,5,6,6,3,3,5,3,2,4,3,2,2,2,3,3
64800.0,18.0,5,7,5,8,6,5,6,6,2,4,3,3,2,4,3,3,4,2,4,3
65400.0,18.1667,6,9,5,9,6,6,6,8,2,4,2,3,4,4,3,3,4,2,3,4
66000.0,18.3333,9,7,4,9,7,6,6,7,5,5,2,3,3,4,3,3,3,3,3,4
66600.0,18.5,7,7,5,8,6,5,6,5,5,5,3,3,2,3,3,3,2,3,3,4
67200.0,18.6667,8,7,6,9,6,4,8,6,5,6,3,2,4,4,2,2,2,4,4,4
67800.0,18.8333,6,6,5,8,6,4,10,6,4,5,4,3,3,3,3,3,2,3,3,3
68400.0,19.0,7,6,4,7,7,2,11,5,4,5,4,3,2,3,4,3,2,4,3,4
69000.0,19.1667,6,5,5,7,6,2,8,6,4,5,3,4,2,4,4,2,3,3,2,4
69600.0,19.3333,6,7,6,6,7,2,6,7,4,4,3,4,2,4,2,2,4,3,2,4
70200.0,19.5,6,8,5,7,7,5,5,5,4,3,4,2,2,3,3,3,3,3,2,3
70800.0,19.6667,7,7,5,8,6,5,5,6,4,2,4,3,3,3,3,3,2,3,3,3
71400.0,19.8333,5,8,5,9,7,5,6,6,5,2,4,4,4,3,3,3,3,3,3,3
72000.0,20.0,8,6,5,9,5,5,7,7,5,4,3,3,4,3,2,3,4,2,3,3
72600.0,20.1667,7,7,6,8,5,4,9,6,5,5,2,3,3,3,3,3,3,2,3,4
73200.0,20.3333,8,6,5,7,6,4,9,7,4,5,2,3,2,3,3,3,3,4,3,3
73800.0,20.5,6,6,4,6,7,4,10,6,2,5,3,2,2,3,4,3,2,4,3,3
74400.0,20.6667,5,6,4,7,7,4,9,6,2,5,4,3,3,4,4,4,2,3,3,4
75000.0,20.8333,6,7,5,7,6,4,7,5,4,4,4,3,4,5,4,4,4,2,3,5
75600.0,21.0,6,7,5,8,7,5,6,6,4,4,5,4,3,6,3,2,4,3,2,6
76200.0,21.1667,7,8,5,7,7,5,6,5,5,4,4,3,2,6,3,3,4,3,2,5
76800.0,21.3333,8,7,6,9,7,5,5,6,5,4,4,2,2,3,2,3,3,3,3,5
77400.0,21.5,8,8,4,9,7,4,5,5,6,4,3,2,4,4,3,3,2,2,4,3
78000.0,21.6667,8,5,5,9,6,2,7,6,7,5,2,4,4,3,3,3,2,3,4,3
78600.0,21.8333,7,5,4,7,6,2,10,5,5,5,3,4,3,3,4,3,3,3,3,3
79200.0,22.0,7,6,3,7,6,4,11,6,5,4,4,3,2,3,3,3,3,4,3,4
79800.0,22.1667,6,6,5,8,6,4,8,6,4,3,3,2,2,3,4,2,3,5,2,3
80400.0,22.3333,6,7,5,7,6,5,7,7,4,3,5,3,2,3,3,2,3,3,3,3
81000.0,22.5,5,8,6,7,6,5,6,6,3,3,4,3,2,3,3,3,3,2,3,2
81600.0,22.6667,5,8,5,8,6,6,6,7,2,4,4,3,3,3,2,3,4,2,3,3
82200.0,22.8333,7,7,5,10,6,7,6,6,3,4,2,3,3,4,3,3,4,2,3,4
82800.0,23.0,6,8,6,9,6,5,7,6,4,5,2,3,2,4,3,3,2,3,4,4
83400.0,23.1667,7,7,5,8,6,5,8,5,5,5,3,3,2,3,3,3,2,3,3,3
84000.0,23.3333,6,6,6,8,6,4,9,7,5,6,3,2,4,4,2,3,2,4,4,4
84600.0,23.5,6,6,4,7,7,4,10,6,3,5,4,3,3,3,4,3,2,3,3,3
85200.0,23.6667,6,6,4,7,7,3,10,5,4,5,4,4,2,4,4,3,2,4,2,4
85800.0,23.8333,6,6,5,7,7,2,7,6,4,5,3,4,2,4,3,2,4,3,2,4
