time_s,time_h,Vladimir,Zheleznogorsk,Khabarovsk,Murmansk,Novosibirsk,Vladivostok,Yakutsk,Minsk,Almaty,Urumqi,Delhi,Yangon,Jakarta,Tehran,Johannesburg,Nairobi,Luanda,Havana,Caracas,Buenos_Aires
0.0,0.0,6,6,6,2,6,8,4,7,5,6,5,3,5,6,3,3,5,2,4,5
600.0,0.1667,7,6,7,3,5,6,3,6,6,6,4,3,4,5,3,2,3,2,4,5
1200.0,0.3333,6,5,7,3,4,6,3,6,6,7,4,3,3,5,3,3,3,2,5,5
1800.0,0.5,7,4,6,3,4,6,5,5,6,9,4,4,3,4,3,3,3,3,5,4
2400.0,0.6667,5,4,7,3,5,5,6,4,6,7,4,3,2,4,4,3,3,5,4,5
3000.0,0.8333,4,4,5,3,5,6,4,4,6,6,4,3,2,5,5,3,3,6,3,5
3600.0,1.0,4,5,6,3,6,6,4,4,6,6,6,5,3,6,5,2,3,6,3,6
4200.0,1.1667,4,6,6,3,7,5,4,6,6,5,6,5,3,7,5,3,4,4,3,7
4800.0,1.3333,5,6,6,3,6,6,4,6,6,6,5,3,3,7,4,4,4,4,3,6
5400.0,1.5,6,6,6,3,6,6,4,6,6,6,5,3,4,6,4,5,3,4,4,6
6000.0,1.6667,5,6,5,3,5,6,4,6,7,6,3,4,5,5,3,4,2,4,4,7
6600.0,1.8333,7,5,5,2,4,6,4,5,6,6,3,3,5,5,3,5,2,4,4,6
7200.0,2.0,6,4,7,3,4,6,4,6,8,6,3,2,3,5,4,4,2,5,4,6
7800.0,2.1667,6,4,7,3,4,6,6,5,6,6,5,2,3,5,6,4,2,4,2,6
8400.0,2.3333,4,4,6,3,6,5,5,5,6,6,5,2,3,5,6,2,2,4,2,6
9000.0,2.5,4,5,7,3,6,6,3,6,4,7,5,3,3,7,5,2,3,4,2,6
9600.0,2.6667,4,6,5,3,7,6,3,6,4,6,5,3,3,7,4,3,4,3,2,6
10200.0,2.8333,4,5,5,2,6,7,3,6,6,6,5,4,3,7,3,3,4,3,2,7
10800.0,3.0,6,7,5,2,4,6,4,6,6,5,4,3,3,6,4,3,4,4,2,6
11400.0,3.1667,6,6,5,3,6,8,4,7,8,6,3,4,4,6,4,3,3,4,4,5
12000.0,3.3333,7,5,6,2,5,6,4,6,6,6,3,4,4,6,4,2,3,4,4,5
12600.0,3.5,5,4,6,2,5,5,6,6,7,7,3,5,4,4,5,3,3,4,3,4
13200.0,3.6667,5,4,5,3,5,4,5,4,6,7,5,4,3,4,6,5,3,6,3,5
13800.0,3.8333,4,4,6,3,5,4,6,4,6,7,5,5,3,5,5,4,3,5,3,5
14400.0,4.0,4,4,6,3,6,6,4,5,6,5,6,5,4,5,4,4,5,2,3,5
15000.0,4.1667,4,6,7,3,6,6,4,5,6,5,6,4,4,6,3,4,5,2,3,6
15600.0,4.3333,4,7,7,3,7,8,4,6,6,4,4,4,4,7,2,5,4,2,3,8
16200.0,4.5,5,6,6,2,6,7,4,6,6,6,4,4,5,6,2,4,4,2,4,5
16800.0,4.6667,7,5,6,3,6,7,4,7,6,6,4,3,4,5,2,2,3,2,5,5
17400.0,4.8333,6,6,7,3,4,6,3,6,6,7,4,3,3,5,2,3,3,2,4,5
18000.0,5.0,7,5,6,3,4,6,5,5,6,8,4,3,3,4,3,3,3,3,5,4
18600.0,5.1667,6,5,7,3,4,6,6,4,5,7,5,2,2,4,5,3,3,4,4,4
19200.0,5.3333,4,4,6,3,5,6,6,4,6,6,4,3,2,6,5,3,3,5,3,6
19800.0,5.5,4,5,6,3,6,6,3,4,6,6,4,2,2,6,6,2,4,6,3,6
20400.0,5.6667,4,5,6,3,7,6,4,6,5,5,6,3,2,7,5,2,3,4,3,7
21000.0,5.8333,4,6,5,3,6,6,4,6,6,6,5,3,2,7,4,4,5,4,3,7
21600.0,6.0,6,6,5,3,6,6,4,6,6,6,5,3,4,7,4,4,5,4,4,7
22200.0,6.1667,6,6,5,3,5,6,4,6,6,7,3,4,4,7,4,5,3,4,3,6
22800.0,6.3333,7,5,5,2,4,5,4,6,8,5,3,3,4,5,4,4,3,4,3,5
23400.0,6.5,6,4,6,3,4,6,5,5,8,6,3,4,3,5,4,5,3,6,4,5
24000.0,6.6667,6,4,7,3,4,6,6,5,6,6,4,3,3,6,5,4,2,5,4,5
24600.0,6.8333,4,4,6,3,6,5,5,5,6,5,4,3,3,5,6,3,2,4,3,5
25200.0,7.0,4,5,7,3,6,6,3,5,5,7,4,3,3,6,6,3,3,4,3,5
25800.0,7.1667,4,6,6,3,7,6,3,6,4,6,4,3,3,6,4,3,4,3,3,6
26400.0,7.3333,4,6,5,2,6,7,3,7,5,6,5,3,4,7,3,3,5,2,2,7
27000.0,7.5,6,7,5,2,6,8,3,6,5,5,5,4,3,7,3,3,4,3,2,6
27600.0,7.6667,6,6,5,3,5,8,4,7,7,6,5,4,4,6,4,3,4,3,5,5
28200.0,7.8333,7,6,6,2,5,6,4,6,6,6,3,4,4,5,4,3,4,4,5,5
28800.0,8.0,6,4,6,2,5,6,5,6,7,7,3,4,3,4,5,3,4,4,4,4
29400.0,8.1667,4,4,5,2,5,5,5,4,6,8,4,5,3,4,5,3,3,5,4,5
30000.0,8.3333,6,4,6,3,6,4,6,4,6,7,5,4,3,5,6,4,3,5,3,5
30600.0,8.5,5,4,5,3,6,5,5,4,6,6,6,5,3,5,4,4,4,6,4,5
31200.0,8.6667,5,6,6,3,6,5,4,5,6,6,6,5,3,6,4,4,5,4,3,6
31800.0,8.8333,4,7,7,3,7,7,4,6,6,4,5,4,3,7,3,5,4,4,3,7
32400.0,9.0,5,6,6,3,6,6,4,6,6,5,4,3,3,6,3,4,4,3,4,6
33000.0,9.1667,6,6,6,3,6,7,4,7,7,5,4,4,4,5,3,3,2,3,4,5
33600.0,9.3333,6,5,6,2,4,6,4,6,6,6,4,3,3,5,3,3,3,2,5,5
34200.0,9.5,7,4,6,3,4,6,4,5,6,6,4,3,3,4,4,3,3,3,4,4
34800.0,9.6667,6,5,7,3,4,6,6,5,6,6,5,2,2,5,5,3,3,4,3,5
35400.0,9.8333,4,5,6,3,5,6,6,4,5,6,5,2,2,5,5,3,3,5,3,6
36000.0,10.0,4,6,7,3,6,6,4,4,6,6,4,2,2,6,5,2,3,5,3,6
36600.0,10.1667,4,5,6,3,7,6,4,6,5,5,5,4,2,7,5,2,5,5,3,7
37200.0,10.3333,4,6,5,3,6,7,4,6,6,6,4,4,2,8,4,3,4,4,3,7
37800.0,10.5,5,7,5,3,6,6,4,6,6,6,5,3,3,8,4,3,4,4,3,7
38400.0,10.6667,6,6,5,3,5,6,4,6,6,6,3,3,3,6,4,3,3,4,4,6
39000.0,10.8333,7,6,5,2,4,6,4,6,9,6,3,5,4,5,4,3,3,4,3,6
39600.0,11.0,6,4,6,2,4,5,5,6,8,6,2,5,5,5,5,4,3,5,3,5
40200.0,11.1667,6,4,6,3,4,6,6,4,6,6,3,4,4,5,5,4,3,6,4,4
40800.0,11.3333,5,4,6,3,5,5,5,4,6,6,4,3,4,5,5,3,3,5,3,5
41400.0,11.5,4,4,7,3,6,6,5,4,5,6,4,4,3,5,6,3,2,4,3,5
42000.0,11.6667,4,6,6,3,6,6,4,5,6,6,5,4,3,6,4,3,4,2,3,7
42600.0,11.8333,4,6,6,3,6,6,4,6,6,6,4,3,3,7,3,3,5,2,3,7
43200.0,12.0,5,7,6,2,7,9,3,7,5,5,5,3,4,7,3,3,5,2,3,6
43800.0,12.1667,6,6,5,3,5,7,3,7,7,6,5,3,4,6,3,3,4,2,3,5
44400.0,12.3333,7,6,7,2,4,6,3,6,6,6,4,4,4,5,3,3,3,2,5,5
45000.0,12.5,6,4,7,2,4,6,5,6,6,7,4,4,3,4,5,3,3,2,5,4
45600.0,12.6667,5,4,5,2,4,5,5,5,6,9,4,4,3,4,5,3,4,4,4,4
46200.0,12.8333,5,4,6,3,5,6,6,4,6,7,4,4,3,5,5,3,3,6,4,5
46800.0,13.0,5,4,5,3,6,5,5,4,6,6,5,5,3,5,5,3,4,6,3,5
47400.0,13.1667,5,6,6,3,6,5,4,5,6,6,6,5,3,6,5,3,5,4,3,6
48000.0,13.3333,5,7,6,3,7,7,4,6,6,5,5,4,3,7,4,3,5,4,3,7
48600.0,13.5,6,6,5,3,6,6,4,6,6,6,5,3,3,6,3,4,3,4,4,6
49200.0,13.6667,5,6,5,3,6,6,4,6,6,5,4,4,5,5,3,3,2,4,4,6
49800.0,13.8333,6,5,5,2,4,6,4,7,6,6,3,4,5,5,3,3,2,3,5,5
50400.0,14.0,7,4,6,3,4,6,4,5,6,6,4,3,4,5,4,3,2,4,5,5
51000.0,14.1667,6,4,7,3,4,6,6,6,6,6,5,2,3,5,6,3,3,4,3,5
51600.0,14.3333,5,5,6,3,5,6,6,5,5,7,5,2,3,5,5,3,3,4,2,5
52200.0,14.5,4,4,7,3,6,5,5,5,5,6,5,2,3,6,5,2,3,5,3,6
52800.0,14.6667,4,5,6,3,6,6,3,5,5,6,5,3,2,6,4,2,5,4,3,7
53400.0,14.8333,4,5,5,2,6,7,4,6,6,6,4,4,2,7,5,3,4,4,3,7
54000.0,15.0,5,7,5,2,6,6,4,6,6,6,4,4,3,8,4,3,3,4,3,6
54600.0,15.1667,6,6,6,2,5,6,4,6,7,6,4,3,3,6,4,3,4,4,4,6
55200.0,15.3333,7,6,5,3,5,6,4,6,8,6,3,4,4,6,4,3,3,4,5,6
55800.0,15.5,5,4,6,2,4,5,5,6,8,7,3,5,5,5,5,3,3,4,3,4
56400.0,15.6667,6,4,6,3,4,5,6,4,6,6,3,5,3,5,5,4,3,6,3,4
57000.0,15.8333,5,4,5,3,5,5,5,4,6,7,5,4,4,4,5,5,3,6,4,5
57600.0,16.0,4,4,7,3,6,6,6,4,5,6,5,4,4,5,5,4,3,4,3,5
58200.0,16.1667,4,6,6,3,6,6,4,5,6,5,6,4,4,6,4,4,4,2,3,5
58800.0,16.3333,4,6,6,3,6,7,4,6,6,6,4,4,3,7,3,4,4,2,3,8
59400.0,16.5,5,7,6,2,7,9,4,6,6,5,4,3,4,7,3,3,5,2,3,6
60000.0,16.6667,6,5,5,2,6,8,3,8,5,6,5,3,5,6,3,3,4,2,4,5
60600.0,16.8333,6,6,7,3,4,6,3,6,6,6,4,3,4,5,3,3,3,2,4,5
61200.0,17.0,6,5,7,3,4,6,3,6,6,7,4,4,3,4,3,3,3,2,5,5
61800.0,17.1667,6,4,6,3,4,5,5,5,6,9,5,4,3,4,3,3,3,3,4,4
62400.0,17.3333,5,4,6,3,5,6,6,4,6,6,4,3,2,5,4,3,3,5,4,5
63000.0,17.5,4,4,5,3,6,6,4,4,6,6,5,4,3,6,6,3,4,6,3,5
63600.0,17.6667,4,5,6,3,6,6,4,5,6,6,6,5,3,6,5,3,3,5,3,6
64200.0,17.8333,4,7,6,3,7,6,4,6,5,5,6,5,3,7,5,3,4,4,3,7
64800.0,18.0,5,6,5,3,6,6,4,6,6,6,5,3,3,6,4,4,4,4,4,6
65400.0,18.1667,6,7,5,2,6,6,4,6,6,6,4,3,5,5,4,5,2,4,4,6
66000.0,18.3333,6,6,5,3,5,7,4,6,7,6,3,4,6,6,3,4,2,4,4,6
66600.0,18.5,7,5,5,3,4,6,5,6,6,6,3,3,5,5,4,5,2,4,5,6
67200.0,18.6667,6,4,7,3,4,6,6,6,7,6,4,2,3,5,5,4,2,5,3,6
67800.0,18.8333,6,4,6,3,4,6,6,5,6,6,5,2,3,5,6,4,2,4,2,5
68400.0,19.0,4,4,7,3,6,5,5,5,5,6,5,3,3,5,5,2,2,4,2,7
69000.0,19.1667,4,5,7,3,6,6,3,6,4,6,4,3,3,7,5,2,3,5,2,6
69600.0,19.3333,4,6,5,2,6,6,3,6,5,6,5,3,2,7,4,3,4,3,2,6
70200.0,19.5,5,6,5,2,6,7,4,6,6,6,5,4,3,7,4,3,3,4,2,7
70800.0,19.6667,6,7,6,2,5,6,4,6,7,6,4,4,4,6,4,3,3,4,2,6
71400.0,19.8333,7,6,5,3,6,7,4,6,8,6,3,4,4,6,4,3,3,4,4,5
72000.0,20.0,6,5,6,2,5,6,4,6,7,7,3,5,5,5,5,2,3,4,3,4
72600.0,20.1667,5,4,6,2,5,5,5,6,6,6,3,5,4,4,5,4,3,6,3,4
73200.0,20.3333,5,4,5,3,5,4,5,4,6,7,5,4,3,4,5,5,3,6,3,5
73800.0,20.5,4,4,6,3,5,6,6,4,5,6,5,5,3,5,5,4,3,5,3,5
74400.0,20.6667,4,6,6,3,6,6,4,5,6,5,6,4,4,6,4,4,5,2,3,5
75000.0,20.8333,4,6,7,3,6,7,4,6,6,5,6,4,4,7,2,5,4,2,3,7
75600.0,21.0,5,7,7,3,7,8,4,6,6,4,4,4,4,7,2,5,4,2,3,7
76200.0,21.1667,6,6,5,2,6,7,4,8,6,6,5,4,5,6,2,3,5,2,4,5
