n_points,coverage_4sats_pct,coverage_good_pdop_pct,n_sats_min,n_sats_max,n_sats_mean,pdop_min,pdop_max,pdop_mean,pdop_p95,gdop_mean,gdop_p95,time_s,time_h
2701,55.91,27.36,0,9,3.52,1.829,436526.987,585.191,166.34,610.719,181.691,0.0,0.0
2701,55.39,27.92,0,9,3.5,1.759,3334.1,28.213,76.381,31.096,88.724,600.0,0.1667
2701,54.98,29.95,0,9,3.53,1.889,10409.587,47.87,139.801,53.115,155.611,1200.0,0.3333
2701,55.16,25.32,0,9,3.5,1.635,6807.663,30.873,76.266,33.941,85.681,1800.0,0.5
2701,54.83,24.36,0,9,3.49,1.647,19172.949,52.219,90.361,58.08,97.687,2400.0,0.6667
2701,55.31,29.91,0,9,3.54,1.862,28605.409,65.392,166.613,72.685,172.595,3000.0,0.8333
2701,55.09,27.25,0,9,3.49,1.723,22724.56,41.214,79.344,45.333,88.39,3600.0,1.0
2701,55.94,27.4,0,9,3.52,1.832,2547.543,30.448,94.732,32.921,101.236,4200.0,1.1667
2701,54.68,28.36,0,9,3.5,1.802,6445.807,31.53,85.464,34.895,94.617,4800.0,1.3333
2701,54.79,29.95,0,9,3.52,1.887,32682.812,70.134,111.971,78.347,124.097,5400.0,1.5
2701,55.53,26.4,0,9,3.51,1.852,1778.86,19.459,56.677,21.295,63.714,6000.0,1.6667
2701,54.61,25.44,0,9,3.48,1.685,12454.362,38.962,90.157,42.916,102.114,6600.0,1.8333
2701,55.46,30.84,0,8,3.54,1.862,27846.839,91.55,241.816,102.467,255.436,7200.0,2.0
2701,54.76,26.51,0,9,3.48,1.697,5555.674,28.597,82.832,31.529,88.729,7800.0,2.1667
2701,55.87,27.06,0,9,3.51,1.787,19134.044,33.502,59.412,37.358,65.024,8400.0,2.3333
2701,54.65,28.73,0,9,3.51,1.855,8738.359,42.381,111.484,47.35,124.881,9000.0,2.5
2701,54.83,28.51,0,9,3.5,1.829,5773.434,32.435,99.066,35.921,109.997,9600.0,2.6667
2701,55.87,27.43,0,9,3.51,1.777,2752.467,22.124,74.367,24.094,80.016,10200.0,2.8333
2701,54.68,26.84,0,9,3.48,1.708,86273.003,88.539,83.002,97.736,93.878,10800.0,3.0
2701,55.09,30.06,0,9,3.54,1.861,17106.633,72.24,183.971,79.97,199.421,11400.0,3.1667
2701,54.76,25.21,0,9,3.49,1.656,24712.821,41.556,86.608,45.117,94.639,12000.0,3.3333
2701,55.2,25.81,0,9,3.5,1.846,5666.229,22.47,64.207,24.783,70.36,12600.0,3.5
2701,55.09,30.54,0,9,3.53,1.898,65718.914,101.333,115.61,117.636,132.341,13200.0,3.6667
2701,55.09,28.58,0,9,3.5,1.78,19333.127,44.533,78.818,50.52,88.446,13800.0,3.8333
2701,55.83,27.03,0,9,3.52,1.832,1720.176,38.114,147.421,41.141,152.641,14400.0,4.0
2701,55.2,27.69,0,9,3.49,1.738,66526.05,71.116,77.569,77.909,86.612,15000.0,4.1667
2701,55.13,30.32,0,9,3.54,1.88,7332.321,47.622,146.123,52.762,168.346,15600.0,4.3333
2701,54.87,24.73,0,9,3.49,1.641,11644.867,31.855,80.648,34.624,88.739,16200.0,4.5
2701,55.05,24.73,0,9,3.49,1.662,3079.026,25.087,81.607,27.393,89.479,16800.0,4.6667
2701,55.05,29.99,0,9,3.54,1.884,17473.098,56.521,146.087,62.488,160.746,17400.0,4.8333
2701,55.46,27.99,0,9,3.5,1.742,14788.438,42.604,77.646,46.778,89.145,18000.0,5.0
2701,55.94,27.29,0,9,3.52,1.833,7459.938,42.404,140.969,46.124,150.436,18600.0,5.1667
2701,55.16,28.4,0,9,3.5,1.777,3815.034,31.227,82.824,34.729,90.819,19200.0,5.3333
2701,55.09,30.1,0,9,3.53,1.894,6085.948,41.853,120.882,46.73,138.42,19800.0,5.5
2701,55.42,25.81,0,9,3.5,1.634,3695.135,22.098,64.111,24.308,70.905,20400.0,5.6667
2701,54.83,25.25,0,9,3.49,1.674,2709.365,27.336,86.519,29.98,93.694,21000.0,5.8333
2701,55.24,30.17,0,9,3.54,1.861,8657.529,56.848,173.151,63.136,197.55,21600.0,6.0
2701,54.72,26.8,0,9,3.49,1.693,102292.145,99.907,84.929,110.902,94.609,22200.0,6.1667
