time_h,gs_name,sat_id,distance_km,elevation_deg,fspl_db,atm_loss_db,rx_power_dbw,cn0_dbhz,snr_db,doppler_hz,link_margin_db
0.6666666666666666,Minsk,179,1155.408375,0.0,157.65,34.38,-159.03,42.95,-27.15,38643.9,7.95
0.6666666666666666,Almaty,101,1195.822,0.0,157.95,34.38,-159.33,42.65,-27.45,38643.9,7.65
0.6666666666666666,Tehran,0,1270.178625,0.0,158.47,34.38,-159.85,42.12,-27.97,38643.9,7.12
0.8333333333333334,Vladimir,13,1114.1135,0.0,157.33,34.38,-158.71,43.26,-26.84,38643.9,8.26
0.8333333333333334,Murmansk,71,1302.45375,0.0,158.69,34.38,-160.07,41.91,-28.19,38643.9,6.91
0.8333333333333334,Novosibirsk,100,1213.37975,0.0,158.08,34.38,-159.45,42.52,-27.58,38643.9,7.52
0.8333333333333334,Zheleznogorsk,43,1360.753125,0.0,159.07,34.38,-160.45,41.53,-28.57,38643.9,6.53
0.8333333333333334,Yakutsk,115,1057.339625,0.0,156.88,34.38,-158.26,43.72,-26.38,38643.9,8.72
0.8333333333333334,Khabarovsk,130,1294.490125,0.0,158.64,34.38,-160.02,41.96,-28.14,38643.9,6.96
0.8333333333333334,Vladivostok,58,1409.900875,0.0,159.38,34.38,-160.76,41.22,-28.88,38643.9,6.22
0.8333333333333334,Minsk,70,1140.5065,0.0,157.54,34.38,-158.92,43.06,-27.04,38643.9,8.06
0.8333333333333334,Almaty,28,1140.02975,0.0,157.53,34.38,-158.91,43.06,-27.04,38643.9,8.06
0.8333333333333334,Tehran,84,1047.2290625,0.0,156.8,34.38,-158.18,43.8,-26.3,38643.9,8.8
1.0,Vladimir,69,1207.843625,0.0,158.04,34.38,-159.42,42.56,-27.54,38643.9,7.56
1.0,Murmansk,11,1102.228875,0.0,157.24,34.38,-158.62,43.36,-26.74,38643.9,8.36
1.0,Novosibirsk,99,1204.232625,0.0,158.01,34.38,-159.39,42.59,-27.51,38643.9,7.59
1.0,Zheleznogorsk,99,1049.101125,0.0,156.81,34.38,-158.19,43.78,-26.31,38643.9,8.78
1.0,Yakutsk,114,1300.295375,0.0,158.68,34.38,-160.06,41.92,-28.18,38643.9,6.92
1.0,Khabarovsk,56,1284.218125,0.0,158.57,34.38,-159.95,42.03,-28.07,38643.9,7.03
1.0,Vladivostok,128,1324.524625,0.0,158.84,34.38,-160.22,41.76,-28.34,38643.9,6.76
1.0,Minsk,69,1165.630375,0.0,157.73,34.38,-159.11,42.87,-27.23,38643.9,7.87
1.0,Almaty,98,1270.844875,0.0,158.48,34.38,-159.86,42.12,-27.98,38643.9,7.12
1.0,Tehran,12,1415.234875,0.0,159.41,34.38,-160.79,41.18,-28.91,38643.9,6.18
1.1666666666666667,Vladimir,10,1002.837125,0.0,156.42,34.38,-157.8,44.18,-25.92,38643.9,9.18
1.1666666666666667,Murmansk,68,1089.026625,0.0,157.14,34.38,-158.52,43.46,-26.64,38643.9,8.46
1.1666666666666667,Novosibirsk,40,1460.32275,0.0,159.68,34.38,-161.06,40.91,-29.19,38643.9,5.91
1.1666666666666667,Zheleznogorsk,40,1050.009375,0.0,156.82,34.38,-158.2,43.78,-26.32,38643.9,8.78
1.1666666666666667,Yakutsk,54,1379.241375,0.0,159.19,34.38,-160.57,41.41,-28.69,38643.9,6.41
1.1666666666666667,Khabarovsk,55,1055.323125,0.0,156.86,34.38,-158.24,43.73,-26.37,38643.9,8.73
1.1666666666666667,Vladivostok,55,1112.058125,0.0,157.32,34.38,-158.7,43.28,-26.82,38643.9,8.28
1.1666666666666667,Minsk,10,1287.119375,0.0,158.59,34.38,-159.97,42.01,-28.09,38643.9,7.01
1.1666666666666667,Almaty,25,1031.801125,0.0,156.67,34.38,-158.05,43.93,-26.17,38643.9,8.93
1.1666666666666667,Tehran,11,1002.8273125,0.0,156.42,34.38,-157.8,44.18,-25.92,38643.9,9.18
1.3333333333333333,Vladimir,9,1471.89875,0.0,159.75,34.38,-161.13,40.84,-29.26,38643.9,5.84
1.3333333333333333,Murmansk,8,1179.7515,0.0,157.83,34.38,-159.21,42.77,-27.33,38643.9,7.77
1.3333333333333333,Novosibirsk,96,997.8598125,0.0,156.38,34.38,-157.76,44.22,-25.88,38643.9,9.22
1.3333333333333333,Zheleznogorsk,96,1224.133625,0.0,158.15,34.38,-159.53,42.44,-27.65,38643.9,7.44
1.3333333333333333,Yakutsk,111,1108.70875,0.0,157.29,34.38,-158.67,43.3,-26.79,38643.9,8.3
1.3333333333333333,Khabarovsk,126,1437.367,0.0,159.55,34.38,-160.93,41.05,-29.05,38643.9,6.05
1.3333333333333333,Vladivostok,54,1455.534,0.0,159.66,34.38,-161.04,40.94,-29.16,38643.9,5.94
1.3333333333333333,Minsk,66,1066.922875,0.0,156.96,34.38,-158.34,43.64,-26.46,38643.9,8.64
1.3333333333333333,Almaty,24,1331.763625,0.0,158.88,34.38,-160.26,41.71,-28.39,38643.9,6.71
1.3333333333333333,Tehran,80,1569.997375,0.0,160.31,34.38,-161.69,40.28,-29.82,38643.9,5.28
1.5,Vladimir,79,1179.702375,0.0,157.83,34.38,-159.21,42.77,-27.33,38643.9,7.77
1.5,Murmansk,21,1092.08525,0.0,157.16,34.38,-158.54,43.44,-26.66,38643.9,8.44
1.5,Novosibirsk,37,1231.76975,0.0,158.21,34.38,-159.59,42.39,-27.71,38643.9,7.39
1.5,Zheleznogorsk,37,1084.09575,0.0,157.1,34.38,-158.48,43.5,-26.6,38643.9,8.5
1.5,Yakutsk,125,1558.881125,0.0,160.25,34.38,-161.63,40.34,-29.75,38643.9,5.34
1.5,Khabarovsk,52,1080.58525,0.0,157.07,34.38,-158.45,43.53,-26.57,38643.9,8.53
1.5,Vladivostok,124,991.3394375,0.0,156.32,34.38,-157.7,44.28,-25.82,38643.9,9.28
1.5,Minsk,7,1212.60975,0.0,158.07,34.38,-159.45,42.53,-27.57,38643.9,7.53
1.5,Almaty,94,1084.604875,0.0,157.1,34.38,-158.48,43.5,-26.6,38643.9,8.5
1.5,Tehran,8,1156.169375,0.0,157.66,34.38,-159.04,42.94,-27.16,38643.9,7.94
1.6666666666666667,Vladimir,6,1253.617375,0.0,158.36,34.38,-159.74,42.24,-27.86,38643.9,7.24
1.6666666666666667,Murmansk,64,1227.84475,0.0,158.18,34.38,-159.56,42.42,-27.68,38643.9,7.42
1.6666666666666667,Novosibirsk,93,1160.078,0.0,157.69,34.38,-159.06,42.91,-27.19,38643.9,7.91
1.6666666666666667,Zheleznogorsk,36,1238.828625,0.0,158.26,34.38,-159.64,42.34,-27.76,38643.9,7.34
1.6666666666666667,Yakutsk,108,1234.92125,0.0,158.23,34.38,-159.61,42.37,-27.73,38643.9,7.37
1.6666666666666667,Khabarovsk,123,1116.19725,0.0,157.35,34.38,-158.73,43.25,-26.85,38643.9,8.25
1.6666666666666667,Vladivostok,51,1102.935125,0.0,157.25,34.38,-158.63,43.35,-26.75,38643.9,8.35
1.6666666666666667,Minsk,6,1255.225375,0.0,158.37,34.38,-159.75,42.23,-27.87,38643.9,7.23
1.6666666666666667,Almaty,21,1182.672875,0.0,157.85,34.38,-159.23,42.74,-27.35,38643.9,7.74
1.6666666666666667,Tehran,7,1452.955625,0.0,159.64,34.38,-161.02,40.96,-29.14,38643.9,5.96
1.8333333333333333,Vladimir,76,1157.310125,0.0,157.66,34.38,-159.04,42.93,-27.17,38643.9,7.93
1.8333333333333333,Murmansk,18,1034.4701875,0.0,156.69,34.38,-158.07,43.91,-26.19,38643.9,8.91
1.8333333333333333,Novosibirsk,92,1286.148125,0.0,158.58,34.38,-159.96,42.02,-28.08,38643.9,7.02
1.8333333333333333,Zheleznogorsk,106,1297.0275,0.0,158.65,34.38,-160.03,41.94,-28.16,38643.9,6.94
1.8333333333333333,Yakutsk,64,1206.317875,0.0,158.02,34.38,-159.4,42.57,-27.53,38643.9,7.57
1.8333333333333333,Khabarovsk,49,1435.672125,0.0,159.54,34.38,-160.92,41.06,-29.04,38643.9,6.06
1.8333333333333333,Vladivostok,121,1209.203125,0.0,158.05,34.38,-159.42,42.55,-27.55,38643.9,7.55
1.8333333333333333,Minsk,62,1413.237375,0.0,159.4,34.38,-160.78,41.2,-28.9,38643.9,6.2
1.8333333333333333,Almaty,91,1484.64775,0.0,159.83,34.38,-161.21,40.77,-29.33,38643.9,5.77
1.8333333333333333,Tehran,5,1629.806,0.0,160.64,34.38,-162.02,39.96,-30.14,38643.9,4.96
2.0,Vladimir,75,1209.712,0.0,158.05,34.38,-159.43,42.55,-27.55,38643.9,7.55
2.0,Murmansk,61,1008.116125,0.0,156.47,34.38,-157.85,44.13,-25.97,38643.9,9.13
2.0,Novosibirsk,33,1096.87625,0.0,157.2,34.38,-158.58,43.4,-26.7,38643.9,8.4
2.0,Zheleznogorsk,33,1102.872125,0.0,157.25,34.38,-158.63,43.35,-26.75,38643.9,8.35
2.0,Yakutsk,47,1586.268875,0.0,160.4,34.38,-161.78,40.19,-29.91,38643.9,5.19
2.0,Khabarovsk,120,1141.292625,0.0,157.54,34.38,-158.92,43.05,-27.05,38643.9,8.05
2.0,Vladivostok,48,1130.764125,0.0,157.46,34.38,-158.84,43.13,-26.97,38643.9,8.13
2.0,Minsk,3,1000.66325,0.0,156.4,34.38,-157.78,44.2,-25.9,38643.9,9.2
2.0,Almaty,18,1395.595,0.0,159.29,34.38,-160.67,41.31,-28.79,38643.9,6.31
2.0,Tehran,104,1562.058375,0.0,160.27,34.38,-161.65,40.33,-29.77,38643.9,5.33
2.1666666666666665,Vladimir,16,1417.7135,0.0,159.43,34.38,-160.81,41.17,-28.93,38643.9,6.17
2.1666666666666665,Murmansk,15,1271.355,0.0,158.48,34.38,-159.86,42.12,-27.98,38643.9,7.12
2.1666666666666665,Novosibirsk,104,1259.36375,0.0,158.4,34.38,-159.78,42.2,-27.9,38643.9,7.2
2.1666666666666665,Zheleznogorsk,118,1387.085625,0.0,159.24,34.38,-160.62,41.36,-28.74,38643.9,6.36
2.1666666666666665,Yakutsk,61,1067.46025,0.0,156.96,34.38,-158.34,43.63,-26.46,38643.9,8.63
2.1666666666666665,Khabarovsk,134,1601.512375,0.0,160.49,34.38,-161.87,40.11,-29.99,38643.9,5.11
2.1666666666666665,Vladivostok,47,1665.2115,0.0,160.83,34.38,-162.2,39.77,-30.33,38643.9,4.77
2.1666666666666665,Minsk,88,1317.78825,0.0,158.79,34.38,-160.17,41.8,-28.29,38643.9,6.8
2.1666666666666665,Almaty,32,1675.739375,0.0,160.88,34.38,-162.26,39.72,-30.38,38643.9,4.72
2.1666666666666665,Tehran,103,1232.0595,0.0,158.21,34.38,-159.59,42.39,-27.71,38643.9,7.39
2.3333333333333335,Vladimir,87,1009.5004375,0.0,156.48,34.38,-157.86,44.12,-25.98,38643.9,9.12
2.3333333333333335,Murmansk,29,1065.233,0.0,156.94,34.38,-158.32,43.65,-26.45,38643.9,8.65
2.3333333333333335,Novosibirsk,30,1011.9623125,0.0,156.5,34.38,-157.88,44.1,-26.0,38643.9,9.1
2.3333333333333335,Zheleznogorsk,117,1079.1665,0.0,157.06,34.38,-158.44,43.54,-26.56,38643.9,8.54
2.3333333333333335,Yakutsk,133,1401.901,0.0,159.33,34.38,-160.71,41.27,-28.83,38643.9,6.27
2.3333333333333335,Khabarovsk,60,1433.68975,0.0,159.52,34.38,-160.9,41.07,-29.03,38643.9,6.07
2.3333333333333335,Vladivostok,132,1408.450625,0.0,159.37,34.38,-160.75,41.23,-28.87,38643.9,6.23
2.3333333333333335,Minsk,0,1119.62875,0.0,157.38,34.38,-158.76,43.22,-26.88,38643.9,8.22
2.3333333333333335,Almaty,116,1587.968125,0.0,160.41,34.38,-161.79,40.18,-29.91,38643.9,5.18
2.3333333333333335,Tehran,15,1671.179375,0.0,160.86,34.38,-162.24,39.74,-30.36,38643.9,4.74
2.5,Vladimir,28,1108.5785,0.0,157.29,34.38,-158.67,43.31,-26.79,38643.9,8.31
2.5,Murmansk,72,1258.316125,0.0,158.39,34.38,-159.77,42.21,-27.89,38643.9,7.21
2.5,Novosibirsk,44,1403.881625,0.0,159.34,34.38,-160.72,41.25,-28.84,38643.9,6.25
2.5,Zheleznogorsk,58,1351.291375,0.0,159.01,34.38,-160.39,41.59,-28.51,38643.9,6.59
2.5,Yakutsk,131,1252.45125,0.0,158.35,34.38,-159.73,42.25,-27.85,38643.9,7.25
2.5,Khabarovsk,74,1326.82025,0.0,158.85,34.38,-160.23,41.74,-28.35,38643.9,6.74
2.5,Vladivostok,74,1597.882375,0.0,160.47,34.38,-161.85,40.13,-29.97,38643.9,5.13
2.5,Minsk,14,1308.11525,0.0,158.73,34.38,-160.11,41.87,-28.23,38643.9,6.87
2.5,Almaty,44,1312.53425,0.0,158.76,34.38,-160.14,41.84,-28.26,38643.9,6.84
2.5,Tehran,100,1020.9784375,0.0,156.58,34.38,-157.96,44.02,-26.08,38643.9,9.02
2.6666666666666665,Vladimir,84,1171.522,0.0,157.77,34.38,-159.15,42.83,-27.27,38643.9,7.83
2.6666666666666665,Murmansk,26,1036.785125,0.0,156.71,34.38,-158.09,43.89,-26.21,38643.9,8.89
2.6666666666666665,Novosibirsk,114,1166.287375,0.0,157.73,34.38,-159.11,42.86,-27.23,38643.9,7.86
2.6666666666666665,Zheleznogorsk,114,1021.6875,0.0,156.58,34.38,-157.96,44.01,-26.08,38643.9,9.01
2.6666666666666665,Yakutsk,72,1073.108,0.0,157.01,34.38,-158.39,43.59,-26.51,38643.9,8.59
2.6666666666666665,Khabarovsk,72,1623.801,0.0,160.61,34.38,-161.99,39.99,-30.11,38643.9,4.99
2.6666666666666665,Vladivostok,143,1783.670875,0.0,161.42,34.38,-162.8,39.17,-30.92,38643.9,4.17
2.6666666666666665,Minsk,84,1038.7185625,0.0,156.73,34.38,-158.1,43.87,-26.23,38643.9,8.87
2.6666666666666665,Almaty,43,1594.7785,0.0,160.45,34.38,-161.83,40.15,-29.95,38643.9,5.15
2.6666666666666665,Tehran,99,1389.985,0.0,159.26,34.38,-160.64,41.34,-28.76,38643.9,6.34
2.8333333333333335,Vladimir,25,1132.801625,0.0,157.48,34.38,-158.86,43.12,-26.98,38643.9,8.12
2.8333333333333335,Murmansk,69,1060.911875,0.0,156.91,34.38,-158.29,43.69,-26.41,38643.9,8.69
2.8333333333333335,Novosibirsk,41,1201.60325,0.0,157.99,34.38,-159.37,42.61,-27.49,38643.9,7.61
2.8333333333333335,Zheleznogorsk,55,1173.7735,0.0,157.79,34.38,-159.17,42.81,-27.29,38643.9,7.81
2.8333333333333335,Yakutsk,128,1641.296125,0.0,160.7,34.38,-162.08,39.9,-30.2,38643.9,4.9
2.8333333333333335,Khabarovsk,71,1048.332125,0.0,156.81,34.38,-158.18,43.79,-26.31,38643.9,8.79
2.8333333333333335,Vladivostok,142,1289.00925,0.0,158.6,34.38,-159.98,42.0,-28.1,38643.9,7.0
2.8333333333333335,Minsk,11,1277.88325,0.0,158.53,34.38,-159.9,42.07,-28.03,38643.9,7.07
2.8333333333333335,Almaty,112,1067.6275,0.0,156.96,34.38,-158.34,43.63,-26.47,38643.9,8.63
2.8333333333333335,Tehran,26,1105.290375,0.0,157.27,34.38,-158.64,43.33,-26.77,38643.9,8.33
3.0,Vladimir,24,1188.462,0.0,157.9,34.38,-159.27,42.7,-27.4,38643.9,7.7
3.0,Murmansk,23,1281.986375,0.0,158.55,34.38,-159.93,42.04,-28.06,38643.9,7.04
3.0,Novosibirsk,111,1079.86025,0.0,157.06,34.38,-158.44,43.53,-26.57,38643.9,8.53
3.0,Zheleznogorsk,111,1312.831,0.0,158.76,34.38,-160.14,41.84,-28.26,38643.9,6.84
3.0,Yakutsk,127,1030.930375,0.0,156.66,34.38,-158.04,43.94,-26.16,38643.9,8.94
3.0,Khabarovsk,141,1275.422375,0.0,158.51,34.38,-159.89,42.09,-28.01,38643.9,7.09
3.0,Vladivostok,70,1361.39275,0.0,159.08,34.38,-160.45,41.52,-28.58,38643.9,6.52
3.0,Minsk,81,1058.84675,0.0,156.89,34.38,-158.27,43.7,-26.39,38643.9,8.7
3.0,Almaty,40,1131.9385,0.0,157.47,34.38,-158.85,43.12,-26.97,38643.9,8.12
3.0,Tehran,96,1186.449375,0.0,157.88,34.38,-159.26,42.72,-27.38,38643.9,7.72
3.1666666666666665,Vladimir,80,1291.905125,0.0,158.62,34.38,-160.0,41.98,-28.12,38643.9,6.98
3.1666666666666665,Murmansk,37,1072.974375,0.0,157.01,34.38,-158.39,43.59,-26.51,38643.9,8.59
3.1666666666666665,Novosibirsk,110,1298.506875,0.0,158.66,34.38,-160.04,41.93,-28.17,38643.9,6.93
3.1666666666666665,Zheleznogorsk,110,1142.800125,0.0,157.56,34.38,-158.93,43.04,-27.06,38643.9,8.04
3.1666666666666665,Yakutsk,126,1446.634875,0.0,159.6,34.38,-160.98,40.99,-29.1,38643.9,5.99
3.1666666666666665,Khabarovsk,68,1160.575875,0.0,157.69,34.38,-159.07,42.91,-27.19,38643.9,7.91
3.1666666666666665,Vladivostok,139,1141.269375,0.0,157.54,34.38,-158.92,43.05,-27.05,38643.9,8.05
3.1666666666666665,Minsk,80,1297.310375,0.0,158.66,34.38,-160.04,41.94,-28.16,38643.9,6.94
3.1666666666666665,Almaty,109,1141.631,0.0,157.55,34.38,-158.93,43.05,-27.05,38643.9,8.05
3.1666666666666665,Tehran,23,1266.157375,0.0,158.45,34.38,-159.82,42.15,-27.95,38643.9,7.15
3.3333333333333335,Vladimir,21,1029.5116875,0.0,156.65,34.38,-158.03,43.95,-26.15,38643.9,8.95
3.3333333333333335,Murmansk,79,1086.77875,0.0,157.12,34.38,-158.5,43.48,-26.62,38643.9,8.48
3.3333333333333335,Novosibirsk,108,1329.20275,0.0,158.87,34.38,-160.25,41.73,-28.37,38643.9,6.73
3.3333333333333335,Zheleznogorsk,51,1056.718625,0.0,156.87,34.38,-158.25,43.72,-26.38,38643.9,8.72
3.3333333333333335,Yakutsk,66,1297.951375,0.0,158.66,34.38,-160.04,41.94,-28.16,38643.9,6.94
3.3333333333333335,Khabarovsk,138,1006.908125,0.0,156.46,34.38,-157.83,44.14,-25.96,38643.9,9.14
3.3333333333333335,Vladivostok,67,1029.9741875,0.0,156.65,34.38,-158.03,43.94,-26.15,38643.9,8.94
3.3333333333333335,Minsk,21,1226.28175,0.0,158.17,34.38,-159.55,42.43,-27.67,38643.9,7.43
3.3333333333333335,Almaty,37,1004.114,0.0,156.43,34.38,-157.81,44.17,-25.93,38643.9,9.17
3.3333333333333335,Tehran,22,1086.021125,0.0,157.11,34.38,-158.49,43.48,-26.61,38643.9,8.48
3.5,Vladimir,92,1498.815875,0.0,159.91,34.38,-161.29,40.69,-29.41,38643.9,5.69
3.5,Murmansk,34,1205.135,0.0,158.02,34.38,-159.4,42.58,-27.52,38643.9,7.58
3.5,Novosibirsk,107,1051.223,0.0,156.83,34.38,-158.21,43.77,-26.33,38643.9,8.77
3.5,Zheleznogorsk,107,1252.032875,0.0,158.35,34.38,-159.73,42.25,-27.85,38643.9,7.25
3.5,Yakutsk,123,1204.736625,0.0,158.01,34.38,-159.39,42.58,-27.52,38643.9,7.58
3.5,Khabarovsk,65,1563.32375,0.0,160.28,34.38,-161.66,40.32,-29.78,38643.9,5.32
3.5,Vladivostok,136,1372.753375,0.0,159.15,34.38,-160.53,41.45,-28.65,38643.9,6.45
3.5,Minsk,77,1155.91175,0.0,157.65,34.38,-159.03,42.94,-27.16,38643.9,7.94
3.5,Almaty,36,1512.043375,0.0,159.99,34.38,-161.37,40.61,-29.49,38643.9,5.61
3.5,Tehran,20,1727.008875,0.0,161.14,34.38,-162.52,39.46,-30.64,38643.9,4.46
3.6666666666666665,Vladimir,91,1123.1385,0.0,157.4,34.38,-158.78,43.19,-26.91,38643.9,8.19
3.6666666666666665,Murmansk,76,1044.781375,0.0,156.78,34.38,-158.16,43.82,-26.28,38643.9,8.82
3.6666666666666665,Novosibirsk,48,1137.76425,0.0,157.52,34.38,-158.9,43.08,-27.02,38643.9,8.08
3.6666666666666665,Zheleznogorsk,48,1030.31925,0.0,156.66,34.38,-158.03,43.94,-26.16,38643.9,8.94
3.6666666666666665,Yakutsk,136,1616.370375,0.0,160.57,34.38,-161.95,40.03,-30.07,38643.9,5.03
3.6666666666666665,Khabarovsk,135,1126.20925,0.0,157.43,34.38,-158.81,43.17,-26.93,38643.9,8.17
3.6666666666666665,Vladivostok,135,1037.4344375,0.0,156.71,34.38,-158.09,43.88,-26.22,38643.9,8.88
3.6666666666666665,Minsk,18,1091.765125,0.0,157.16,34.38,-158.54,43.44,-26.66,38643.9,8.44
3.6666666666666665,Almaty,105,1169.429125,0.0,157.76,34.38,-159.13,42.84,-27.26,38643.9,7.84
3.6666666666666665,Tehran,19,1236.49375,0.0,158.24,34.38,-159.62,42.36,-27.74,38643.9,7.36
3.8333333333333335,Vladimir,17,1440.677,0.0,159.57,34.38,-160.95,41.03,-29.07,38643.9,6.03
3.8333333333333335,Murmansk,75,1345.549,0.0,158.97,34.38,-160.35,41.62,-28.48,38643.9,6.62
3.8333333333333335,Novosibirsk,119,1155.326,0.0,157.65,34.38,-159.03,42.95,-27.15,38643.9,7.95
3.8333333333333335,Zheleznogorsk,47,1395.719625,0.0,159.29,34.38,-160.67,41.31,-28.79,38643.9,6.31
3.8333333333333335,Yakutsk,120,1253.60725,0.0,158.36,34.38,-159.74,42.24,-27.86,38643.9,7.24
3.8333333333333335,Khabarovsk,149,1254.10175,0.0,158.36,34.38,-159.74,42.23,-27.86,38643.9,7.23
3.8333333333333335,Vladivostok,63,1248.0235,0.0,158.32,34.38,-159.7,42.28,-27.82,38643.9,7.28
3.8333333333333335,Minsk,17,1330.654375,0.0,158.88,34.38,-160.26,41.72,-28.38,38643.9,6.72
3.8333333333333335,Almaty,33,1378.688875,0.0,159.19,34.38,-160.56,41.41,-28.69,38643.9,6.41
3.8333333333333335,Tehran,118,1484.552,0.0,159.83,34.38,-161.21,40.77,-29.33,38643.9,5.77
4.0,Vladimir,103,1047.077875,0.0,156.8,34.38,-158.17,43.8,-26.3,38643.9,8.8
4.0,Murmansk,30,1000.58,0.0,156.4,34.38,-157.78,44.2,-25.9,38643.9,9.2
4.0,Novosibirsk,45,1182.640375,0.0,157.85,34.38,-159.23,42.74,-27.35,38643.9,7.74
