time_h,gs_name,sat_id,elevation_deg,distance_km,cn0_dbhz,pseudorange_noise_m,clock_sync_error_m,tropo_error_m,iono_error_m,uere_m,pos_error_3d_m,time_error_ns,propagation_delay_ms
0.6666666666666666,Murmansk,57.0,0.0,1029.40575,43.95,0.148,1.7988,28.684,0.05,28.747,147.932,148.035,3.434
0.6666666666666666,Novosibirsk,29.0,0.0,1073.24175,43.59,0.1543,1.7988,28.684,0.05,28.747,147.932,148.035,3.58
0.6666666666666666,Zheleznogorsk,102.0,0.0,1229.6035,42.41,0.1767,1.7988,28.684,0.05,28.747,147.933,148.035,4.102
0.6666666666666666,Yakutsk,59.0,0.0,1683.910875,39.67,0.2422,1.7988,28.684,0.05,28.748,147.936,148.038,5.617
0.6666666666666666,Khabarovsk,59.0,0.0,1145.4725,43.02,0.1647,1.7988,28.684,0.05,28.747,147.933,148.035,3.821
0.6666666666666666,Vladivostok,131.0,0.0,1447.376125,40.99,0.2081,1.7988,28.684,0.05,28.747,147.934,148.037,4.828
0.6666666666666666,Minsk,179.0,0.0,1155.408375,42.95,0.166,1.7988,28.684,0.05,28.747,147.933,148.035,3.854
0.6666666666666666,Almaty,101.0,0.0,1195.822,42.65,0.1719,1.7988,28.684,0.05,28.747,147.933,148.035,3.989
0.6666666666666666,Tehran,0.0,0.0,1270.178625,42.12,0.1827,1.7988,28.684,0.05,28.747,147.933,148.036,4.237
0.8333333333333334,Vladimir,13.0,0.0,1114.1135,43.26,0.1602,1.7988,28.684,0.05,28.747,147.933,148.035,3.716
0.8333333333333334,Murmansk,71.0,0.0,1302.45375,41.91,0.1872,1.7988,28.684,0.05,28.747,147.933,148.036,4.345
0.8333333333333334,Novosibirsk,100.0,0.0,1213.37975,42.52,0.1745,1.7988,28.684,0.05,28.747,147.933,148.035,4.047
0.8333333333333334,Zheleznogorsk,43.0,0.0,1360.753125,41.53,0.1955,1.7988,28.684,0.05,28.747,147.934,148.036,4.539
0.8333333333333334,Yakutsk,115.0,0.0,1057.339625,43.72,0.152,1.7988,28.684,0.05,28.747,147.932,148.035,3.527
0.8333333333333334,Khabarovsk,130.0,0.0,1294.490125,41.96,0.1861,1.7988,28.684,0.05,28.747,147.933,148.036,4.318
0.8333333333333334,Vladivostok,58.0,0.0,1409.900875,41.22,0.2026,1.7988,28.684,0.05,28.747,147.934,148.036,4.703
0.8333333333333334,Minsk,70.0,0.0,1140.5065,43.06,0.164,1.7988,28.684,0.05,28.747,147.933,148.035,3.804
0.8333333333333334,Almaty,28.0,0.0,1140.02975,43.06,0.164,1.7988,28.684,0.05,28.747,147.933,148.035,3.803
0.8333333333333334,Tehran,84.0,0.0,1047.2290625,43.8,0.1506,1.7988,28.684,0.05,28.747,147.932,148.035,3.493
1.0,Vladimir,69.0,0.0,1207.843625,42.56,0.1737,1.7988,28.684,0.05,28.747,147.933,148.035,4.029
1.0,Murmansk,11.0,0.0,1102.228875,43.36,0.1584,1.7988,28.684,0.05,28.747,147.933,148.035,3.677
1.0,Novosibirsk,99.0,0.0,1204.232625,42.59,0.1731,1.7988,28.684,0.05,28.747,147.933,148.035,4.017
1.0,Zheleznogorsk,99.0,0.0,1049.101125,43.78,0.1509,1.7988,28.684,0.05,28.747,147.932,148.035,3.499
1.0,Yakutsk,114.0,0.0,1300.295375,41.92,0.187,1.7988,28.684,0.05,28.747,147.933,148.036,4.337
1.0,Khabarovsk,56.0,0.0,1284.218125,42.03,0.1846,1.7988,28.684,0.05,28.747,147.933,148.036,4.284
1.0,Vladivostok,128.0,0.0,1324.524625,41.76,0.1904,1.7988,28.684,0.05,28.747,147.934,148.036,4.418
1.0,Minsk,69.0,0.0,1165.630375,42.87,0.1676,1.7988,28.684,0.05,28.747,147.933,148.035,3.888
1.0,Almaty,98.0,0.0,1270.844875,42.12,0.1827,1.7988,28.684,0.05,28.747,147.933,148.036,4.239
1.0,Tehran,12.0,0.0,1415.234875,41.18,0.2036,1.7988,28.684,0.05,28.747,147.934,148.036,4.721
1.1666666666666667,Vladimir,10.0,0.0,1002.837125,44.18,0.1441,1.7988,28.684,0.05,28.747,147.932,148.035,3.345
1.1666666666666667,Murmansk,68.0,0.0,1089.026625,43.46,0.1566,1.7988,28.684,0.05,28.747,147.932,148.035,3.633
1.1666666666666667,Novosibirsk,40.0,0.0,1460.32275,40.91,0.21,1.7988,28.684,0.05,28.747,147.934,148.037,4.871
1.1666666666666667,Zheleznogorsk,40.0,0.0,1050.009375,43.78,0.1509,1.7988,28.684,0.05,28.747,147.932,148.035,3.502
1.1666666666666667,Yakutsk,54.0,0.0,1379.241375,41.41,0.1983,1.7988,28.684,0.05,28.747,147.934,148.036,4.601
1.1666666666666667,Khabarovsk,55.0,0.0,1055.323125,43.73,0.1518,1.7988,28.684,0.05,28.747,147.932,148.035,3.52
1.1666666666666667,Vladivostok,55.0,0.0,1112.058125,43.28,0.1599,1.7988,28.684,0.05,28.747,147.933,148.035,3.709
1.1666666666666667,Minsk,10.0,0.0,1287.119375,42.01,0.185,1.7988,28.684,0.05,28.747,147.933,148.036,4.293
1.1666666666666667,Almaty,25.0,0.0,1031.801125,43.93,0.1483,1.7988,28.684,0.05,28.747,147.932,148.035,3.442
1.1666666666666667,Tehran,11.0,0.0,1002.8273125,44.18,0.1441,1.7988,28.684,0.05,28.747,147.932,148.035,3.345
1.3333333333333333,Vladimir,9.0,0.0,1471.89875,40.84,0.2117,1.7988,28.684,0.05,28.747,147.934,148.037,4.91
