n_points,coverage_4sats_pct,coverage_good_pdop_pct,n_sats_min,n_sats_max,n_sats_mean,pdop_min,pdop_max,pdop_mean,pdop_p95,gdop_mean,gdop_p95,time_s,time_h
2701,93.97,69.38,2,18,8.15,1.248,270268.761,16235.848,270106.136,17143.098,284236.942,0.0,0.0
2701,95.08,72.42,3,17,8.17,1.284,374.633,7.473,14.891,8.041,15.687,600.0,0.1667
2701,95.78,81.78,2,18,8.45,1.299,355.469,7.388,17.29,8.006,18.884,1200.0,0.3333
2701,95.11,74.68,2,18,8.36,1.263,53.662,5.628,19.681,6.166,22.099,1800.0,0.5
2701,97.78,76.19,2,18,8.38,1.247,148.257,7.208,26.837,7.974,29.349,2400.0,0.6667
2701,94.11,78.86,3,18,8.4,1.284,232.364,6.764,19.051,7.352,21.834,3000.0,0.8333
2701,95.48,75.9,3,18,8.32,1.288,1639.598,11.297,17.819,12.131,19.155,3600.0,1.0
2701,95.26,70.57,3,18,8.15,1.277,1714.717,17.949,69.692,19.236,73.454,4200.0,1.1667
2701,94.56,73.75,3,17,8.16,1.294,2392.971,13.091,18.828,14.148,19.838,4800.0,1.3333
2701,93.89,76.6,3,18,8.42,1.29,11402.119,36.993,18.225,39.756,20.594,5400.0,1.5
2701,95.93,78.12,2,18,8.39,1.253,46.808,5.576,20.349,6.097,22.48,6000.0,1.6667
2701,95.96,75.05,2,18,8.38,1.244,606.611,12.273,62.466,13.75,69.904,6600.0,1.8333
2701,95.78,80.67,2,18,8.42,1.277,113.902,5.654,19.994,6.162,21.933,7200.0,2.0
2701,95.3,78.19,3,18,8.46,1.294,1434.994,9.143,15.518,9.878,16.835,7800.0,2.1667
2701,94.85,72.6,2,17,8.16,1.291,74.274,7.63,34.885,8.194,36.766,8400.0,2.3333
2701,94.85,71.53,3,17,8.17,1.267,338.836,8.557,25.679,9.185,27.062,9000.0,2.5
2701,95.11,80.23,3,18,8.47,1.286,12430.98,64.361,15.869,69.112,18.339,9600.0,2.6667
2701,94.59,77.05,2,18,8.38,1.276,65.195,5.604,21.125,6.108,23.321,10200.0,2.8333
2701,97.48,75.6,2,18,8.39,1.259,1643.807,31.785,159.787,35.695,184.222,10800.0,3.0
2701,95.0,76.45,2,18,8.36,1.278,55.793,5.595,19.717,6.105,22.293,11400.0,3.1667
2701,94.96,79.08,3,18,8.47,1.286,2168.157,15.048,18.405,16.205,20.447,12000.0,3.3333
2701,95.0,71.27,3,17,8.16,1.266,326.852,7.937,23.304,8.523,24.558,12600.0,3.5
2701,95.04,72.79,2,18,8.16,1.291,95.393,8.253,40.53,8.862,42.716,13200.0,3.6667
2701,95.93,78.38,3,18,8.46,1.292,966.225,9.119,18.375,9.837,20.854,13800.0,3.8333
2701,95.71,80.67,2,18,8.44,1.274,342.304,6.528,20.3,7.122,22.303,14400.0,4.0
2701,96.22,75.12,2,18,8.38,1.241,715.715,12.031,35.349,13.542,38.983,15000.0,4.1667
2701,96.22,77.86,2,18,8.39,1.256,52.524,5.436,19.434,5.948,21.474,15600.0,4.3333
2701,94.63,78.67,3,18,8.43,1.296,6826.533,25.551,15.608,27.661,17.189,16200.0,4.5
2701,95.96,72.97,3,17,8.16,1.247,1110.384,11.448,19.421,12.345,21.429,16800.0,4.6667
2701,94.63,69.9,3,18,8.15,1.27,1790.329,17.732,96.544,18.915,101.594,17400.0,4.8333
2701,94.56,76.08,3,18,8.31,1.287,3368.036,14.884,15.14,15.955,17.344,18000.0,5.0
2701,94.56,77.42,3,18,8.43,1.285,550.406,8.772,21.428,9.536,24.209,18600.0,5.1667
2701,97.0,76.42,2,18,8.41,1.247,127.147,6.984,23.956,7.721,25.883,19200.0,5.3333
2701,95.45,74.68,2,18,8.37,1.248,71.628,6.121,23.3,6.728,26.043,19800.0,5.5
2701,96.15,80.38,2,18,8.47,1.298,495.852,8.07,17.048,8.779,19.073,20400.0,5.6667
2701,94.63,72.6,3,17,8.14,1.285,579.315,8.472,17.43,9.111,19.248,21000.0,5.8333
2701,94.37,70.46,2,18,8.17,1.267,312.076,22.707,248.18,24.171,261.163,21600.0,6.0
2701,95.56,72.86,3,17,8.17,1.289,459.378,7.482,15.813,8.055,16.659,22200.0,6.1667
2701,94.85,81.3,2,18,8.44,1.295,959.353,8.99,15.265,9.711,16.734,22800.0,6.3333
2701,95.11,76.9,2,18,8.37,1.261,45.644,5.264,18.65,5.743,20.894,23400.0,6.5
2701,96.63,76.64,2,18,8.4,1.248,268.092,8.156,31.326,9.064,34.279,24000.0,6.6667
2701,94.56,78.64,3,18,8.39,1.268,151.281,5.872,19.39,6.393,21.178,24600.0,6.8333
2701,95.45,75.19,3,18,8.3,1.29,1167.951,11.023,20.949,11.857,22.839,25200.0,7.0
2701,94.78,71.23,3,18,8.16,1.289,1362.273,14.574,54.468,15.666,57.408,25800.0,7.1667
2701,93.45,72.64,3,17,8.14,1.294,411.024,8.163,20.342,8.779,21.434,26400.0,7.3333
2701,94.11,77.97,3,18,8.44,1.285,2132.862,12.711,18.713,13.713,21.157,27000.0,7.5
2701,95.26,77.71,2,18,8.38,1.254,51.24,5.531,20.157,6.037,22.029,27600.0,7.6667
2701,95.93,73.68,2,18,8.34,1.244,6694.73,30.037,76.942,33.702,87.73,28200.0,7.8333
2701,95.56,79.79,2,18,8.41,1.281,80.47,5.519,19.907,6.019,22.941,28800.0,8.0
2701,95.3,81.53,3,18,8.48,1.293,2320.496,11.946,13.026,12.878,14.051,29400.0,8.1667
2701,95.52,72.82,3,17,8.2,1.292,151820.914,360.725,30.619,386.794,32.269,30000.0,8.3333
2701,95.52,72.45,3,17,8.19,1.27,414.813,7.483,28.55,8.018,30.04,30600.0,8.5
2701,94.89,80.3,3,18,8.44,1.287,1936.104,13.366,15.021,14.386,16.716,31200.0,8.6667
2701,95.04,78.67,2,18,8.39,1.277,78.685,5.402,16.987,5.879,19.548,31800.0,8.8333
2701,96.78,74.27,2,18,8.39,1.255,449.508,15.173,85.82,16.967,97.606,32400.0,9.0
2701,95.19,76.64,2,18,8.38,1.249,49.405,5.423,20.241,5.921,22.088,33000.0,9.1667
2701,94.74,79.27,3,18,8.46,1.282,1308.94,13.146,18.63,14.176,20.566,33600.0,9.3333
2701,95.22,72.12,3,17,8.16,1.293,312.913,7.678,21.332,8.245,22.478,34200.0,9.5
2701,94.82,73.01,2,18,8.17,1.291,216.303,9.297,48.382,9.961,50.993,34800.0,9.6667
2701,96.37,75.68,3,18,8.29,1.261,895.34,11.426,19.217,12.292,20.979,35400.0,9.8333
2701,95.08,81.41,2,18,8.42,1.274,123.996,5.417,18.794,5.889,20.532,36000.0,10.0
2701,96.0,75.6,2,18,8.38,1.243,647.361,10.939,35.038,12.293,38.376,36600.0,10.1667
2701,95.08,76.71,2,18,8.38,1.258,61.567,5.455,20.16,5.974,22.947,37200.0,10.3333
2701,94.37,80.45,2,18,8.42,1.296,2653.658,15.211,14.894,16.424,16.31,37800.0,10.5
2701,95.93,72.97,3,17,8.13,1.247,217892.189,513.075,18.371,555.004,20.171,38400.0,10.6667
2701,94.63,70.57,3,18,8.14,1.272,271.471,16.215,157.88,17.246,166.139,39000.0,10.8333
2701,93.89,72.27,3,17,8.12,1.286,3861.664,16.054,13.801,17.205,15.707,39600.0,11.0
2701,95.22,78.75,3,18,8.44,1.284,877.184,12.742,21.723,13.85,24.91,40200.0,11.1667
2701,96.11,75.53,2,18,8.39,1.246,368.793,7.542,23.193,8.371,24.58,40800.0,11.3333
2701,95.89,75.56,2,18,8.39,1.246,506.027,8.198,22.556,9.129,24.619,41400.0,11.5
2701,95.04,78.6,2,18,8.44,1.309,1033.235,13.312,22.337,14.48,24.778,42000.0,11.6667
2701,94.0,72.16,3,17,8.13,1.285,1210.145,10.039,14.328,10.781,15.962,42600.0,11.8333
2701,94.59,71.08,3,18,8.14,1.27,323.178,14.459,124.159,15.395,130.654,43200.0,12.0
2701,96.0,73.31,3,17,8.15,1.289,749.537,9.739,17.985,10.473,19.74,43800.0,12.1667
2701,94.41,81.12,2,18,8.43,1.296,3244.774,16.046,13.822,17.315,14.771,44400.0,12.3333
2701,94.67,76.23,2,18,8.36,1.26,59.129,5.494,20.078,6.015,22.749,45000.0,12.5
2701,95.93,75.05,2,18,8.37,1.246,1212.045,12.962,38.236,14.611,41.864,45600.0,12.6667
2701,95.0,80.45,2,18,8.41,1.271,116.043,5.549,19.368,6.039,21.358,46200.0,12.8333
2701,96.15,78.19,3,18,8.45,1.29,1031.423,11.339,20.415,12.207,22.731,46800.0,13.0
2701,95.0,73.05,2,17,8.17,1.29,215.64,9.15,44.71,9.809,47.122,47400.0,13.1667
2701,95.0,72.2,3,17,8.15,1.293,239.204,7.713,22.125,8.286,23.314,48000.0,13.3333
2701,94.78,79.08,3,18,8.46,1.283,1344.129,13.238,18.635,14.271,20.525,48600.0,13.5
2701,95.0,76.82,2,18,8.38,1.251,51.879,5.368,19.581,5.859,21.347,49200.0,13.6667
2701,96.85,74.56,2,18,8.4,1.244,1098.2,19.684,91.59,22.035,102.188,49800.0,13.8333
2701,95.11,78.64,2,18,8.39,1.275,74.004,5.397,17.122,5.877,19.48,50400.0,14.0
2701,94.59,79.67,2,18,8.43,1.287,1254.757,11.073,14.275,11.926,16.066,51000.0,14.1667
2701,95.3,72.38,3,17,8.19,1.271,1026.447,9.32,27.287,9.98,28.757,51600.0,14.3333
2701,95.3,72.27,3,17,8.19,1.272,619.677,8.839,32.292,9.468,34.032,52200.0,14.5
2701,94.89,80.71,3,18,8.47,1.288,1250.449,10.335,13.005,11.135,14.031,52800.0,14.6667
2701,95.71,79.71,2,18,8.42,1.284,85.607,5.601,19.653,6.112,22.649,53400.0,14.8333
2701,96.11,73.79,2,18,8.35,1.243,27671.857,77.057,72.283,86.786,82.132,54000.0,15.0
2701,95.19,77.08,2,18,8.36,1.251,47.357,5.667,21.837,6.193,23.853,54600.0,15.1667
2701,94.52,78.3,3,18,8.44,1.285,3691.27,19.452,19.326,20.945,22.073,55200.0,15.3333
2701,93.41,71.86,3,17,8.14,1.293,317.539,7.892,19.671,8.48,20.727,55800.0,15.5
2701,95.08,71.01,3,18,8.16,1.29,1274.93,14.676,60.023,15.764,63.263,56400.0,15.6667
2701,95.71,74.75,3,18,8.28,1.29,911.789,10.704,20.81,11.516,22.718,57000.0,15.8333
2701,95.08,79.56,3,18,8.41,1.27,162.692,5.916,19.104,6.439,20.846,57600.0,16.0
2701,96.45,76.53,2,18,8.39,1.249,225.204,7.815,29.106,8.679,31.856,58200.0,16.1667
2701,95.34,77.12,2,18,8.38,1.26,75.482,5.37,19.511,5.873,21.607,58800.0,16.3333
2701,94.56,81.34,2,18,8.43,1.296,724.433,8.258,15.458,8.925,16.979,59400.0,16.5
2701,95.71,73.2,3,17,8.16,1.288,985.483,10.271,15.408,11.039,16.233,60000.0,16.6667
2701,94.15,70.31,2,18,8.15,1.269,433.154,32.926,432.706,34.9,455.814,60600.0,16.8333
2701,94.78,71.83,3,17,8.15,1.286,977.714,9.206,17.607,9.897,19.501,61200.0,17.0
2701,95.89,79.64,2,18,8.46,1.297,442.969,7.966,16.98,8.658,19.224,61800.0,17.1667
2701,95.22,74.64,2,18,8.36,1.249,68.56,6.145,24.714,6.749,27.676,62400.0,17.3333
2701,96.59,76.05,2,18,8.41,1.246,114.008,7.067,24.731,7.817,26.635,63000.0,17.5
2701,94.59,77.53,3,18,8.42,1.285,475.351,9.185,21.795,9.98,24.791,63600.0,17.6667
2701,94.45,76.42,3,18,8.3,1.286,6860.584,23.16,14.794,24.798,16.512,64200.0,17.8333
2701,94.59,70.16,3,18,8.15,1.268,106223.864,265.966,82.799,284.08,87.13,64800.0,18.0
2701,96.22,73.57,3,17,8.16,1.289,5925.337,21.731,19.493,23.488,21.762,65400.0,18.1667
2701,94.63,79.27,3,18,8.44,1.296,70923.701,175.931,15.159,190.312,16.546,66000.0,18.3333
2701,95.56,77.79,2,18,8.38,1.258,51.48,5.423,18.786,5.933,20.767,66600.0,18.5
2701,96.15,75.05,2,18,8.38,1.242,668.255,13.178,47.236,14.856,51.783,67200.0,18.6667
2701,95.48,80.67,2,18,8.43,1.271,96.544,5.497,20.481,5.985,22.595,67800.0,18.8333
2701,95.93,78.64,3,18,8.45,1.26,1028.509,10.47,20.011,11.279,21.458,68400.0,19.0
2701,94.78,73.71,2,17,8.16,1.29,95.416,7.843,37.924,8.409,39.969,69000.0,19.1667
2701,95.0,71.05,3,17,8.15,1.292,238.983,7.805,24.256,8.384,25.561,69600.0,19.3333
2701,94.82,78.23,3,18,8.46,1.244,1859.172,14.738,18.981,15.877,20.485,70200.0,19.5
