time_s,time_h,Vladimir,Zheleznogorsk,Khabarovsk,Murmansk,Novosibirsk,Vladivostok,Yakutsk,Minsk,Almaty,Urumqi,Delhi,Yangon,Jakarta,Tehran,Johannesburg,Nairobi,Luanda,Havana,Caracas,Buenos_Aires
0.0,0.0,10,10,7,10,8,6,10,7,7,6,6,3,4,7,5,2,4,3,3,4
600.0,0.1667,9,10,6,10,8,6,9,8,6,6,6,4,4,7,4,3,4,3,3,4
1200.0,0.3333,9,9,6,10,8,7,8,8,6,6,5,4,4,4,4,4,4,3,3,4
1800.0,0.5,9,8,7,9,7,7,8,8,5,6,5,4,3,4,4,4,4,4,3,4
2400.0,0.6667,8,8,7,10,7,4,8,7,5,5,4,3,3,4,4,4,4,3,3,4
3000.0,0.8333,10,8,7,10,6,4,9,7,5,6,4,3,3,4,4,4,4,3,2,5
3600.0,1.0,10,8,7,10,8,4,9,7,5,6,4,3,4,4,4,4,4,4,3,6
4200.0,1.1667,10,9,7,10,8,4,9,7,6,5,4,4,3,4,6,4,4,4,3,6
4800.0,1.3333,10,8,7,10,8,4,9,7,5,5,4,4,3,4,5,4,3,4,2,7
5400.0,1.5,10,8,7,10,7,5,9,8,6,6,4,4,3,5,4,3,3,3,2,6
6000.0,1.6667,10,8,8,11,7,5,10,7,6,7,4,2,3,7,4,3,4,3,2,4
6600.0,1.8333,10,9,7,11,8,5,9,7,6,6,5,3,3,7,5,4,3,3,2,4
7200.0,2.0,9,9,6,11,7,5,9,7,7,6,6,3,3,8,4,3,4,3,2,4
7800.0,2.1667,9,8,5,11,7,5,8,8,7,6,5,4,3,5,4,2,4,3,2,4
8400.0,2.3333,9,8,7,9,7,6,7,7,4,6,5,4,3,4,4,3,4,4,3,4
9000.0,2.5,9,8,6,10,7,6,8,9,4,5,4,4,3,4,4,3,4,5,3,4
9600.0,2.6667,9,8,7,10,7,4,9,8,4,6,4,3,3,4,4,4,4,3,3,4
10200.0,2.8333,9,7,7,10,8,4,10,7,4,6,4,3,3,4,4,4,4,3,2,5
10800.0,3.0,9,7,7,10,7,4,10,7,4,6,4,3,4,4,5,3,4,4,3,6
11400.0,3.1667,10,7,7,10,7,4,10,7,5,6,4,3,3,4,6,3,4,4,4,7
12000.0,3.3333,10,7,7,10,7,5,10,7,5,6,4,3,3,4,4,3,2,4,3,7
12600.0,3.5,10,7,7,10,7,5,10,8,5,6,4,3,3,5,4,2,3,3,3,6
13200.0,3.6667,10,7,7,11,7,5,10,7,5,5,5,2,3,6,6,3,4,3,3,4
13800.0,3.8333,9,6,6,11,7,4,10,7,5,6,5,2,3,7,5,4,3,4,3,4
14400.0,4.0,9,6,5,11,6,5,9,7,6,6,5,3,3,6,4,3,3,4,3,4
15000.0,4.1667,7,6,5,10,6,5,10,7,6,6,6,4,3,5,4,2,4,4,2,4
15600.0,4.3333,7,7,7,11,6,6,10,8,4,5,4,4,3,5,4,2,4,5,2,4
16200.0,4.5,7,7,6,10,7,5,9,8,4,6,4,4,3,4,4,3,4,4,3,4
16800.0,4.6667,7,7,6,10,8,5,9,8,4,6,4,3,3,4,4,3,4,3,2,4
17400.0,4.8333,7,8,7,10,8,4,10,7,4,6,4,3,3,4,4,3,4,3,4,5
18000.0,5.0,7,9,7,10,8,4,9,6,5,6,4,2,4,4,5,3,4,4,4,7
18600.0,5.1667,7,9,7,10,8,4,9,7,5,6,4,2,4,4,4,3,3,4,4,7
19200.0,5.3333,7,7,7,10,7,6,10,7,5,7,4,3,4,5,5,2,3,4,3,6
19800.0,5.5,8,7,6,10,7,6,10,8,4,6,4,3,3,6,5,2,3,4,3,6
20400.0,5.6667,7,7,5,10,7,6,10,7,5,5,5,2,4,5,6,3,3,4,4,4
21000.0,5.8333,7,6,5,11,7,5,9,6,5,5,4,2,4,6,5,4,3,4,4,4
21600.0,6.0,7,6,4,10,7,5,10,6,6,4,4,2,4,5,4,3,3,4,4,4
22200.0,6.1667,8,6,5,11,7,6,10,7,5,5,4,3,4,5,4,2,3,5,4,4
22800.0,6.3333,8,7,6,11,9,6,10,7,4,6,4,4,4,4,4,2,3,4,3,4
23400.0,6.5,7,7,6,11,9,5,9,8,4,6,4,4,3,4,4,2,3,4,3,4
24000.0,6.6667,7,7,6,10,9,5,9,8,4,6,4,2,3,4,4,2,2,3,3,4
24600.0,6.8333,7,7,6,10,10,4,10,8,4,6,3,3,3,4,5,3,2,4,4,6
25200.0,7.0,7,7,5,10,10,4,10,7,5,6,4,3,4,4,4,2,3,4,4,7
25800.0,7.1667,7,7,4,10,10,5,10,7,6,6,4,3,3,4,4,2,3,4,4,6
26400.0,7.3333,6,8,5,10,10,6,10,6,6,7,4,4,3,4,4,2,3,5,4,6
27000.0,7.5,6,8,5,10,10,6,10,6,5,5,3,4,4,5,5,2,3,4,4,5
27600.0,7.6667,6,8,5,10,9,6,9,6,5,4,4,3,4,5,5,3,3,4,4,4
28200.0,7.8333,6,8,5,9,9,5,10,6,6,4,3,2,4,4,5,4,2,4,4,4
28800.0,8.0,6,8,5,11,9,5,10,7,5,4,4,2,4,5,4,3,2,4,4,4
29400.0,8.1667,7,9,5,11,10,4,10,7,5,5,4,3,4,5,4,2,2,4,4,4
30000.0,8.3333,7,9,5,11,10,6,10,7,5,5,3,3,4,4,4,3,2,4,3,4
30600.0,8.5,7,8,4,11,10,6,9,7,4,5,3,3,4,3,4,3,2,4,5,4
31200.0,8.6667,7,8,4,10,10,5,9,8,4,4,3,3,3,3,3,3,2,3,3,4
31800.0,8.8333,8,8,4,10,9,5,10,8,5,5,2,3,3,3,4,3,2,3,3,5
32400.0,9.0,7,7,4,10,10,5,10,8,6,5,2,3,4,3,4,3,3,4,4,5
33000.0,9.1667,7,8,4,10,10,5,10,9,6,6,2,4,4,3,4,3,3,5,3,6
