time_s,time_h,Vladimir,Zheleznogorsk,Khabarovsk,Murmansk,Novosibirsk,Vladivostok,Yakutsk,Minsk,Almaty,Urumqi,Delhi,Yangon,Jakarta,Tehran,Johannesburg,Nairobi,Luanda,Havana,Caracas,Buenos_Aires
36600.0,10.1667,13,11,9,20,13,8,15,12,8,9,7,6,5,8,6,7,4,6,5,7
37200.0,10.3333,13,12,8,19,12,8,15,11,9,8,7,6,5,8,7,4,4,6,6,6
37800.0,10.5,14,12,12,17,11,10,16,11,7,8,7,6,4,8,7,4,6,6,7,7
38400.0,10.6667,16,13,11,14,11,8,13,12,7,9,6,6,5,6,6,6,6,5,7,7
39000.0,10.8333,13,14,9,14,13,9,14,13,8,9,5,6,5,6,6,6,6,5,6,8
39600.0,11.0,13,14,8,14,13,8,17,9,8,8,5,6,5,6,6,5,6,5,5,8
40200.0,11.1667,12,14,9,13,11,9,15,11,7,8,6,6,7,6,6,4,7,5,6,8
40800.0,11.3333,12,13,9,18,13,8,15,12,9,8,6,6,6,7,7,4,8,6,6,7
41400.0,11.5,13,13,8,19,14,9,17,13,8,9,6,6,5,8,7,7,7,6,4,7
42000.0,11.6667,12,12,9,18,13,8,15,13,8,9,7,6,5,8,6,7,7,8,4,8
42600.0,11.8333,14,14,11,15,13,7,14,13,8,8,7,6,4,8,7,7,6,6,4,7
43200.0,12.0,15,15,12,14,13,7,13,11,9,9,7,7,4,8,7,6,7,6,4,6
43800.0,12.1667,14,15,8,14,13,9,14,12,9,8,6,4,5,7,6,7,4,7,6,4
44400.0,12.3333,14,14,9,14,13,9,16,12,8,7,6,5,5,8,5,4,4,7,6,7
45000.0,12.5,13,12,9,15,13,8,15,11,8,8,6,5,5,6,6,4,4,7,5,8
45600.0,12.6667,13,13,9,19,13,8,15,13,9,8,6,4,6,6,6,4,4,6,7,8
46200.0,12.8333,13,13,10,19,11,9,16,12,9,8,6,4,7,7,6,4,5,7,7,7
46800.0,13.0,14,13,10,15,12,8,15,13,8,8,8,5,7,7,5,5,5,7,6,8
47400.0,13.1667,15,13,10,13,12,7,13,14,8,9,8,6,8,7,5,5,6,7,5,8
48000.0,13.3333,15,16,8,13,13,8,13,11,9,8,6,6,7,7,7,7,6,6,5,8
48600.0,13.5,13,14,10,13,12,8,15,10,9,8,6,7,7,8,6,6,7,6,6,8
49200.0,13.6667,12,12,10,15,12,9,16,13,8,8,6,7,6,8,6,8,6,7,6,8
49800.0,13.8333,12,12,9,18,14,8,14,14,8,9,6,8,5,8,6,8,6,6,5,6
50400.0,14.0,12,12,9,20,13,9,15,13,8,9,6,6,5,8,5,8,4,5,4,6
51000.0,14.1667,13,12,10,17,13,8,16,12,9,8,7,6,4,8,6,5,5,5,5,7
51600.0,14.3333,13,12,11,13,12,8,14,12,8,8,7,7,4,7,7,5,6,5,6,6
52200.0,14.5,14,15,9,13,13,8,12,13,8,9,7,6,4,7,5,6,6,5,7,6
52800.0,14.6667,14,16,8,13,14,9,15,12,8,8,6,6,5,5,6,6,5,7,7,7
53400.0,14.8333,13,13,8,13,13,9,16,10,9,8,6,5,6,4,6,5,5,6,6,7
54000.0,15.0,13,13,9,16,12,8,15,12,7,9,5,4,7,5,7,4,6,5,7,8
54600.0,15.1667,13,13,9,19,13,9,16,14,8,9,5,6,6,8,8,4,7,6,5,8
55200.0,15.3333,13,13,9,19,13,9,16,13,8,8,5,6,6,8,8,4,7,7,4,8
55800.0,15.5,13,13,10,15,13,8,16,14,7,9,7,6,5,8,7,6,8,7,4,8
56400.0,15.6667,14,14,11,14,14,7,14,12,7,9,7,7,4,8,7,6,7,7,4,8
57000.0,15.8333,13,15,11,14,13,8,13,10,9,8,7,6,5,8,6,5,5,6,5,6
57600.0,16.0,14,14,9,14,10,9,15,12,8,8,7,6,5,8,6,6,4,7,6,5
58200.0,16.1667,13,14,10,15,13,8,16,13,8,9,8,6,6,8,6,6,4,7,7,6
58800.0,16.3333,13,12,9,20,14,8,16,11,8,8,7,6,5,7,7,4,4,6,5,6
59400.0,16.5,13,13,9,19,12,8,15,11,9,8,6,6,5,7,6,4,4,5,7,7
60000.0,16.6667,13,13,11,17,12,9,16,11,8,8,7,4,6,7,6,4,5,6,8,7
60600.0,16.8333,15,14,10,14,12,7,13,13,7,8,7,5,7,7,6,5,7,7,8,8
61200.0,17.0,14,14,10,14,12,7,13,14,8,9,5,7,8,6,6,6,6,6,5,8
61800.0,17.1667,13,13,8,14,13,8,16,9,9,8,7,6,7,7,6,5,7,6,7,8
62400.0,17.3333,12,13,9,14,12,8,15,11,8,8,6,7,7,8,7,5,8,5,7,8
63000.0,17.5,12,12,9,17,13,7,14,14,8,9,6,6,5,8,6,8,8,5,5,8
63600.0,17.6667,12,12,8,19,14,9,14,13,9,8,6,6,6,8,5,8,6,6,4,6
64200.0,17.8333,12,11,8,20,13,8,15,13,9,7,6,7,4,8,7,8,5,5,4,6
64800.0,18.0,13,12,10,15,13,8,15,13,8,8,8,7,4,8,7,6,6,5,4,6
65400.0,18.1667,14,14,10,14,13,8,13,11,9,8,8,7,4,8,7,7,6,6,5,6
66000.0,18.3333,14,16,9,14,13,10,13,13,9,8,7,7,5,7,6,5,5,7,7,6
66600.0,18.5,14,14,9,13,13,8,16,12,8,9,6,5,6,6,6,5,4,7,7,7
67200.0,18.6667,13,13,9,14,13,8,15,11,8,10,6,4,5,6,7,4,4,7,6,8
67800.0,18.8333,13,13,10,19,13,8,16,12,9,8,6,4,8,6,7,4,5,5,7,8
68400.0,19.0,12,13,10,19,12,9,16,13,8,9,6,5,7,6,7,4,6,7,6,7
69000.0,19.1667,14,13,9,17,13,9,15,13,8,7,7,5,8,7,7,4,7,7,6,8
69600.0,19.3333,15,14,10,13,13,7,13,14,7,9,7,5,7,8,7,7,6,7,4,8
70200.0,19.5,15,15,12,13,14,8,14,11,8,8,7,6,6,8,7,6,6,6,5,7
70800.0,19.6667,13,15,10,14,12,9,16,9,9,8,6,7,5,8,6,6,5,6,6,6
71400.0,19.8333,12,12,9,14,12,9,16,13,8,8,7,6,5,8,6,7,5,8,6,6
72000.0,20.0,13,13,9,17,13,8,15,13,8,9,8,6,5,8,6,7,4,6,6,6
72600.0,20.1667,13,12,9,20,12,8,15,11,9,8,7,6,5,7,6,4,4,6,5,6
73200.0,20.3333,14,12,9,18,12,10,16,10,8,9,8,6,5,7,7,4,4,6,6,6
73800.0,20.5,13,12,12,15,11,8,15,11,7,8,7,6,4,7,6,5,6,6,7,8
74400.0,20.6667,14,13,9,14,13,8,12,13,7,9,6,5,5,6,6,6,7,6,7,8
75000.0,20.8333,13,15,9,14,13,8,15,13,8,8,5,6,6,5,6,6,6,5,6,8
75600.0,21.0,12,14,8,13,13,8,15,10,9,8,5,6,6,6,6,5,6,6,6,8
76200.0,21.1667,12,13,10,15,12,8,15,11,7,8,5,6,7,7,7,4,8,6,6,8
76800.0,21.3333,11,13,9,19,13,8,15,14,9,10,6,6,6,8,7,5,8,6,4,8
77400.0,21.5,12,13,8,19,13,8,16,13,8,8,6,6,5,8,8,7,7,7,4,8
78000.0,21.6667,13,13,9,17,13,8,15,14,9,9,6,6,4,9,7,7,6,7,4,8
78600.0,21.8333,14,13,12,14,14,6,13,12,8,9,7,7,4,8,7,5,7,5,4,7
79200.0,22.0,15,14,9,14,13,8,12,10,9,9,6,6,5,7,6,7,6,6,6,5
79800.0,22.1667,13,14,9,14,11,9,16,12,8,9,7,5,5,8,6,7,4,7,6,5
80400.0,22.3333,13,14,9,14,13,8,16,13,8,8,6,5,5,6,6,4,4,7,6,7
81000.0,22.5,13,13,9,17,14,8,16,11,8,8,6,5,6,6,6,4,4,5,6,8
81600.0,22.6667,13,13,10,19,12,9,15,12,8,8,6,4,7,6,6,4,5,6,7,8
82200.0,22.8333,13,13,12,18,11,8,16,13,9,7,6,4,7,6,6,4,5,7,7,8
82800.0,23.0,14,14,10,13,12,8,14,14,7,9,8,6,8,7,5,5,7,7,6,8
83400.0,23.1667,14,14,10,13,13,8,13,12,8,8,6,7,7,8,6,6,7,6,5,8
84000.0,23.3333,14,14,10,13,12,8,14,11,9,8,6,7,8,8,7,7,7,6,7,8
84600.0,23.5,12,13,10,14,12,9,15,12,9,8,6,7,6,8,6,6,7,6,6,8
85200.0,23.6667,11,12,9,16,13,8,17,13,8,9,6,7,5,8,6,8,6,6,5,7
85800.0,23.8333,12,12,9,19,14,8,15,13,8,8,7,8,5,8,6,8,5,5,4,6
