n_points,coverage_4sats_pct,coverage_good_pdop_pct,n_sats_min,n_sats_max,n_sats_mean,pdop_min,pdop_max,pdop_mean,pdop_p95,gdop_mean,gdop_p95,time_s,time_h
2701,86.38,49.87,2,14,6.25,0.838,141914481.407,1224723.387,13519.155,1258443.881,14948.829,0.0,0.0
2701,84.12,47.39,2,13,6.39,0.838,142157146.861,2530932.4,64.184,2593020.946,68.966,600.0,0.1667
2701,82.9,49.94,2,13,6.54,1.313,999.781,20.069,14.153,21.458,15.493,1200.0,0.3333
2701,82.12,52.2,2,13,6.59,1.324,793.701,13.402,19.66,14.219,20.059,1800.0,0.5
2701,82.67,52.65,2,13,6.55,1.339,2387.07,21.186,37.282,22.234,38.051,2400.0,0.6667
2701,83.12,52.13,2,13,6.6,1.33,848.376,58.284,436.323,60.971,445.368,3000.0,0.8333
2701,83.19,52.87,2,13,6.58,1.33,2956.092,32.78,44.882,35.23,45.809,3600.0,1.0
2701,83.04,54.54,2,13,6.61,1.328,762.957,13.249,21.53,14.041,21.969,4200.0,1.1667
2701,82.9,49.5,2,13,6.56,1.316,1047.164,17.321,14.33,18.298,14.953,4800.0,1.3333
2701,84.52,47.98,2,13,6.4,0.837,100590161.956,834202.838,53.622,854612.468,55.256,5400.0,1.5
2701,85.89,49.69,2,14,6.25,0.838,141922885.219,2473907.754,273.164,2536992.978,280.765,6000.0,1.6667
2701,84.3,48.43,2,13,6.24,0.838,142075112.03,1760853.921,78.837,1804918.27,80.962,6600.0,1.8333
2701,82.52,48.76,2,13,6.55,1.289,1036.125,22.495,15.403,24.153,17.097,7200.0,2.0
2701,82.15,51.28,2,13,6.58,1.322,842.863,13.961,18.257,14.823,19.174,7800.0,2.1667
2701,82.49,52.91,2,13,6.56,1.348,2070.341,18.83,31.896,19.743,32.553,8400.0,2.3333
2701,82.82,50.65,2,13,6.58,1.338,746.814,30.309,145.373,31.944,148.386,9000.0,2.5
2701,83.56,52.65,0,13,6.58,1.328,3731.983,26.83,56.434,28.076,57.601,9600.0,2.6667
2701,83.12,54.24,2,13,6.61,1.307,725.29,13.309,23.812,14.085,24.299,10200.0,2.8333
2701,84.08,49.87,2,13,6.58,1.32,1086.514,18.308,19.316,19.23,21.425,10800.0,3.0
2701,83.78,47.35,2,13,6.38,0.837,142371826.801,1370839.169,48.725,1404268.978,52.798,11400.0,3.1667
2701,84.71,49.35,2,13,6.24,0.838,141948122.686,2725729.932,156.14,2794720.922,169.271,12000.0,3.3333
2701,83.64,48.24,2,13,6.22,0.838,142009958.127,2989968.013,127.378,3066633.588,143.728,12600.0,3.5
2701,83.04,48.02,2,13,6.55,1.281,1207.46,21.627,19.309,23.263,21.764,13200.0,3.6667
2701,82.75,50.91,2,13,6.57,1.316,900.97,13.852,17.287,14.724,19.178,13800.0,3.8333
2701,82.23,53.17,2,13,6.57,1.329,1840.959,17.788,27.885,18.617,28.458,14400.0,4.0
2701,84.08,50.87,2,13,6.61,1.347,5988.947,39.111,87.249,40.952,89.056,15000.0,4.1667
2701,83.75,51.24,2,13,6.59,1.33,5117.772,32.872,76.057,34.351,77.631,15600.0,4.3333
2701,81.93,53.79,2,13,6.62,1.307,1869.306,18.621,26.654,19.527,27.201,16200.0,4.5
2701,84.52,50.46,2,13,6.61,1.304,1135.279,17.995,19.898,18.866,21.301,16800.0,4.6667
2701,84.82,45.95,2,13,6.38,0.837,142504656.562,1711119.956,43.493,1752693.91,47.814,17400.0,4.8333
2701,83.71,49.32,2,13,6.22,0.838,141990201.618,2188118.752,74.129,2243556.69,80.121,18000.0,5.0
2701,83.89,49.61,2,13,6.23,0.838,141961664.868,2512318.927,147.328,2576237.501,151.934,18600.0,5.1667
2701,82.9,47.02,2,13,6.4,0.837,142418789.18,3039028.8,70.47,3113041.39,72.304,19200.0,5.3333
2701,83.34,49.83,2,13,6.58,1.306,995.291,18.152,21.1,19.242,21.66,19800.0,5.5
2701,81.56,54.87,2,13,6.6,1.318,1669.029,16.856,24.784,17.632,25.292,20400.0,5.6667
2701,85.12,52.05,2,13,6.62,1.337,4091.6,29.4,62.357,30.658,63.647,21000.0,5.8333
2701,83.12,51.24,2,13,6.58,1.346,49450.653,203.03,116.715,225.847,119.134,21600.0,6.0
2701,82.08,52.5,2,13,6.62,1.316,2074.081,19.179,30.289,20.106,30.911,22200.0,6.1667
2701,84.3,51.68,2,13,6.59,1.305,1195.889,17.897,18.98,18.737,21.233,22800.0,6.3333
2701,84.15,46.98,1,13,6.54,1.292,1262.415,20.204,26.906,21.638,28.205,23400.0,6.5
2701,83.78,48.61,2,13,6.23,0.838,142049135.058,1538592.452,58.676,1577043.04,62.895,24000.0,6.6667
2701,83.52,50.57,2,13,6.21,0.838,141930217.269,2298271.851,173.181,2356374.881,179.707,24600.0,6.8333
2701,85.23,50.39,2,13,6.4,0.837,142296678.027,2227327.757,55.687,2281756.861,62.451,25200.0,7.0
2701,82.97,48.24,2,13,6.56,1.304,952.799,15.847,19.344,16.838,21.838,25800.0,7.1667
2701,81.82,55.05,2,13,6.61,1.308,1536.861,16.265,22.316,17.03,22.772,26400.0,7.3333
2701,84.82,53.91,2,13,6.63,1.327,3115.744,25.477,48.54,26.609,49.543,27000.0,7.5
2701,82.45,51.98,2,13,6.59,1.346,21429.673,99.894,251.118,104.264,256.323,27600.0,7.6667
2701,82.75,52.61,2,13,6.6,1.327,2352.141,20.093,35.096,21.002,35.819,28200.0,7.8333
2701,83.78,53.98,2,13,6.57,1.315,1271.668,15.747,19.052,16.537,19.742,28800.0,8.0
2701,83.67,48.91,2,13,6.56,1.29,1101.557,19.743,19.718,21.105,21.171,29400.0,8.1667
2701,82.9,49.28,2,13,6.23,0.838,142124941.329,1439216.387,47.612,1475695.621,51.048,30000.0,8.3333
2701,83.78,49.39,2,13,6.21,0.838,141915605.593,2213277.973,858.183,2270193.444,932.594,30600.0,8.5
2701,84.97,50.39,2,13,6.4,0.838,142191517.336,1409964.231,34.932,1444521.179,37.487,31200.0,8.6667
2701,84.6,48.2,2,13,6.56,1.322,918.742,15.801,23.0,16.846,25.438,31800.0,8.8333
2701,82.67,53.24,2,13,6.62,1.307,1433.325,17.128,20.307,18.076,20.72,32400.0,9.0
2701,84.45,53.61,2,13,6.64,1.318,2526.83,23.6,39.756,24.754,40.576,33000.0,9.1667
2701,81.93,51.65,2,13,6.58,1.339,35871.332,282.151,1631.991,291.782,1668.018,33600.0,9.3333
2701,82.23,52.24,2,13,6.6,1.346,2745.922,25.513,41.749,27.05,42.611,34200.0,9.5
2701,83.86,55.28,2,13,6.56,1.326,1367.277,15.899,20.801,16.688,21.224,34800.0,9.6667
2701,82.52,49.09,2,13,6.56,1.289,1283.798,21.893,15.33,23.371,16.227,35400.0,9.8333
2701,83.82,48.02,2,13,6.4,0.838,142217644.09,1053626.693,29.639,1079431.312,33.856,36000.0,10.0
2701,83.86,48.61,2,13,6.22,0.838,141917825.322,3668081.343,873.473,3762182.263,893.454,36600.0,10.1667
2701,83.89,48.54,1,13,6.23,0.838,142103273.996,4217626.298,447.26,4325302.892,506.12,37200.0,10.3333
2701,84.38,48.06,2,13,6.56,1.317,891.512,16.042,22.132,17.118,24.981,37800.0,10.5
2701,84.08,53.65,2,13,6.62,1.321,1351.069,17.542,20.374,18.538,24.1,38400.0,10.6667
2701,83.19,52.87,2,13,6.6,1.329,2136.743,21.245,33.682,22.221,34.375,39000.0,10.8333
2701,82.08,52.24,2,13,6.6,1.331,9857.432,67.373,192.535,70.685,196.526,39600.0,11.0
2701,82.52,52.02,2,13,6.6,1.34,3338.277,26.012,51.554,27.413,52.62,40200.0,11.1667
2701,82.86,54.09,2,13,6.57,1.338,1489.455,18.761,22.918,19.656,23.386,40800.0,11.3333
2701,82.15,49.28,2,13,6.55,1.313,23289.946,80.745,17.439,86.635,18.719,41400.0,11.5
2701,83.64,49.02,2,13,6.4,0.837,142327272.41,1501904.695,43.422,1538575.948,44.602,42000.0,11.6667
2701,83.38,48.13,1,13,6.22,0.838,141936877.143,1710200.139,236.603,1753230.619,260.405,42600.0,11.8333
2701,83.15,49.02,1,13,6.21,0.838,142031920.375,1014856.595,51.837,1041078.388,56.271,43200.0,12.0
2701,84.01,47.43,2,13,6.54,1.322,988.929,17.537,23.243,18.755,25.39,43800.0,12.1667
