n_points,coverage_4sats_pct,coverage_good_pdop_pct,n_sats_min,n_sats_max,n_sats_mean,pdop_min,pdop_max,pdop_mean,pdop_p95,gdop_mean,gdop_p95,time_s,time_h
2701,84.01,58.42,2,18,7.53,1.299,567229.407,5424.003,11599.476,6076.796,13077.923,0.0,0.0
2701,84.15,59.09,2,18,7.53,1.29,2353.736,23.466,33.551,25.729,38.297,600.0,0.1667
2701,81.08,60.87,2,18,7.5,1.286,1482.783,17.077,16.32,18.158,18.157,1200.0,0.3333
2701,79.56,64.01,2,19,7.54,1.252,935.624,13.026,17.987,13.647,19.383,1800.0,0.5
2701,80.16,66.35,2,19,7.53,1.258,3527.242,22.166,22.501,22.886,23.182,2400.0,0.6667
2701,81.38,65.35,2,24,7.73,1.26,2706.339,24.043,42.156,25.843,48.691,3000.0,0.8333
2701,80.53,66.57,2,18,7.54,1.259,4718.672,25.658,30.446,26.47,32.025,3600.0,1.0
2701,80.27,65.16,2,19,7.57,1.255,914.794,12.944,19.525,13.537,21.21,4200.0,1.1667
2701,80.23,62.05,2,18,7.51,1.281,1592.169,16.932,16.111,17.936,17.488,4800.0,1.3333
2701,84.23,59.98,2,18,7.56,1.291,1814.169,19.195,26.777,20.917,30.887,5400.0,1.5
2701,83.64,58.16,2,19,7.53,1.3,11178.614,95.779,134.532,106.527,157.683,6000.0,1.6667
2701,83.71,58.94,2,19,7.55,1.248,3822.014,34.25,63.297,37.893,64.853,6600.0,1.8333
2701,82.04,58.83,2,18,7.5,1.358,1422.664,18.392,17.007,19.622,18.578,7200.0,2.0
2701,80.41,64.12,2,19,7.56,1.25,979.935,13.576,15.947,14.226,17.009,7800.0,2.1667
2701,79.34,65.68,2,19,7.52,1.256,2939.526,20.289,19.699,20.969,20.831,8400.0,2.3333
2701,80.53,65.31,2,24,7.71,1.261,497.42,11.346,23.781,12.063,28.703,9000.0,2.5
2701,81.49,67.09,2,18,7.57,1.261,6669.211,49.39,42.45,50.673,45.815,9600.0,2.6667
2701,80.9,65.16,2,19,7.57,1.252,882.989,12.757,18.292,13.324,19.805,10200.0,2.8333
2701,80.75,61.9,2,18,7.54,1.276,1693.066,16.95,21.64,17.899,22.682,10800.0,3.0
2701,84.23,60.64,2,18,7.55,1.293,1719.94,21.586,23.901,23.301,26.168,11400.0,3.1667
2701,83.15,56.87,2,19,7.51,1.323,18541.447,83.175,64.95,92.755,73.58,12000.0,3.3333
2701,82.9,58.39,2,18,7.52,1.249,5864.944,48.014,62.946,53.28,72.623,12600.0,3.5
2701,81.86,57.9,2,18,7.49,1.349,1375.139,20.682,18.552,22.205,20.181,13200.0,3.6667
2701,81.19,64.35,2,18,7.53,1.288,1034.7,13.302,15.321,13.98,15.892,13800.0,3.8333
2701,79.27,65.61,2,19,7.55,1.257,2542.457,19.036,17.198,19.661,18.559,14400.0,4.0
2701,80.6,65.31,2,18,7.56,1.26,868.483,14.377,29.846,15.196,32.53,15000.0,4.1667
2701,81.27,66.35,2,24,7.72,1.257,11581.453,46.787,67.87,48.259,74.783,15600.0,4.3333
2701,81.27,66.42,2,19,7.59,1.255,855.635,12.764,19.372,13.31,21.073,16200.0,4.5
2701,80.67,62.72,2,19,7.55,1.254,1822.814,16.053,20.829,16.752,22.065,16800.0,4.6667
2701,83.01,60.68,2,18,7.53,1.296,2175.368,22.954,19.757,24.581,22.043,17400.0,4.8333
2701,83.41,58.09,2,19,7.51,1.249,3430.265,33.985,37.235,37.267,42.801,18000.0,5.0
2701,84.08,58.53,2,19,7.52,1.314,7827.046,64.475,117.439,72.073,133.492,18600.0,5.1667
2701,80.9,57.28,2,18,7.49,1.247,1456.622,25.03,21.3,27.132,24.211,19200.0,5.3333
2701,81.78,62.87,2,18,7.53,1.271,1104.274,13.833,15.182,14.599,16.448,19800.0,5.5
2701,79.79,64.61,2,19,7.56,1.254,2259.847,19.11,18.231,19.888,19.156,20400.0,5.6667
2701,80.82,66.72,2,19,7.57,1.258,886.307,12.77,22.74,13.329,23.906,21000.0,5.8333
2701,80.82,65.68,2,24,7.71,1.265,45522.675,148.49,164.445,153.071,177.016,21600.0,6.0
2701,80.93,66.86,2,19,7.57,1.257,831.716,12.436,21.665,12.992,23.371,22200.0,6.1667
2701,79.75,63.24,2,19,7.54,1.257,1992.126,15.919,21.409,16.589,22.427,22800.0,6.3333
2701,81.78,59.64,2,18,7.5,1.298,1143.437,16.632,18.152,17.743,20.352,23400.0,6.5
2701,82.15,57.5,2,18,7.5,1.248,1986.136,30.934,26.347,33.764,30.436,24000.0,6.6667
2701,84.3,59.31,2,18,7.51,1.319,11888.907,171.356,568.336,183.548,609.347,24600.0,6.8333
2701,82.3,59.05,2,18,7.52,1.248,1903.938,23.554,23.43,25.674,27.839,25200.0,7.0
2701,82.01,60.94,2,18,7.53,1.276,1195.659,14.527,19.573,15.397,21.622,25800.0,7.1667
2701,79.6,63.87,2,19,7.54,1.25,2051.273,18.434,13.353,19.23,14.813,26400.0,7.3333
2701,80.01,65.46,2,19,7.57,1.255,906.171,12.522,18.111,13.041,19.275,27000.0,7.5
2701,81.16,65.12,2,24,7.72,1.263,23630.794,109.788,297.704,114.486,300.791,27600.0,7.6667
2701,81.78,66.64,2,19,7.59,1.26,3911.685,23.648,26.132,24.558,26.818,28200.0,7.8333
2701,78.82,63.46,2,19,7.55,1.256,2415.744,23.452,16.091,24.238,17.457,28800.0,8.0
2701,81.6,62.2,2,18,7.5,1.267,1697.988,22.71,19.503,24.088,22.203,29400.0,8.1667
2701,81.23,57.57,2,18,7.5,1.247,1445.647,24.804,21.26,26.825,24.456,30000.0,8.3333
2701,83.97,58.46,2,18,7.52,1.3,7636.817,89.197,177.242,100.499,207.835,30600.0,8.5
2701,83.27,59.57,2,18,7.53,1.322,2924.972,28.497,33.901,31.314,37.736,31200.0,8.6667
2701,81.93,59.87,2,18,7.53,1.293,1320.829,14.575,19.178,15.596,20.83,31800.0,8.8333
2701,80.08,62.83,2,19,7.53,1.252,1893.3,16.697,17.225,17.52,18.643,32400.0,9.0
2701,80.01,65.9,2,19,7.57,1.259,928.616,12.537,19.079,13.051,20.761,33000.0,9.1667
2701,80.9,66.35,2,24,7.73,1.261,9465.748,40.145,62.887,41.452,68.323,33600.0,9.3333
2701,79.97,66.53,2,18,7.58,1.258,5004.338,26.592,29.102,27.544,31.7,34200.0,9.5
2701,78.82,65.24,2,19,7.56,1.255,2526.984,17.456,16.198,18.134,16.872,34800.0,9.6667
2701,81.3,62.35,2,18,7.52,1.283,1781.213,17.79,18.144,18.699,19.629,35400.0,9.8333
2701,80.16,57.42,2,18,7.5,1.29,1272.132,20.977,19.056,22.559,21.116,36000.0,10.0
2701,83.89,57.02,2,19,7.52,1.299,137137.304,421.001,70.958,481.203,82.758,36600.0,10.1667
2701,83.86,57.05,2,19,7.52,1.327,7438.315,48.52,58.251,53.897,66.378,37200.0,10.3333
2701,82.27,59.31,2,18,7.52,1.292,982.385,12.865,21.139,13.875,22.453,37800.0,10.5
2701,80.82,61.98,2,18,7.53,1.249,1771.415,17.139,15.811,18.034,17.15,38400.0,10.6667
2701,80.01,65.16,2,19,7.56,1.256,2687.331,20.132,17.653,20.853,19.458,39000.0,10.8333
2701,80.45,66.64,2,18,7.57,1.26,5980.918,29.292,37.061,30.25,39.137,39600.0,11.0
2701,80.67,66.86,2,18,7.57,1.26,7103.671,32.693,42.571,33.796,46.17,40200.0,11.1667
2701,78.86,65.64,2,19,7.55,1.257,2968.696,18.358,18.448,19.057,19.436,40800.0,11.3333
2701,80.49,63.16,2,19,7.55,1.25,1887.188,18.53,18.481,19.359,20.054,41400.0,11.5
2701,80.04,58.05,2,18,7.51,1.291,1321.253,19.853,19.052,21.219,20.94,42000.0,11.6667
2701,83.38,56.65,2,18,7.51,1.326,4904.578,39.098,47.241,43.206,54.432,42600.0,11.8333
2701,84.27,57.35,2,19,7.51,1.299,155947.71,472.921,94.056,525.993,107.954,43200.0,12.0
2701,81.3,58.5,2,18,7.49,1.29,1174.893,14.476,21.273,15.729,22.218,43800.0,12.1667
2701,80.67,61.09,2,18,7.49,1.282,1676.156,18.514,17.513,19.485,19.0,44400.0,12.3333
2701,79.67,64.42,2,19,7.56,1.254,2309.51,19.182,15.282,19.883,16.441,45000.0,12.5
2701,79.04,65.83,2,18,7.56,1.258,4419.775,24.763,26.823,25.555,28.724,45600.0,12.6667
2701,81.82,65.86,2,24,7.73,1.261,12648.227,50.023,81.439,51.693,87.306,46200.0,12.8333
2701,79.82,66.38,2,19,7.56,1.259,3638.022,19.999,19.039,20.735,20.697,46800.0,13.0
2701,80.23,62.87,2,19,7.55,1.253,2023.452,18.694,20.841,19.487,22.65,47400.0,13.1667
2701,79.82,59.2,2,18,7.5,1.353,1383.63,15.711,18.318,16.577,20.141,48000.0,13.3333
2701,83.15,57.53,2,18,7.5,1.322,2555.084,27.533,31.243,30.109,35.634,48600.0,13.5
2701,84.71,57.53,2,18,7.51,1.3,51401.817,200.255,322.631,221.474,378.109,49200.0,13.6667
2701,81.56,57.61,2,18,7.51,1.247,1504.476,22.094,23.45,24.218,26.009,49800.0,13.8333
2701,80.19,60.05,2,18,7.5,1.267,1601.099,19.243,19.624,20.368,22.563,50400.0,14.0
2701,78.16,62.35,2,19,7.54,1.261,2040.4,20.084,15.64,20.831,16.929,51000.0,14.1667
2701,81.04,65.68,2,19,7.58,1.261,3543.49,24.044,26.404,24.931,28.427,51600.0,14.3333
2701,81.01,64.86,2,24,7.9,1.262,64926.33,207.422,188.423,213.529,193.565,52200.0,14.5
2701,80.34,65.46,2,19,7.57,1.255,4749.721,23.175,22.031,24.004,22.496,52800.0,14.6667
2701,80.45,64.05,2,19,7.57,1.25,2201.296,18.903,24.848,19.676,28.124,53400.0,14.8333
2701,80.49,60.9,2,18,7.53,1.277,1219.497,14.618,19.189,15.434,21.237,54000.0,15.0
2701,82.04,57.09,2,18,7.51,1.248,1797.863,23.238,24.733,25.207,27.808,54600.0,15.1667
2701,84.04,57.53,2,19,7.5,1.319,7061.909,75.074,205.373,83.963,236.883,55200.0,15.3333
2701,81.45,56.28,2,18,7.51,1.248,2194.926,28.722,28.927,31.709,34.385,55800.0,15.5
2701,80.49,57.98,2,18,7.5,1.36,1541.739,20.05,18.438,21.3,21.303,56400.0,15.6667
2701,78.93,63.12,2,19,7.53,1.257,1841.835,18.488,20.896,19.22,22.744,57000.0,15.8333
2701,81.45,66.79,2,19,7.59,1.258,2988.851,20.458,20.583,21.197,22.309,57600.0,16.0
2701,81.27,65.38,2,24,7.71,1.264,20241.212,84.53,95.926,87.817,103.872,58200.0,16.1667
