n_points,coverage_4sats_pct,coverage_good_pdop_pct,n_sats_min,n_sats_max,n_sats_mean,pdop_min,pdop_max,pdop_mean,pdop_p95,gdop_mean,gdop_p95,time_s,time_h
765,77.65,34.38,2,10,5.12,1.804,13398.135,259.032,1077.258,271.094,1145.722,0.0,0.0
765,78.3,31.63,2,10,5.12,1.813,300.96,16.064,58.235,17.34,62.447,600.0,0.1667
765,79.08,38.43,2,10,5.13,1.851,488.823,10.772,32.787,11.682,33.78,1200.0,0.3333
765,79.35,40.78,2,10,5.17,1.815,41.335,7.74,22.603,8.328,23.963,1800.0,0.5
765,80.39,46.01,2,10,5.14,1.929,39.657,7.519,21.985,8.122,22.95,2400.0,0.6667
765,79.08,38.43,2,10,5.14,1.995,68.401,8.696,21.47,9.383,22.8,3000.0,0.8333
765,81.05,36.47,2,10,5.17,1.722,214.262,11.911,47.253,12.787,50.208,3600.0,1.0
765,82.22,33.86,2,10,5.2,1.72,1359.197,24.676,68.385,26.321,76.785,4200.0,1.1667
765,81.83,37.78,2,10,5.17,1.719,1619.078,24.749,22.481,26.055,23.707,4800.0,1.3333
765,80.39,40.92,2,10,5.18,1.991,44.16,8.388,23.588,9.06,24.893,5400.0,1.5
765,81.18,43.53,2,10,5.19,1.827,35.447,7.645,22.676,8.235,23.553,6000.0,1.6667
765,79.35,41.44,2,10,5.18,1.822,55.049,8.353,31.015,9.006,32.99,6600.0,1.8333
765,78.17,35.95,2,10,5.12,1.846,226.248,11.099,37.826,11.995,41.021,7200.0,2.0
765,78.43,33.07,2,10,5.15,1.804,4197.148,45.392,87.228,49.055,92.76,7800.0,2.1667
765,78.3,35.69,2,10,5.13,1.803,6688.592,54.723,110.269,58.994,113.866,8400.0,2.3333
765,78.04,33.73,2,10,5.15,1.836,713.014,13.88,42.452,15.0,45.919,9000.0,2.5
765,78.69,40.92,2,10,5.14,1.828,63.356,8.192,22.599,8.84,24.467,9600.0,2.6667
765,79.35,41.83,2,10,5.18,1.822,37.758,7.592,22.218,8.19,23.312,10200.0,2.8333
765,79.61,42.35,2,10,5.11,1.975,55.802,7.998,22.978,8.661,24.355,10800.0,3.0
765,80.13,35.82,2,10,5.16,1.995,313.799,12.88,22.898,13.76,24.132,11400.0,3.1667
765,82.35,35.69,2,10,5.17,1.719,2281.555,29.149,48.055,31.03,49.889,12000.0,3.3333
765,81.05,33.99,2,10,5.2,1.72,339.606,13.662,50.541,14.638,52.49,12600.0,3.5
765,80.78,39.61,2,10,5.13,1.996,97.2,9.617,23.855,10.353,25.241,13200.0,3.6667
765,81.18,44.71,2,10,5.2,1.939,41.52,7.89,23.274,8.505,24.622,13800.0,3.8333
765,80.92,42.48,2,10,5.18,1.815,38.209,7.623,24.365,8.2,25.555,14400.0,4.0
765,80.26,39.08,2,10,5.18,1.844,701.661,12.778,36.472,13.896,39.094,15000.0,4.1667
765,78.95,34.25,2,10,5.13,1.818,8939.344,42.734,53.586,46.155,58.499,15600.0,4.3333
765,78.3,32.94,2,10,5.16,1.806,15649.695,162.826,265.497,181.023,272.44,16200.0,4.5
765,77.52,34.12,2,10,5.1,1.812,824.842,19.464,63.786,20.952,67.384,16800.0,4.6667
765,78.3,37.12,2,10,5.17,1.86,168.984,9.964,29.661,10.768,32.916,17400.0,4.8333
765,78.82,41.44,2,10,5.13,1.816,52.529,7.823,22.565,8.451,24.156,18000.0,5.0
765,80.0,42.09,2,10,5.17,1.854,45.318,7.787,21.694,8.394,22.525,18600.0,5.1667
765,80.65,41.31,2,10,5.12,2.011,56.835,8.568,23.563,9.271,25.04,19200.0,5.3333
765,80.26,33.59,2,10,5.16,1.72,149.33,11.742,24.243,12.599,25.365,19800.0,5.5
765,81.7,35.29,2,10,5.16,1.72,651075.817,2122.304,157.784,2233.547,167.164,20400.0,5.6667
765,79.74,34.64,2,10,5.18,1.719,271.733,13.377,41.509,14.302,43.91,21000.0,5.8333
765,81.57,41.7,2,10,5.17,2.059,50.145,8.335,21.956,9.007,23.343,21600.0,6.0
765,80.78,42.48,2,10,5.2,1.828,39.355,7.774,22.575,8.388,23.477,22200.0,6.1667
765,81.31,40.52,2,10,5.17,1.831,73.892,8.492,27.432,9.149,29.245,22800.0,6.3333
765,80.13,36.21,2,10,5.19,1.858,430098.644,2117.706,44.224,2306.747,46.993,23400.0,6.5
765,78.95,35.16,2,10,5.12,1.81,541.442,20.345,66.013,21.965,81.762,24000.0,6.6667
765,77.39,33.73,2,10,5.17,1.801,362896.488,1307.577,165.613,1401.246,176.44,24600.0,6.8333
765,78.04,35.95,2,10,5.1,1.84,235.267,13.034,46.07,14.096,50.888,25200.0,7.0
765,79.35,39.22,2,10,5.19,1.829,98.721,9.081,29.617,9.81,32.587,25800.0,7.1667
765,79.87,41.96,2,10,5.13,1.831,45.668,7.824,23.892,8.441,25.569,26400.0,7.3333
765,79.74,42.48,2,10,5.18,1.957,48.427,7.808,21.205,8.436,22.405,27000.0,7.5
765,80.65,38.95,2,10,5.11,1.962,125.686,10.104,28.333,10.883,30.137,27600.0,7.6667
765,80.13,31.9,2,10,5.17,1.72,1216.204,17.142,38.708,18.36,40.463,28200.0,7.8333
765,80.92,35.16,2,10,5.15,1.722,2553.876,25.049,43.394,26.828,44.968,28800.0,8.0
765,80.65,36.99,2,10,5.17,1.97,278.466,12.139,30.771,13.202,32.625,29400.0,8.1667
765,80.65,43.66,2,10,5.16,2.005,47.776,7.777,21.089,8.407,22.714,30000.0,8.3333
765,81.44,42.35,2,10,5.21,1.825,45.737,8.096,24.122,8.719,25.979,30600.0,8.5
765,80.26,40.26,2,10,5.18,1.828,97.455,9.053,30.702,9.783,32.586,31200.0,8.6667
765,79.48,34.51,2,10,5.17,1.85,194.329,13.969,49.617,15.111,54.99,31800.0,8.8333
765,77.65,35.29,2,10,5.14,1.802,1116.599,36.357,128.112,39.24,139.742,32400.0,9.0
765,77.65,32.55,2,10,5.15,1.812,597.767,22.578,79.569,24.341,83.282,33000.0,9.1667
765,79.22,37.78,2,10,5.13,1.864,3654.164,24.478,40.245,26.628,44.048,33600.0,9.3333
765,79.61,38.82,2,10,5.18,1.827,71.593,8.551,26.839,9.228,28.751,34200.0,9.5
765,79.87,42.75,2,10,5.13,1.826,41.073,7.58,21.623,8.191,22.581,34800.0,9.6667
765,80.52,40.26,2,10,5.16,2.016,48.857,8.336,21.383,9.005,22.692,35400.0,9.8333
765,80.52,35.69,2,10,5.11,1.719,467.483,14.704,46.074,15.714,48.497,36000.0,10.0
765,79.74,32.29,2,10,5.17,1.719,2291.269,33.584,151.209,35.826,162.171,36600.0,10.1667
765,81.7,36.08,2,10,5.14,1.719,147.858,11.917,42.048,12.805,44.97,37200.0,10.3333
765,80.26,40.13,2,10,5.17,2.012,59.15,8.727,23.227,9.418,24.802,37800.0,10.5
765,80.13,44.05,2,10,5.15,1.867,45.306,7.762,22.539,8.379,23.344,38400.0,10.6667
765,80.13,40.13,2,10,5.21,1.818,52.581,8.239,25.252,8.891,26.77,39000.0,10.8333
765,79.74,39.22,2,10,5.15,1.851,165.435,10.003,30.479,10.84,34.226,39600.0,11.0
765,79.35,32.03,2,10,5.18,1.817,360.96,18.824,71.06,20.31,75.723,40200.0,11.1667
765,77.65,35.82,2,10,5.13,1.803,8557.159,111.366,412.223,118.155,486.484,40800.0,11.3333
765,78.69,32.68,2,10,5.17,1.815,7783.445,40.427,57.791,43.634,68.624,41400.0,11.5
765,79.35,38.56,2,10,5.14,1.842,521.481,11.349,34.998,12.32,37.58,42000.0,11.6667
765,79.61,40.13,2,10,5.19,1.818,37.886,7.693,22.155,8.277,22.914,42600.0,11.8333
765,80.78,45.36,1,10,5.12,1.937,42.023,7.647,22.225,8.267,23.603,43200.0,12.0
765,79.74,37.65,2,10,5.14,1.985,182.75,9.747,23.6,10.638,24.966,43800.0,12.1667
765,80.52,35.03,2,10,5.12,1.721,293.337,13.663,52.186,14.668,55.122,44400.0,12.3333
765,81.18,32.68,2,10,5.18,1.72,2289.357,30.265,45.165,32.222,48.356,45000.0,12.5
765,81.18,38.3,2,10,5.11,1.951,1773.281,22.044,36.444,23.271,38.469,45600.0,12.6667
765,79.74,39.87,2,10,5.17,1.991,54.911,8.399,24.016,9.071,25.409,46200.0,12.8333
765,81.05,43.4,2,10,5.17,1.828,38.0,7.722,23.381,8.332,24.343,46800.0,13.0
765,80.26,39.48,2,10,5.21,1.822,63.411,8.572,24.995,9.239,26.832,47400.0,13.1667
765,79.48,36.86,2,10,5.16,1.845,663.575,13.318,39.878,14.398,42.333,48000.0,13.3333
765,79.08,31.9,2,10,5.2,1.803,1092.201,36.251,105.098,39.042,112.907,48600.0,13.5
765,79.48,34.64,2,10,5.16,1.805,928.12,31.141,97.586,33.808,102.511,49200.0,13.6667
765,77.52,34.12,2,10,5.18,1.838,228.918,11.911,43.422,12.864,49.963,49800.0,13.8333
765,79.22,40.92,2,10,5.14,1.828,54.831,8.136,23.219,8.787,23.846,50400.0,14.0
765,79.87,42.61,2,10,5.19,1.822,35.168,7.53,21.77,8.121,22.959,51000.0,14.1667
765,79.48,41.83,2,10,5.09,1.976,59.007,8.305,24.649,8.988,26.142,51600.0,14.3333
765,81.05,34.9,2,10,5.18,1.718,69506.277,244.717,32.145,254.144,34.294,52200.0,14.5
765,81.96,34.64,2,10,5.13,1.719,7747.293,66.212,90.733,70.142,95.074,52800.0,14.6667
765,81.18,33.2,2,10,5.2,1.72,238.53,12.663,45.702,13.586,47.529,53400.0,14.8333
765,80.26,40.13,2,10,5.1,2.006,78.704,9.396,27.007,10.144,28.599,54000.0,15.0
765,79.48,43.53,2,10,5.18,1.938,52.359,7.846,22.927,8.46,24.264,54600.0,15.1667
765,80.39,42.61,2,10,5.16,1.814,41.617,7.697,23.436,8.296,24.45,55200.0,15.3333
765,78.82,37.91,2,10,5.2,1.853,82.304,9.153,29.466,9.878,31.766,55800.0,15.5
765,79.48,34.64,2,10,5.14,1.816,436.154,16.838,54.649,18.199,59.671,56400.0,15.6667
765,78.95,32.29,2,10,5.19,1.807,1461.7,100.88,570.428,106.909,609.776,57000.0,15.8333
765,78.95,33.73,2,10,5.13,1.813,693.986,19.813,60.512,21.443,64.944,57600.0,16.0
765,79.22,36.6,2,10,5.21,1.859,115.817,9.45,26.621,10.205,29.249,58200.0,16.1667
765,80.0,41.18,2,10,5.14,1.814,47.092,7.838,23.195,8.461,24.127,58800.0,16.3333
765,80.13,43.4,2,10,5.19,1.853,48.234,7.845,22.517,8.456,23.216,59400.0,16.5
765,80.52,39.74,2,10,5.1,2.009,61.716,8.97,25.321,9.693,26.798,60000.0,16.6667
765,80.92,33.2,2,10,5.19,1.72,166.262,11.804,26.679,12.675,27.912,60600.0,16.8333
765,81.7,34.64,2,10,5.13,1.72,5546.232,69.122,164.848,73.593,172.283,61200.0,17.0
765,80.39,33.99,2,10,5.17,1.718,773.03,16.615,35.27,17.66,37.629,61800.0,17.1667
765,80.78,41.44,2,10,5.11,2.067,46.984,8.609,27.137,9.312,28.993,62400.0,17.3333
765,80.13,42.61,2,10,5.2,1.825,37.106,7.569,21.793,8.166,22.434,63000.0,17.5
765,79.87,40.78,2,10,5.15,1.828,46.8,8.065,23.571,8.712,24.231,63600.0,17.6667
765,79.22,35.03,2,10,5.19,1.866,369.24,12.669,43.839,13.699,46.592,64200.0,17.8333
765,79.61,34.64,2,10,5.16,1.807,742.866,24.738,80.928,26.798,88.441,64800.0,18.0
765,78.69,32.68,2,10,5.2,1.801,1226.991,40.72,144.204,44.053,155.39,65400.0,18.1667
765,78.95,35.95,2,10,5.15,1.841,3416.45,24.115,43.241,26.372,48.554,66000.0,18.3333
765,79.48,39.08,2,10,5.21,1.826,79.436,8.884,28.183,9.575,30.264,66600.0,18.5
765,79.48,42.35,2,10,5.14,1.828,41.933,7.751,23.014,8.373,24.663,67200.0,18.6667
765,79.61,39.87,2,10,5.18,1.945,51.312,8.104,22.882,8.759,24.135,67800.0,18.8333
765,81.31,39.08,2,10,5.11,1.956,183.483,11.578,40.203,12.416,42.212,68400.0,19.0
765,81.05,32.16,2,10,5.18,1.72,3470.307,35.203,46.264,37.501,48.346,69000.0,19.1667
765,80.0,34.38,2,10,5.12,1.722,617.686,16.362,49.506,17.555,51.282,69600.0,19.3333
765,80.39,36.47,2,10,5.15,1.978,237.576,10.576,24.819,11.547,26.409,70200.0,19.5
765,80.78,43.92,2,10,5.13,1.936,45.131,7.849,22.775,8.496,23.885,70800.0,19.6667
765,80.78,41.31,2,10,5.19,1.821,50.128,7.923,24.187,8.528,25.751,71400.0,19.8333
765,79.22,38.69,2,10,5.14,1.833,146.818,9.556,31.289,10.355,33.559,72000.0,20.0
765,79.61,33.73,2,10,5.18,1.851,250.247,14.418,53.94,15.548,58.376,72600.0,20.1667
765,78.17,35.29,2,10,5.15,1.803,2185.464,55.19,169.884,60.828,188.516,73200.0,20.3333
765,78.95,32.03,2,10,5.17,1.815,719.969,24.205,74.277,26.086,84.058,73800.0,20.5
765,79.87,37.52,2,10,5.16,1.859,406.263,12.321,37.094,13.391,40.89,74400.0,20.6667
765,79.48,39.74,2,10,5.2,1.822,61.835,8.528,26.854,9.2,29.173,75000.0,20.8333
