time_s,time_h,Vladimir,Zheleznogorsk,Khabarovsk,Murmansk,Novosibirsk,Vladivostok,Yakutsk,Minsk,Almaty,Urumqi,Delhi,Yangon,Jakarta,Tehran,Johannesburg,Nairobi,Luanda,Havana,Caracas,Buenos_Aires
15000.0,4.1667,4,5,3,5,3,4,7,3,3,4,2,2,1,2,3,0,4,3,2,3
15600.0,4.3333,4,4,3,6,6,3,6,4,2,4,1,2,1,3,2,2,2,2,2,2
16200.0,4.5,4,4,3,5,4,3,5,4,3,4,2,1,1,3,2,2,4,3,3,3
16800.0,4.6667,4,4,3,6,6,3,7,4,3,3,2,2,2,3,2,2,2,2,2,3
17400.0,4.8333,5,4,3,5,4,3,5,3,4,2,2,1,2,3,2,3,3,2,4,3
18000.0,5.0,4,4,3,6,5,3,7,5,4,2,3,2,3,3,2,2,2,2,2,3
18600.0,5.1667,5,4,3,5,3,2,5,3,3,3,2,2,3,2,2,3,2,1,4,3
19200.0,5.3333,3,5,3,6,5,3,7,5,2,2,3,1,3,3,2,2,2,2,2,2
19800.0,5.5,6,3,5,5,4,2,5,3,4,3,3,3,3,2,2,3,1,2,2,3
20400.0,5.6667,3,6,4,7,6,4,7,5,2,2,3,2,3,4,2,2,2,2,2,2
21000.0,5.8333,5,3,4,5,4,3,5,4,3,3,2,3,3,2,2,2,1,2,1,3
21600.0,6.0,4,6,4,5,5,3,8,3,2,2,3,2,3,3,2,2,2,2,2,2
22200.0,6.1667,5,3,4,5,4,4,6,4,3,3,2,3,3,3,2,2,2,3,1,3
22800.0,6.3333,4,5,4,6,4,4,6,4,2,3,3,3,1,2,2,1,2,2,1,3
23400.0,6.5,4,4,3,5,3,4,6,3,3,4,2,2,0,3,3,0,4,3,2,3
24000.0,6.6667,4,4,4,6,5,3,6,4,2,4,1,2,0,4,2,2,2,2,2,2
24600.0,6.8333,4,4,3,6,4,3,5,4,3,4,3,1,1,3,2,2,4,3,3,3
25200.0,7.0,5,4,3,6,6,3,7,4,3,3,2,2,2,2,2,2,2,2,2,3
25800.0,7.1667,5,4,3,6,4,3,5,3,4,3,2,1,2,3,2,3,3,2,3,2
26400.0,7.3333,4,5,2,6,6,3,7,5,4,2,3,2,3,3,2,2,2,2,2,3
27000.0,7.5,5,4,3,6,3,2,5,3,3,2,2,3,3,2,2,3,2,1,3,3
27600.0,7.6667,3,5,3,6,5,3,7,4,3,2,3,1,3,3,3,2,2,3,2,2
28200.0,7.8333,6,4,4,5,4,2,5,3,4,3,2,3,3,2,2,3,1,2,2,3
28800.0,8.0,3,6,4,6,6,4,7,5,2,2,4,2,3,4,3,2,2,2,2,2
29400.0,8.1667,6,3,5,5,4,3,5,4,3,2,2,3,3,2,2,2,1,2,1,3
30000.0,8.3333,4,6,4,5,4,3,6,4,2,2,3,2,3,3,2,2,2,2,1,2
30600.0,8.5,4,3,4,6,4,4,6,4,3,3,2,3,3,3,2,2,2,3,1,3
31200.0,8.6667,4,5,4,6,4,4,6,4,3,3,3,2,1,2,2,1,2,2,1,3
31800.0,8.8333,4,4,3,6,3,3,6,3,3,4,2,2,0,3,3,0,3,3,2,3
32400.0,9.0,4,5,3,6,5,3,5,4,3,4,1,2,1,4,2,2,2,2,2,2
33000.0,9.1667,4,4,3,6,4,2,5,4,3,4,3,1,1,2,2,2,4,3,3,3
33600.0,9.3333,4,4,2,6,5,3,6,4,4,3,2,2,2,2,2,2,2,2,2,2
34200.0,9.5,5,4,3,6,4,2,5,4,4,3,2,1,2,3,2,2,3,3,3,3
34800.0,9.6667,4,5,2,6,6,3,7,4,4,2,3,2,3,3,2,2,2,2,2,3
35400.0,9.8333,5,4,3,6,3,2,5,3,3,2,2,3,3,2,2,3,2,1,3,3
36000.0,10.0,3,5,3,5,5,3,7,4,3,2,3,1,3,3,3,2,2,3,2,2
36600.0,10.1667,7,4,4,6,4,2,5,3,4,3,2,3,3,2,2,3,1,2,2,2
37200.0,10.3333,3,4,4,5,6,4,6,5,2,2,4,2,3,4,3,2,2,2,2,2
37800.0,10.5,6,3,5,6,4,2,5,4,3,2,2,3,3,2,2,2,1,2,2,3
38400.0,10.6667,4,6,4,5,4,3,6,5,2,2,3,2,3,3,3,2,2,2,1,2
39000.0,10.8333,4,3,4,6,4,4,6,4,3,2,2,3,3,3,2,2,2,3,1,3
39600.0,11.0,5,5,4,6,4,4,6,4,3,3,3,2,1,3,3,1,2,2,1,3
40200.0,11.1667,4,4,3,6,3,3,6,3,3,4,2,2,0,3,2,0,3,3,1,4
40800.0,11.3333,5,5,3,6,4,3,5,4,3,4,1,2,1,3,2,2,2,2,2,2
41400.0,11.5,4,4,3,6,4,2,5,4,3,4,3,2,1,2,2,2,3,2,3,3
42000.0,11.6667,5,4,2,5,5,3,6,4,4,4,1,2,2,2,2,2,2,2,2,2
42600.0,11.8333,4,4,3,6,4,2,5,4,5,3,2,1,2,3,2,2,3,3,3,2
43200.0,12.0,4,5,2,5,5,3,6,4,4,2,3,2,3,3,3,2,2,2,2,3
43800.0,12.1667,5,4,3,5,3,2,5,3,3,3,2,2,3,2,2,2,2,1,3,2
44400.0,12.3333,3,5,3,5,6,3,7,4,3,2,3,1,3,4,3,2,2,2,2,2
45000.0,12.5,7,4,4,7,3,2,5,3,4,3,2,3,3,2,2,2,1,1,2,3
45600.0,12.6667,4,5,4,5,4,4,6,6,2,2,4,2,3,3,3,2,2,2,2,2
46200.0,12.8333,6,3,5,6,4,2,5,4,3,3,2,3,3,2,2,2,1,2,2,3
46800.0,13.0,4,7,4,5,4,3,6,5,3,2,3,2,3,3,3,2,2,2,2,2
47400.0,13.1667,5,3,3,6,4,4,6,4,3,2,2,3,3,3,2,2,2,3,1,3
48000.0,13.3333,5,5,4,5,4,4,6,4,3,2,3,2,1,3,3,2,2,2,2,3
48600.0,13.5,4,4,3,6,4,3,6,3,3,3,2,2,2,3,2,0,3,3,1,4
49200.0,13.6667,5,5,3,5,4,3,6,4,3,4,2,2,1,3,2,0,2,2,2,2
49800.0,13.8333,4,3,3,7,4,2,6,4,3,4,3,2,1,2,2,2,3,2,3,3
50400.0,14.0,5,4,2,5,5,3,7,4,4,4,1,2,2,3,3,2,2,2,2,2
51000.0,14.1667,4,4,3,8,4,2,5,4,3,3,3,1,1,3,2,2,3,3,3,3
51600.0,14.3333,5,5,2,5,5,3,6,5,4,2,3,2,3,3,3,2,2,2,2,3
52200.0,14.5,5,4,3,7,3,2,5,3,3,3,2,2,3,2,2,2,3,1,3,2
52800.0,14.6667,4,5,3,5,5,3,6,5,3,2,3,2,3,4,2,2,2,2,2,2
53400.0,14.8333,7,4,4,7,3,2,5,3,4,3,2,3,3,2,2,2,1,1,2,3
54000.0,15.0,4,5,4,5,4,3,7,7,2,2,4,2,3,3,3,2,1,2,2,2
54600.0,15.1667,5,4,5,7,4,2,5,4,3,3,2,3,3,2,2,2,1,4,2,3
55200.0,15.3333,4,5,4,6,4,3,7,5,3,2,3,2,3,3,3,2,1,2,2,2
55800.0,15.5,5,3,4,7,4,4,6,4,3,3,2,3,3,2,2,2,2,4,1,3
56400.0,15.6667,5,6,4,5,4,4,5,4,3,2,3,2,2,3,4,2,2,2,2,3
57000.0,15.8333,4,4,3,7,4,3,6,4,3,3,2,2,2,3,2,2,3,3,1,4
57600.0,16.0,5,5,3,5,4,3,7,4,3,4,2,2,1,3,2,0,2,2,2,3
58200.0,16.1667,4,3,3,8,4,2,6,4,3,4,4,2,1,2,2,2,3,2,3,3
58800.0,16.3333,5,5,2,5,5,3,7,4,4,4,1,2,1,2,3,2,2,2,2,2
59400.0,16.5,4,4,3,8,4,2,5,4,2,3,3,1,1,3,2,2,3,3,3,3
60000.0,16.6667,5,5,2,5,5,3,6,5,4,2,3,2,3,2,3,2,2,2,2,3
60600.0,16.8333,5,4,3,7,3,2,5,3,3,3,3,2,3,2,2,2,3,2,3,1
61200.0,17.0,4,6,2,5,5,3,6,4,4,2,3,2,3,3,2,3,2,2,2,2
61800.0,17.1667,7,4,3,8,3,2,5,3,4,3,2,2,3,2,2,2,1,2,2,3
62400.0,17.3333,4,5,4,5,5,3,6,7,2,2,3,2,3,3,3,3,1,2,2,2
63000.0,17.5,5,4,4,8,4,2,5,4,3,3,1,3,3,2,2,2,1,3,2,3
63600.0,17.6667,4,4,4,6,4,3,7,6,3,2,3,2,3,3,3,2,1,2,2,2
64200.0,17.8333,5,3,4,9,4,4,6,4,3,3,2,3,3,2,2,2,2,4,1,3
64800.0,18.0,4,5,4,5,4,4,7,5,3,2,2,2,2,3,4,2,2,2,2,2
65400.0,18.1667,4,4,3,9,4,4,6,4,3,3,2,2,2,3,2,2,3,3,2,3
66000.0,18.3333,5,6,4,5,4,3,5,4,3,3,2,2,1,3,2,0,2,2,1,3
66600.0,18.5,4,3,3,9,4,2,6,3,3,4,3,3,1,2,2,1,3,2,2,3
67200.0,18.6667,5,5,2,5,5,2,7,5,3,4,1,2,1,2,3,2,2,3,2,2
67800.0,18.8333,4,4,3,9,4,2,5,4,2,3,3,1,1,3,2,2,3,3,3,3
68400.0,19.0,7,5,2,5,5,4,6,5,4,2,2,2,3,1,3,2,2,2,2,3
69000.0,19.1667,4,4,4,8,3,2,5,4,4,3,3,2,3,3,2,2,3,2,3,1
69600.0,19.3333,5,5,2,5,6,4,6,4,3,2,3,2,3,3,2,3,2,2,3,3
70200.0,19.5,5,4,4,9,3,2,5,3,4,3,2,1,3,2,3,2,1,2,2,3
70800.0,19.6667,4,5,4,5,5,3,6,6,2,2,3,2,3,3,3,3,2,2,3,2
71400.0,19.8333,5,4,5,10,3,2,5,4,3,3,1,3,3,2,2,2,1,2,2,3
72000.0,20.0,4,4,4,6,4,3,7,6,3,3,3,2,3,3,3,3,1,2,2,2
72600.0,20.1667,5,3,4,9,4,4,6,4,3,3,2,3,3,2,2,2,1,4,1,3
73200.0,20.3333,4,5,4,5,4,4,6,5,3,3,2,2,2,3,4,2,2,2,2,2
73800.0,20.5,5,4,3,9,4,4,6,4,3,3,2,3,2,3,2,2,3,4,2,3
74400.0,20.6667,5,5,4,5,4,3,5,4,3,3,2,2,1,3,2,0,2,2,1,3
75000.0,20.8333,4,3,3,9,4,2,6,3,3,4,3,3,1,2,3,1,3,2,2,3
75600.0,21.0,5,6,2,5,4,2,6,5,3,4,1,2,0,2,2,2,2,3,2,2
76200.0,21.1667,4,4,4,9,4,2,5,4,2,3,3,1,1,3,2,2,3,3,2,3
76800.0,21.3333,7,5,2,5,5,3,7,5,4,2,2,2,3,2,4,2,3,2,2,3
77400.0,21.5,4,4,4,8,3,2,5,4,3,4,3,2,2,3,2,2,3,2,2,2
78000.0,21.6667,5,5,2,5,5,4,6,5,3,2,3,2,3,3,2,3,2,2,3,4
78600.0,21.8333,5,4,4,10,3,2,5,3,4,3,3,1,3,2,3,2,1,2,2,3
79200.0,22.0,4,5,3,5,5,2,6,5,2,3,3,2,3,3,3,3,2,2,3,3
79800.0,22.1667,5,4,5,10,4,2,5,3,4,3,1,3,3,2,2,2,1,2,2,3
80400.0,22.3333,4,4,4,6,4,3,6,6,3,3,4,2,3,3,3,3,1,2,3,2
81000.0,22.5,5,4,4,10,5,3,6,4,3,3,2,2,3,2,2,2,1,4,2,3
81600.0,22.6667,4,5,4,5,4,4,6,6,3,3,2,2,2,3,4,2,2,2,1,2
82200.0,22.8333,5,4,4,9,5,4,6,4,3,3,3,3,2,3,2,2,3,4,2,3
82800.0,23.0,5,5,4,5,4,3,6,4,3,4,2,2,1,4,2,0,2,2,1,3
83400.0,23.1667,4,3,4,9,5,2,6,3,3,4,3,3,1,2,3,1,3,2,2,4
84000.0,23.3333,6,6,3,5,4,3,6,5,3,4,2,2,0,2,2,2,2,2,2,2
84600.0,23.5,4,3,4,9,4,2,5,4,2,3,3,3,1,3,2,2,3,2,2,3
85200.0,23.6667,7,5,2,5,5,3,6,4,4,3,2,2,2,2,4,2,3,2,2,3
85800.0,23.8333,3,4,4,8,3,2,5,4,3,4,3,2,2,3,2,2,3,2,2,2
