n_points,coverage_4sats_pct,coverage_good_pdop_pct,n_sats_min,n_sats_max,n_sats_mean,pdop_min,pdop_max,pdop_mean,pdop_p95,gdop_mean,gdop_p95,time_s,time_h
171,0.0,0.0,0,1,0.81,,,,,,,0.0,0.0
171,0.0,0.0,0,1,0.77,,,,,,,60.0,0.0167
171,0.0,0.0,0,1,0.68,,,,,,,120.0,0.0333
171,0.0,0.0,0,1,0.59,,,,,,,180.0,0.05
171,0.0,0.0,0,1,0.47,,,,,,,240.0,0.0667
171,0.0,0.0,0,1,0.31,,,,,,,300.0,0.0833
171,0.0,0.0,0,1,0.2,,,,,,,360.0,0.1
171,0.0,0.0,0,1,0.1,,,,,,,420.0,0.1167
171,0.0,0.0,0,1,0.04,,,,,,,480.0,0.1333
171,0.0,0.0,0,0,0.0,,,,,,,540.0,0.15
171,0.0,0.0,0,0,0.0,,,,,,,600.0,0.1667
171,0.0,0.0,0,0,0.0,,,,,,,660.0,0.1833
171,0.0,0.0,0,0,0.0,,,,,,,720.0,0.2
171,0.0,0.0,0,0,0.0,,,,,,,780.0,0.2167
171,0.0,0.0,0,0,0.0,,,,,,,840.0,0.2333
171,0.0,0.0,0,0,0.0,,,,,,,900.0,0.25
171,0.0,0.0,0,0,0.0,,,,,,,960.0,0.2667
171,0.0,0.0,0,0,0.0,,,,,,,1020.0,0.2833
171,0.0,0.0,0,0,0.0,,,,,,,1080.0,0.3
171,0.0,0.0,0,0,0.0,,,,,,,1140.0,0.3167
171,0.0,0.0,0,0,0.0,,,,,,,1200.0,0.3333
171,0.0,0.0,0,0,0.0,,,,,,,1260.0,0.35
171,0.0,0.0,0,0,0.0,,,,,,,1320.0,0.3667
171,0.0,0.0,0,0,0.0,,,,,,,1380.0,0.3833
171,0.0,0.0,0,0,0.0,,,,,,,1440.0,0.4
171,0.0,0.0,0,0,0.0,,,,,,,1500.0,0.4167
171,0.0,0.0,0,0,0.0,,,,,,,1560.0,0.4333
171,0.0,0.0,0,1,0.08,,,,,,,1620.0,0.45
171,0.0,0.0,0,1,0.22,,,,,,,1680.0,0.4667
171,0.0,0.0,0,1,0.41,,,,,,,1740.0,0.4833
171,0.0,0.0,0,1,0.53,,,,,,,1800.0,0.5
171,0.0,0.0,0,1,0.7,,,,,,,1860.0,0.5167
171,0.0,0.0,0,1,0.85,,,,,,,1920.0,0.5333
171,0.0,0.0,0,1,0.92,,,,,,,1980.0,0.55
171,0.0,0.0,0,1,0.96,,,,,,,2040.0,0.5667
171,0.0,0.0,0,1,0.96,,,,,,,2100.0,0.5833
171,0.0,0.0,0,1,0.96,,,,,,,2160.0,0.6
171,0.0,0.0,0,1,0.92,,,,,,,2220.0,0.6167
171,0.0,0.0,0,1,0.81,,,,,,,2280.0,0.6333
171,0.0,0.0,0,1,0.69,,,,,,,2340.0,0.65
171,0.0,0.0,0,1,0.52,,,,,,,2400.0,0.6667
171,0.0,0.0,0,1,0.35,,,,,,,2460.0,0.6833
171,0.0,0.0,0,1,0.2,,,,,,,2520.0,0.7
171,0.0,0.0,0,1,0.1,,,,,,,2580.0,0.7167
171,0.0,0.0,0,1,0.02,,,,,,,2640.0,0.7333
171,0.0,0.0,0,0,0.0,,,,,,,2700.0,0.75
171,0.0,0.0,0,0,0.0,,,,,,,2760.0,0.7667
171,0.0,0.0,0,0,0.0,,,,,,,2820.0,0.7833
171,0.0,0.0,0,0,0.0,,,,,,,2880.0,0.8
171,0.0,0.0,0,0,0.0,,,,,,,2940.0,0.8167
171,0.0,0.0,0,0,0.0,,,,,,,3000.0,0.8333
