time_h,gs_name,sat_id,distance_km,elevation_deg,fspl_db,atm_loss_db,rx_power_dbw,cn0_dbhz,snr_db,doppler_hz,link_margin_db
0.8333333333333334,Zheleznogorsk,14,1930.5405,0.0,162.11,34.38,-163.49,38.49,-31.61,39455.2,3.49
0.8333333333333334,Khabarovsk,37,730.025625,0.0,153.66,34.38,-155.04,46.93,-23.16,39455.2,11.93
0.9166666666666666,Vladimir,6,1761.06325,0.0,161.31,34.38,-162.69,39.29,-30.81,39455.2,4.29
0.9166666666666666,Zheleznogorsk,28,2269.39075,0.0,163.51,34.38,-164.89,37.08,-33.02,39455.2,2.08
0.9166666666666666,Khabarovsk,14,1229.08425,0.0,158.19,34.38,-159.57,42.41,-27.69,39455.2,7.41
1.0,Vladimir,6,1842.017375,0.0,161.7,34.38,-163.08,38.9,-31.2,39455.2,3.9
1.0,Zheleznogorsk,28,1694.610375,0.0,160.98,34.38,-162.36,39.62,-30.48,39455.2,4.62
1.0,Khabarovsk,36,1227.406375,0.0,158.18,34.38,-159.55,42.42,-27.68,39455.2,7.42
1.0833333333333333,Vladimir,20,2085.923375,0.0,162.78,34.38,-164.16,37.82,-32.28,39455.2,2.82
1.0833333333333333,Zheleznogorsk,13,1924.590625,0.0,162.08,34.38,-163.46,38.51,-31.58,39455.2,3.51
1.0833333333333333,Khabarovsk,13,1398.1685,0.0,159.31,34.38,-160.69,41.29,-28.81,39455.2,6.29
1.1666666666666667,Vladimir,5,1303.63825,0.0,158.7,34.38,-160.08,41.9,-28.2,39455.2,6.9
1.1666666666666667,Zheleznogorsk,27,1855.267875,0.0,161.76,34.38,-163.14,38.83,-31.27,39455.2,3.83
1.1666666666666667,Khabarovsk,35,2110.758,0.0,162.88,34.38,-164.26,37.71,-32.39,39455.2,2.71
1.25,Vladimir,19,2545.92525,0.0,164.51,34.38,-165.89,36.08,-34.01,39455.2,1.08
1.25,Zheleznogorsk,12,1594.4235,0.0,160.45,34.38,-161.83,40.15,-29.95,39455.2,5.15
1.25,Khabarovsk,35,1061.5485,0.0,156.91,34.38,-158.29,43.68,-26.42,39455.2,8.68
1.3333333333333333,Vladimir,4,1428.195625,0.0,159.49,34.38,-160.87,41.11,-28.99,39455.2,6.11
1.3333333333333333,Zheleznogorsk,35,2450.2455,0.0,164.18,34.38,-165.56,36.42,-33.68,39455.2,1.42
1.3333333333333333,Khabarovsk,12,1737.961125,0.0,161.2,34.38,-162.58,39.4,-30.7,39455.2,4.4
1.4166666666666667,Vladimir,4,1691.51625,0.0,160.96,34.38,-162.34,39.64,-30.46,39455.2,4.64
1.4166666666666667,Zheleznogorsk,11,1855.7105,0.0,161.77,34.38,-163.15,38.83,-31.27,39455.2,3.83
1.4166666666666667,Khabarovsk,34,1402.0385,0.0,159.33,34.38,-160.71,41.27,-28.83,39455.2,6.27
1.5,Vladimir,3,2094.286625,0.0,162.82,34.38,-164.2,37.78,-32.32,39455.2,2.78
1.5,Zheleznogorsk,11,1679.333625,0.0,160.9,34.38,-162.28,39.7,-30.4,39455.2,4.7
1.5,Khabarovsk,11,1749.888125,0.0,161.26,34.38,-162.64,39.34,-30.76,39455.2,4.34
1.5833333333333333,Vladimir,3,1021.0001875,0.0,156.58,34.38,-157.96,44.02,-26.08,39455.2,9.02
1.5833333333333333,Zheleznogorsk,25,2158.15325,0.0,163.08,34.38,-164.46,37.52,-32.58,39455.2,2.52
1.5833333333333333,Khabarovsk,33,2195.9005,0.0,163.23,34.38,-164.61,37.37,-32.73,39455.2,2.37
1.6666666666666667,Vladimir,3,2583.0655,0.0,164.64,34.38,-166.02,35.96,-34.14,39455.2,0.96
1.6666666666666667,Zheleznogorsk,10,1255.4545,0.0,158.37,34.38,-159.75,42.23,-27.87,39455.2,7.23
1.6666666666666667,Khabarovsk,33,1476.000125,0.0,159.78,34.38,-161.16,40.82,-29.28,39455.2,5.82
1.75,Vladimir,2,1104.194375,0.0,157.26,34.38,-158.64,43.34,-26.76,39455.2,8.34
1.75,Zheleznogorsk,10,2374.66275,0.0,163.91,34.38,-165.29,36.69,-33.41,39455.2,1.69
1.75,Khabarovsk,10,2286.24675,0.0,163.58,34.38,-164.96,37.02,-33.08,39455.2,2.02
1.8333333333333333,Vladimir,2,1656.93675,0.0,160.78,34.38,-162.16,39.81,-30.28,39455.2,4.81
1.8333333333333333,Zheleznogorsk,9,1537.238875,0.0,160.13,34.38,-161.51,40.47,-29.63,39455.2,5.47
1.8333333333333333,Khabarovsk,32,1715.37825,0.0,161.08,34.38,-162.46,39.51,-30.58,39455.2,4.51
1.9166666666666667,Vladimir,1,1833.755375,0.0,161.66,34.38,-163.04,38.93,-31.16,39455.2,3.93
1.9166666666666667,Zheleznogorsk,9,1508.832875,0.0,159.97,34.38,-161.35,40.63,-29.47,39455.2,5.63
1.9166666666666667,Khabarovsk,9,2195.2025,0.0,163.23,34.38,-164.6,37.37,-32.73,39455.2,2.37
2.0,Vladimir,1,866.3871875,0.0,155.15,34.38,-156.53,45.45,-24.65,39455.2,10.45
2.0,Zheleznogorsk,8,2267.60575,0.0,163.51,34.38,-164.89,37.09,-33.01,39455.2,2.09
2.0,Khabarovsk,39,2399.37075,0.0,164.0,34.38,-165.38,36.6,-33.5,39455.2,1.6
2.0833333333333335,Vladimir,1,2684.08475,0.0,164.97,34.38,-166.35,35.63,-34.47,39455.2,0.63
2.0833333333333335,Zheleznogorsk,8,947.0954375,0.0,155.92,34.38,-157.3,44.67,-25.43,39455.2,9.67
2.0833333333333335,Khabarovsk,39,1900.498125,0.0,161.97,34.38,-163.35,38.62,-31.48,39455.2,3.62
2.1666666666666665,Vladimir,0,840.3294375,0.0,154.88,34.38,-156.26,45.71,-24.39,39455.2,10.71
2.1666666666666665,Zheleznogorsk,8,2375.706,0.0,163.91,34.38,-165.29,36.69,-33.41,39455.2,1.69
2.1666666666666665,Khabarovsk,16,2370.79775,0.0,163.89,34.38,-165.27,36.7,-33.4,39455.2,1.7
2.25,Vladimir,0,1761.92625,0.0,161.32,34.38,-162.69,39.28,-30.82,39455.2,4.28
2.25,Zheleznogorsk,15,1228.650625,0.0,158.18,34.38,-159.56,42.41,-27.69,39455.2,7.41
2.25,Khabarovsk,38,2088.76025,0.0,162.79,34.38,-164.17,37.8,-32.3,39455.2,2.8
2.3333333333333335,Vladimir,7,1607.10125,0.0,160.52,34.38,-161.9,40.08,-30.02,39455.2,5.08
2.3333333333333335,Zheleznogorsk,15,1462.0495,0.0,159.69,34.38,-161.07,40.9,-29.2,39455.2,5.9
2.3333333333333335,Khabarovsk,38,2579.38025,0.0,164.63,34.38,-166.01,35.97,-34.13,39455.2,0.97
2.4166666666666665,Vladimir,7,940.7976875,0.0,155.87,34.38,-157.24,44.73,-25.37,39455.2,9.73
2.4166666666666665,Zheleznogorsk,14,2018.586125,0.0,162.5,34.38,-163.88,38.1,-32.0,39455.2,3.1
2.4166666666666665,Khabarovsk,23,2007.4455,0.0,162.45,34.38,-163.83,38.15,-31.95,39455.2,3.15
2.5,Vladimir,28,2484.26975,0.0,164.3,34.38,-165.68,36.3,-33.8,39455.2,1.3
2.5,Zheleznogorsk,14,755.069,0.0,153.96,34.38,-155.33,46.64,-23.46,39455.2,11.64
2.5,Khabarovsk,37,2312.19,0.0,163.68,34.38,-165.06,36.92,-33.18,39455.2,1.92
2.5833333333333335,Vladimir,6,750.6566875,0.0,153.9,34.38,-155.28,46.69,-23.41,39455.2,11.69
2.5833333333333335,Zheleznogorsk,14,2480.847,0.0,164.29,34.38,-165.67,36.31,-33.79,39455.2,1.31
2.5833333333333335,Khabarovsk,22,1970.3215,0.0,162.29,34.38,-163.67,38.31,-31.79,39455.2,3.31
2.6666666666666665,Vladimir,6,1997.465,0.0,162.41,34.38,-163.78,38.19,-31.91,39455.2,3.19
2.6666666666666665,Zheleznogorsk,13,974.3143125,0.0,156.17,34.38,-157.55,44.43,-25.67,39455.2,9.43
2.6666666666666665,Khabarovsk,22,2192.90725,0.0,163.22,34.38,-164.6,37.38,-32.72,39455.2,2.38
2.75,Vladimir,27,1355.074375,0.0,159.03,34.38,-160.41,41.56,-28.54,39455.2,6.56
2.75,Zheleznogorsk,13,1569.15175,0.0,160.31,34.38,-161.69,40.29,-29.81,39455.2,5.29
2.75,Khabarovsk,43,2215.7235,0.0,163.31,34.38,-164.69,37.29,-32.81,39455.2,2.29
2.8333333333333335,Vladimir,27,1172.369,0.0,157.78,34.38,-159.16,42.82,-27.28,39455.2,7.82
2.8333333333333335,Zheleznogorsk,12,1798.783,0.0,161.5,34.38,-162.87,39.1,-31.0,39455.2,4.1
2.8333333333333335,Khabarovsk,21,1607.804625,0.0,160.52,34.38,-161.9,40.08,-30.02,39455.2,5.08
2.9166666666666665,Vladimir,26,2226.589,0.0,163.35,34.38,-164.73,37.25,-32.85,39455.2,2.25
2.9166666666666665,Zheleznogorsk,12,810.4873125,0.0,154.57,34.38,-155.95,46.03,-24.07,39455.2,11.03
2.9166666666666665,Khabarovsk,42,2411.0125,0.0,164.04,34.38,-165.42,36.56,-33.54,39455.2,1.56
3.0,Vladimir,26,655.16925,0.0,152.72,34.38,-154.1,47.87,-22.22,39455.2,12.87
3.0,Zheleznogorsk,12,2686.93425,0.0,164.98,34.38,-166.36,35.62,-34.48,39455.2,0.62
3.0,Khabarovsk,20,1555.6765,0.0,160.23,34.38,-161.61,40.36,-29.74,39455.2,5.36
3.0833333333333335,Vladimir,26,2243.8965,0.0,163.42,34.38,-164.79,37.18,-32.92,39455.2,2.18
3.0833333333333335,Zheleznogorsk,34,847.9545625,0.0,154.96,34.38,-156.34,45.63,-24.47,39455.2,10.63
3.0833333333333335,Khabarovsk,20,1957.856375,0.0,162.23,34.38,-163.61,38.37,-31.73,39455.2,3.37
3.1666666666666665,Vladimir,25,1184.4775,0.0,157.87,34.38,-159.25,42.73,-27.37,39455.2,7.73
3.1666666666666665,Zheleznogorsk,11,1817.386,0.0,161.58,34.38,-162.96,39.01,-31.09,39455.2,4.01
3.1666666666666665,Khabarovsk,41,1723.955875,0.0,161.13,34.38,-162.51,39.47,-30.63,39455.2,4.47
3.25,Vladimir,25,1380.913875,0.0,159.2,34.38,-160.58,41.4,-28.7,39455.2,6.4
3.25,Zheleznogorsk,33,1558.69425,0.0,160.25,34.38,-161.63,40.35,-29.75,39455.2,5.35
3.25,Khabarovsk,19,1249.802625,0.0,158.33,34.38,-159.71,42.26,-27.83,39455.2,7.26
3.3333333333333335,Vladimir,24,2074.8415,0.0,162.74,34.38,-164.11,37.86,-32.24,39455.2,2.86
3.3333333333333335,Zheleznogorsk,33,983.0906875,0.0,156.25,34.38,-157.63,44.35,-25.75,39455.2,9.35
3.3333333333333335,Khabarovsk,40,1857.16725,0.0,161.77,34.38,-163.15,38.82,-31.27,39455.2,3.82
3.4166666666666665,Vladimir,24,830.61375,0.0,154.78,34.38,-156.16,45.81,-24.29,39455.2,10.81
3.4166666666666665,Zheleznogorsk,32,2451.09675,0.0,164.18,34.38,-165.56,36.41,-33.68,39455.2,1.41
3.4166666666666665,Khabarovsk,18,1146.947125,0.0,157.59,34.38,-158.97,43.01,-27.09,39455.2,8.01
3.5,Vladimir,24,2473.38525,0.0,164.26,34.38,-165.64,36.34,-33.76,39455.2,1.34
3.5,Zheleznogorsk,32,699.6743125,0.0,153.29,34.38,-154.67,47.3,-22.8,39455.2,12.3
3.5,Khabarovsk,18,1846.083375,0.0,161.72,34.38,-163.1,38.88,-31.22,39455.2,3.88
3.5833333333333335,Vladimir,31,1200.10025,0.0,157.98,34.38,-159.36,42.62,-27.48,39455.2,7.62
3.5833333333333335,Zheleznogorsk,32,2023.430375,0.0,162.52,34.38,-163.9,38.08,-32.02,39455.2,3.08
3.5833333333333335,Khabarovsk,47,1304.137375,0.0,158.7,34.38,-160.08,41.89,-28.2,39455.2,6.89
3.6666666666666665,Vladimir,31,1654.418125,0.0,160.77,34.38,-162.15,39.83,-30.27,39455.2,4.83
3.6666666666666665,Zheleznogorsk,39,1392.11225,0.0,159.27,34.38,-160.65,41.33,-28.77,39455.2,6.33
3.6666666666666665,Khabarovsk,17,1017.756875,0.0,156.55,34.38,-157.93,44.05,-26.05,39455.2,9.05
3.75,Vladimir,30,2041.19025,0.0,162.59,34.38,-163.97,38.0,-32.1,39455.2,3.0
3.75,Zheleznogorsk,39,1194.85525,0.0,157.94,34.38,-159.32,42.65,-27.44,39455.2,7.65
3.75,Khabarovsk,46,1339.853625,0.0,158.94,34.38,-160.32,41.66,-28.44,39455.2,6.66
3.8333333333333335,Vladimir,30,1144.189375,0.0,157.57,34.38,-158.94,43.03,-27.07,39455.2,8.03
3.8333333333333335,Zheleznogorsk,38,2304.2295,0.0,163.65,34.38,-165.03,36.95,-33.15,39455.2,1.95
3.8333333333333335,Khabarovsk,16,803.217875,0.0,154.49,34.38,-155.87,46.1,-23.99,39455.2,11.1
3.9166666666666665,Vladimir,15,2422.25975,0.0,164.08,34.38,-165.46,36.52,-33.58,39455.2,1.52
3.9166666666666665,Zheleznogorsk,38,830.709375,0.0,154.78,34.38,-156.16,45.81,-24.29,39455.2,10.81
3.9166666666666665,Khabarovsk,16,1896.764375,0.0,161.96,34.38,-163.34,38.64,-31.46,39455.2,3.64
4.0,Vladimir,29,1374.868375,0.0,159.16,34.38,-160.54,41.44,-28.66,39455.2,6.44
4.0,Zheleznogorsk,38,2260.48925,0.0,163.48,34.38,-164.86,37.12,-32.98,39455.2,2.12
4.0,Khabarovsk,45,1027.6940625,0.0,156.63,34.38,-158.01,43.96,-26.13,39455.2,8.96
4.083333333333333,Vladimir,29,1949.172125,0.0,162.19,34.38,-163.57,38.4,-31.69,39455.2,3.4
4.083333333333333,Zheleznogorsk,37,1387.852,0.0,159.24,34.38,-160.62,41.35,-28.74,39455.2,6.35
4.083333333333333,Khabarovsk,23,1036.5749375,0.0,156.71,34.38,-158.09,43.89,-26.21,39455.2,8.89
4.166666666666667,Vladimir,28,2118.346,0.0,162.92,34.38,-164.29,37.68,-32.42,39455.2,2.68
4.166666666666667,Zheleznogorsk,37,1483.286375,0.0,159.82,34.38,-161.2,40.78,-29.32,39455.2,5.78
4.166666666666667,Khabarovsk,44,904.7941875,0.0,155.53,34.38,-156.91,45.07,-25.03,39455.2,10.07
4.25,Vladimir,28,1490.744125,0.0,159.86,34.38,-161.24,40.73,-29.37,39455.2,5.73
4.25,Zheleznogorsk,36,2265.4845,0.0,163.5,34.38,-164.88,37.1,-33.0,39455.2,2.1
4.25,Khabarovsk,22,692.983875,0.0,153.21,34.38,-154.59,47.39,-22.71,39455.2,12.39
4.333333333333333,Vladimir,13,2135.49275,0.0,162.99,34.38,-164.36,37.61,-32.49,39455.2,2.61
4.333333333333333,Zheleznogorsk,36,1122.966125,0.0,157.4,34.38,-158.78,43.19,-26.9,39455.2,8.19
4.333333333333333,Khabarovsk,43,1568.50075,0.0,160.31,34.38,-161.68,40.29,-29.81,39455.2,5.29
4.416666666666667,Vladimir,27,1640.071875,0.0,160.69,34.38,-162.07,39.9,-30.19,39455.2,4.9
4.416666666666667,Zheleznogorsk,21,2313.51,0.0,163.68,34.38,-165.06,36.92,-33.18,39455.2,1.92
4.416666666666667,Khabarovsk,43,993.8781875,0.0,156.34,34.38,-157.72,44.25,-25.84,39455.2,9.25
4.5,Vladimir,12,1822.227,0.0,161.61,34.38,-162.99,38.99,-31.11,39455.2,3.99
4.5,Zheleznogorsk,35,1528.741375,0.0,160.08,34.38,-161.46,40.51,-29.58,39455.2,5.51
4.5,Khabarovsk,21,1318.044375,0.0,158.79,34.38,-160.17,41.8,-28.3,39455.2,6.8
4.583333333333333,Vladimir,26,2281.76525,0.0,163.56,34.38,-164.94,37.04,-33.06,39455.2,2.04
4.583333333333333,Zheleznogorsk,35,1794.02475,0.0,161.47,34.38,-162.85,39.12,-30.97,39455.2,4.12
4.583333333333333,Khabarovsk,42,689.140125,0.0,153.16,34.38,-154.54,47.43,-22.66,39455.2,12.43
4.666666666666667,Vladimir,26,1833.536,0.0,161.66,34.38,-163.04,38.94,-31.16,39455.2,3.94
4.666666666666667,Zheleznogorsk,34,2328.6855,0.0,163.74,34.38,-165.12,36.86,-33.24,39455.2,1.86
4.666666666666667,Khabarovsk,20,940.32925,0.0,155.86,34.38,-157.24,44.74,-25.36,39455.2,9.74
4.75,Vladimir,11,1866.509875,0.0,161.82,34.38,-163.2,38.78,-31.32,39455.2,3.78
4.75,Zheleznogorsk,34,1462.28025,0.0,159.7,34.38,-161.08,40.9,-29.2,39455.2,5.9
4.75,Khabarovsk,41,1379.098875,0.0,159.19,34.38,-160.57,41.41,-28.69,39455.2,6.41
4.833333333333333,Vladimir,25,1942.106125,0.0,162.16,34.38,-163.54,38.44,-31.66,39455.2,3.44
4.833333333333333,Zheleznogorsk,19,2015.490875,0.0,162.48,34.38,-163.86,38.11,-31.99,39455.2,3.11
4.833333333333333,Khabarovsk,41,1198.238625,0.0,157.97,34.38,-159.35,42.63,-27.47,39455.2,7.63
4.916666666666667,Vladimir,10,1483.052,0.0,159.82,34.38,-161.2,40.78,-29.32,39455.2,5.78
4.916666666666667,Zheleznogorsk,33,1762.972875,0.0,161.32,34.38,-162.7,39.28,-30.82,39455.2,4.28
4.916666666666667,Khabarovsk,19,1753.04125,0.0,161.27,34.38,-162.65,39.33,-30.77,39455.2,4.33
5.0,Vladimir,10,2469.044,0.0,164.25,34.38,-165.63,36.35,-33.75,39455.2,1.35
5.0,Zheleznogorsk,18,1812.8765,0.0,161.56,34.38,-162.94,39.03,-31.07,39455.2,4.03
5.0,Khabarovsk,40,841.9829375,0.0,154.9,34.38,-156.28,45.7,-24.4,39455.2,10.7
5.083333333333333,Vladimir,9,1723.0005,0.0,161.12,34.38,-162.5,39.48,-30.62,39455.2,4.48
5.083333333333333,Zheleznogorsk,18,2421.68975,0.0,164.08,34.38,-165.46,36.52,-33.58,39455.2,1.52
5.083333333333333,Khabarovsk,18,1382.583625,0.0,159.21,34.38,-160.59,41.39,-28.71,39455.2,6.39
5.166666666666667,Vladimir,9,1645.523375,0.0,160.72,34.38,-162.1,39.88,-30.22,39455.2,4.88
5.166666666666667,Zheleznogorsk,32,1804.002375,0.0,161.52,34.38,-162.9,39.08,-31.02,39455.2,4.08
5.166666666666667,Khabarovsk,47,1404.851375,0.0,159.35,34.38,-160.73,41.25,-28.85,39455.2,6.25
5.25,Vladimir,31,2250.89325,0.0,163.44,34.38,-164.82,37.15,-32.94,39455.2,2.15
5.25,Zheleznogorsk,17,1729.541125,0.0,161.15,34.38,-162.53,39.44,-30.66,39455.2,4.44
5.25,Khabarovsk,47,1527.138625,0.0,160.07,34.38,-161.45,40.52,-29.58,39455.2,5.52
5.333333333333333,Vladimir,8,1151.212,0.0,157.62,34.38,-159.0,42.98,-27.12,39455.2,7.98
5.333333333333333,Zheleznogorsk,39,2042.633125,0.0,162.6,34.38,-163.98,38.0,-32.1,39455.2,3.0
5.333333333333333,Khabarovsk,17,2262.709,0.0,163.49,34.38,-164.87,37.11,-32.99,39455.2,2.11
5.416666666666667,Vladimir,8,2408.25875,0.0,164.03,34.38,-165.41,36.57,-33.53,39455.2,1.57
5.416666666666667,Zheleznogorsk,16,1470.61425,0.0,159.75,34.38,-161.12,40.85,-29.25,39455.2,5.85
5.416666666666667,Khabarovsk,46,1206.843625,0.0,158.03,34.38,-159.41,42.57,-27.53,39455.2,7.57
5.5,Vladimir,15,1400.744375,0.0,159.32,34.38,-160.7,41.27,-28.82,39455.2,6.27
5.5,Zheleznogorsk,16,2271.04525,0.0,163.52,34.38,-164.9,37.08,-33.02,39455.2,2.08
5.5,Khabarovsk,16,1898.966375,0.0,161.97,34.38,-163.35,38.63,-31.47,39455.2,3.63
5.583333333333333,Vladimir,15,1516.25925,0.0,160.01,34.38,-161.39,40.59,-29.51,39455.2,5.59
5.583333333333333,Zheleznogorsk,23,1839.3825,0.0,161.69,34.38,-163.07,38.91,-31.19,39455.2,3.91
5.583333333333333,Khabarovsk,45,1617.1415,0.0,160.57,34.38,-161.95,40.03,-30.07,39455.2,5.03
5.666666666666667,Vladimir,14,2140.3715,0.0,163.01,34.38,-164.38,37.59,-32.51,39455.2,2.59
5.666666666666667,Zheleznogorsk,23,1486.311375,0.0,159.84,34.38,-161.22,40.76,-29.34,39455.2,5.76
5.666666666666667,Khabarovsk,45,1898.054,0.0,161.96,34.38,-163.34,38.63,-31.46,39455.2,3.63
5.75,Vladimir,14,874.9755625,0.0,155.24,34.38,-156.61,45.36,-24.74,39455.2,10.36
5.75,Zheleznogorsk,37,2336.7515,0.0,163.77,34.38,-165.15,36.83,-33.27,39455.2,1.83
5.75,Khabarovsk,44,2408.1075,0.0,164.03,34.38,-165.41,36.57,-33.53,39455.2,1.57
5.833333333333333,Vladimir,14,2444.7735,0.0,164.16,34.38,-165.54,36.44,-33.66,39455.2,1.44
5.833333333333333,Zheleznogorsk,22,1128.21175,0.0,157.44,34.38,-158.82,43.15,-26.95,39455.2,8.15
5.833333333333333,Khabarovsk,44,1626.549625,0.0,160.62,34.38,-162.0,39.98,-30.12,39455.2,4.98
5.916666666666667,Vladimir,13,1100.157875,0.0,157.22,34.38,-158.6,43.37,-26.73,39455.2,8.37
5.916666666666667,Zheleznogorsk,22,2203.07725,0.0,163.26,34.38,-164.64,37.34,-32.76,39455.2,2.34
5.916666666666667,Khabarovsk,22,2449.4995,0.0,164.18,34.38,-165.56,36.42,-33.68,39455.2,1.42
